From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q5F6L3	Q5F6L3	unreviewed	Q5F6L3_NEIG1	Periplasmic protein	NGO_1538	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	58	
A0A0H4IWH7	A0A0H4IWH7	unreviewed	A0A0H4IWH7_NEIG1	Pilus assembly protein	NGO_10270	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	1006	
Q5F672	Q5F672	unreviewed	Q5F672_NEIG1	Uncharacterized protein	NGO_1691	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	48	
Q5F889	Q5F889	reviewed	AROA_NEIG1	3-phosphoshikimate 1-carboxyvinyltransferase (EC 2.5.1.19) (5-enolpyruvylshikimate-3-phosphate synthase) (EPSP synthase) (EPSPS)	aroA NGO0900	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	433	cytoplasm [GO:0005737]; 3-phosphoshikimate 1-carboxyvinyltransferase activity [GO:0003866]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]
Q5F6G8	Q5F6G8	unreviewed	Q5F6G8_NEIG1	MafB alternative C terminus	NGO_1591	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	125	
Q5F7Y7	Q5F7Y7	unreviewed	Q5F7Y7_NEIG1	2-nitropropane dioxygenase	NGO_1024	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	391	dioxygenase activity [GO:0051213]; nitronate monooxygenase activity [GO:0018580]
Q5F6I4	Q5F6I4	unreviewed	Q5F6I4_NEIG1	Phosphatidylglycerophosphatase A (EC 3.1.3.27) (Phosphatidylglycerolphosphate phosphatase A)	NGO_1574	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	161	plasma membrane [GO:0005886]; metal ion binding [GO:0046872]; phosphatidylglycerophosphatase activity [GO:0008962]; phosphatidylglycerol biosynthetic process [GO:0006655]; phospholipid catabolic process [GO:0009395]
Q5F5C1	Q5F5C1	unreviewed	Q5F5C1_NEIG1	Cytochrome C biogenesis protein CcdA	NGO_2008	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	366	D-amino-acid oxidase activity [GO:0003884]; FAD binding [GO:0071949]; D-amino acid metabolic process [GO:0046416]
A0A0H4J5X7	A0A0H4J5X7	unreviewed	A0A0H4J5X7_NEIG1	EamA-like transporter family protein	NGO_09425	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	32	membrane [GO:0016020]
Q5F546	Q5F546	unreviewed	Q5F546_NEIG1	Iron ABC transporter permease	NGO_2090	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	324	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
Q5F965	Q5F965	unreviewed	Q5F965_NEIG1	Probable alginate O-acetylase AlgI (Alginate biosynthesis protein AlgI)	NGO_0534	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	478	plasma membrane [GO:0005886]; acyltransferase activity [GO:0016746]; alginic acid biosynthetic process [GO:0042121]
Q5F9F0	Q5F9F0	unreviewed	Q5F9F0_NEIG1	Sulfate ABC transporter permease	NGO_0446	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	273	plasma membrane [GO:0005886]; ABC-type sulfate transporter activity [GO:0015419]
A0A0H4IS62	A0A0H4IS62	unreviewed	A0A0H4IS62_NEIG1	Uncharacterized protein	NGO_08380	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	60	
Q5F9V3	Q5F9V3	unreviewed	Q5F9V3_NEIG1	RDD family protein	NGO_0285	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	171	membrane [GO:0016020]
A0A0H4IT86	A0A0H4IT86	unreviewed	A0A0H4IT86_NEIG1	dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13) (Thymidine diphospho-4-keto-rhamnose 3,5-epimerase)	NGO_10165	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	185	dTDP-4-dehydrorhamnose 3,5-epimerase activity [GO:0008830]; dTDP-rhamnose biosynthetic process [GO:0019305]
Q5F9T7	Q5F9T7	unreviewed	Q5F9T7_NEIG1	Restriction endonuclease	NGO_0303	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	249	endonuclease activity [GO:0004519]
Q5F683	Q5F683	reviewed	RL33_NEIG1	Large ribosomal subunit protein bL33 (50S ribosomal protein L33)	rpmG NGO1679	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	51	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q5F936	Q5F936	reviewed	YQGF_NEIG1	Putative pre-16S rRNA nuclease (EC 3.1.-.-)	NGO0568	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	151	cytoplasm [GO:0005737]; nuclease activity [GO:0004518]; rRNA 5'-end processing [GO:0000967]
Q5F7Q4	Q5F7Q4	unreviewed	Q5F7Q4_NEIG1	Repressor	NGO_1116	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	236	DNA binding [GO:0003677]
Q5F8D7	Q5F8D7	unreviewed	Q5F8D7_NEIG1	Peptidase M14 carboxypeptidase A domain-containing protein	NGO_0845	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	376	metallocarboxypeptidase activity [GO:0004181]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]
Q5F5H5	Q5F5H5	reviewed	RF2_NEIG1	Peptide chain release factor 2 (RF-2)	prfB NGO1951	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	367	cytoplasm [GO:0005737]; translation release factor activity, codon specific [GO:0016149]
Q5F8N2	Q5F8N2	reviewed	DPO4_NEIG1	DNA polymerase IV (Pol IV) (EC 2.7.7.7)	dinB NGO0738	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	352	cytoplasm [GO:0005737]; damaged DNA binding [GO:0003684]; DNA-directed DNA polymerase activity [GO:0003887]; magnesium ion binding [GO:0000287]; DNA repair [GO:0006281]; DNA-templated DNA replication [GO:0006261]; SOS response [GO:0009432]
Q5F6H1	Q5F6H1	unreviewed	Q5F6H1_NEIG1	Uncharacterized protein	NGO_1588	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	138	
Q5F9F8	Q5F9F8	reviewed	PANC_NEIG1	Pantothenate synthetase (PS) (EC 6.3.2.1) (Pantoate--beta-alanine ligase) (Pantoate-activating enzyme)	panC NGO0437	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	278	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; pantoate-beta-alanine ligase activity [GO:0004592]; pantothenate biosynthetic process [GO:0015940]
Q5FA79	Q5FA79	unreviewed	Q5FA79_NEIG1	Uncharacterized protein	NGO_0150	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	62	
Q5F9I4	Q5F9I4	unreviewed	Q5F9I4_NEIG1	Cold-shock protein	NGO_0410	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	67	cytosol [GO:0005829]; nucleic acid binding [GO:0003676]
Q5F531	Q5F531	unreviewed	Q5F531_NEIG1	Adhesin	NGO_2105	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	1468	cell outer membrane [GO:0009279]; cell surface [GO:0009986]; extracellular region [GO:0005576]; periplasmic space [GO:0042597]; serine-type endopeptidase activity [GO:0004252]; proteolysis [GO:0006508]
Q5FA32	Q5FA32	reviewed	PSRP_NEIG1	Putative phosphoenolpyruvate synthase regulatory protein (PEP synthase regulatory protein) (PSRP) (EC 2.7.11.33) (EC 2.7.4.28) (Pyruvate, water dikinase regulatory protein)	NGO0202	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	273	ADP binding [GO:0043531]; ATP binding [GO:0005524]; phosphotransferase activity, phosphate group as acceptor [GO:0016776]; protein serine/threonine kinase activity [GO:0004674]; phosphorylation [GO:0016310]
Q5F9Y1	Q5F9Y1	reviewed	PYRC_NEIG1	Dihydroorotase (DHOase) (EC 3.5.2.3)	pyrC NGO0255	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	344	dihydroorotase activity [GO:0004151]; zinc ion binding [GO:0008270]; 'de novo' UMP biosynthetic process [GO:0044205]; pyrimidine nucleobase biosynthetic process [GO:0019856]
Q5F7B1	Q5F7B1	unreviewed	Q5F7B1_NEIG1	Phage associated protein	NGO_1142 NGO_1267	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	92	
Q5F964	Q5F964	unreviewed	Q5F964_NEIG1	HMA domain-containing protein	NGO_0537	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	124	metal ion binding [GO:0046872]
A0A0H4IW62	A0A0H4IW62	unreviewed	A0A0H4IW62_NEIG1	NADH dehydrogenase	NGO_04890	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	72	membrane [GO:0016020]
Q5F8I1	Q5F8I1	reviewed	LIPB_NEIG1	Octanoyltransferase (EC 2.3.1.181) (Lipoate-protein ligase B) (Lipoyl/octanoyl transferase) (Octanoyl-[acyl-carrier-protein]-protein N-octanoyltransferase)	lipB NGO0792	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	207	cytoplasm [GO:0005737]; lipoyl(octanoyl) transferase activity [GO:0033819]; protein modification process [GO:0036211]
Q5F6J9	Q5F6J9	unreviewed	Q5F6J9_NEIG1	Sodium/proline symporter (Proline permease)	NGO_1552	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	508	plasma membrane [GO:0005886]; proline:sodium symporter activity [GO:0005298]; sodium ion binding [GO:0031402]; proline transport [GO:0015824]
Q5FA56	Q5FA56	unreviewed	Q5FA56_NEIG1	histidine kinase (EC 2.7.13.3)	NGO_0176	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	468	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]
Q5FA39	Q5FA39	unreviewed	Q5FA39_NEIG1	Putrescine/spermidine ABC transporter permease	NGO_0195	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	321	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
Q5F9R7	Q5F9R7	unreviewed	Q5F9R7_NEIG1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase (EC 2.7.6.3) (6-hydroxymethyl-7,8-dihydropterin pyrophosphokinase) (7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase)	NGO_0323	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	164	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity [GO:0003848]; ATP binding [GO:0005524]; kinase activity [GO:0016301]; folic acid biosynthetic process [GO:0046656]; phosphorylation [GO:0016310]; tetrahydrofolate biosynthetic process [GO:0046654]
A0A0H4IW12	A0A0H4IW12	unreviewed	A0A0H4IW12_NEIG1	Restriction endonuclease EcoprrI subunit S	NGO_02155	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	208	DNA binding [GO:0003677]; endonuclease activity [GO:0004519]; DNA restriction-modification system [GO:0009307]
Q5F5U2	Q5F5U2	reviewed	RL6_NEIG1	Large ribosomal subunit protein uL6 (50S ribosomal protein L6)	rplF NGO1825	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	177	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A0H4J5P6	A0A0H4J5P6	unreviewed	A0A0H4J5P6_NEIG1	Large polyvalent protein-associated domain-containing protein	NGO_06850	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	67	
Q5F8K6	Q5F8K6	unreviewed	Q5F8K6_NEIG1	Peptidylprolyl isomerase	NGO_0766	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	512	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
Q5F852	Q5F852	reviewed	MIAA_NEIG1	tRNA dimethylallyltransferase (EC 2.5.1.75) (Dimethylallyl diphosphate:tRNA dimethylallyltransferase) (DMAPP:tRNA dimethylallyltransferase) (DMATase) (Isopentenyl-diphosphate:tRNA isopentenyltransferase) (IPP transferase) (IPPT) (IPTase)	miaA NGO0940	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	313	ATP binding [GO:0005524]; tRNA dimethylallyltransferase activity [GO:0052381]; tRNA processing [GO:0008033]
O87407	O87407	reviewed	DER_NEIG1	GTPase Der (GTP-binding protein EngA)	der engA NGO0424	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	485	ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; ribosome biogenesis [GO:0042254]
A0A0H4ISL7	A0A0H4ISL7	unreviewed	A0A0H4ISL7_NEIG1	DNA (cytosine-5-)-methyltransferase (EC 2.1.1.37)	NGO_01615	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	112	DNA (cytosine-5-)-methyltransferase activity [GO:0003886]; DNA restriction-modification system [GO:0009307]
Q5F5G3	Q5F5G3	unreviewed	Q5F5G3_NEIG1	Protease	NGO_1963	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	328	membrane [GO:0016020]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]
Q5F9L9	Q5F9L9	unreviewed	Q5F9L9_NEIG1	Amino acid ABC transporter ATPase	NGO_0374	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	251	plasma membrane [GO:0005886]; ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
Q5F981	Q5F981	unreviewed	Q5F981_NEIG1	Phage associated protein	NGO_0518	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	179	
Q5F5V9	Q5F5V9	unreviewed	Q5F5V9_NEIG1	Lipoprotein	NGO_1810	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	154	
Q5F9Y8	Q5F9Y8	unreviewed	Q5F9Y8_NEIG1	3-deoxy-manno-octulosonate cytidylyltransferase	NGO_0246	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	98	nucleotidyltransferase activity [GO:0016779]
Q5F7N3	Q5F7N3	unreviewed	Q5F7N3_NEIG1	Transposase	NGO_1137	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	320	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]
Q5F921	Q5F921	unreviewed	Q5F921_NEIG1	Probable membrane transporter protein	NGO_0585	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	268	plasma membrane [GO:0005886]
Q5FA33	Q5FA33	unreviewed	Q5FA33_NEIG1	Transposase	NGO_0201	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	217	
Q5F8P3	Q5F8P3	unreviewed	Q5F8P3_NEIG1	Uncharacterized protein	NGO_0724	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	40	
Q5FA25	Q5FA25	reviewed	RF3_NEIG1	Peptide chain release factor 3 (RF-3)	prfC NGO0209	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	531	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; translation release factor activity, codon specific [GO:0016149]; regulation of translational termination [GO:0006449]
Q5F6E8	Q5F6E8	reviewed	GLUQ_NEIG1	Glutamyl-Q tRNA(Asp) synthetase (Glu-Q-RSs) (EC 6.1.1.-)	gluQ NGO1611	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	295	aminoacyl-tRNA ligase activity [GO:0004812]; ATP binding [GO:0005524]; zinc ion binding [GO:0008270]; glutamyl-tRNA aminoacylation [GO:0006424]; tRNA modification [GO:0006400]
Q5FAC1	Q5FAC1	unreviewed	Q5FAC1_NEIG1	Lauroyl acyltransferase	NGO_0105	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	282	plasma membrane [GO:0005886]; acyltransferase activity [GO:0016746]; glycolipid biosynthetic process [GO:0009247]
Q5F856	Q5F856	reviewed	EFP_NEIG1	Elongation factor P (EF-P)	efp NGO0936	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	186	cytoplasm [GO:0005737]; translation elongation factor activity [GO:0003746]
Q5F9R6	Q5F9R6	unreviewed	Q5F9R6_NEIG1	SirB family protein	NGO_0324	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	124	membrane [GO:0016020]
Q5F7D4	Q5F7D4	unreviewed	Q5F7D4_NEIG1	MarR family transcriptional regulator	NGO_1244	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	143	DNA-binding transcription factor activity [GO:0003700]
Q5F565	Q5F565	unreviewed	Q5F565_NEIG1	Membrane protein	NGO_2071	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	550	membrane [GO:0016020]; sulfuric ester hydrolase activity [GO:0008484]
Q5F9S7	Q5F9S7	unreviewed	Q5F9S7_NEIG1	PTS sugar transporter subunit IIA	NGO_0313	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	149	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity [GO:0008982]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
Q5FA57	Q5FA57	reviewed	RS16_NEIG1	Small ribosomal subunit protein bS16 (30S ribosomal protein S16)	rpsP NGO0174	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	81	cytoplasm [GO:0005737]; ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q5F9Q0	Q5F9Q0	unreviewed	Q5F9Q0_NEIG1	Signal peptidase I (EC 3.4.21.89)	NGO_0343	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	339	membrane [GO:0016020]; serine-type endopeptidase activity [GO:0004252]; signal peptide processing [GO:0006465]
A0A0H4ISR9	A0A0H4ISR9	unreviewed	A0A0H4ISR9_NEIG1	Uncharacterized protein	NGO_04415	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	123	membrane [GO:0016020]
Q5F7F0	Q5F7F0	unreviewed	Q5F7F0_NEIG1	Lipopolysaccharide export system permease protein LptF	NGO_1228	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	371	ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transport [GO:0055085]
A0A0H4ISI6	A0A0H4ISI6	unreviewed	A0A0H4ISI6_NEIG1	TonB-dependent receptor	NGO_00395	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	75	
Q5F8R2	Q5F8R2	unreviewed	Q5F8R2_NEIG1	DUF4868 domain-containing protein	NGO_0701	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	280	
Q5F6V6	Q5F6V6	reviewed	MACB_NEIG1	Macrolide export ATP-binding/permease protein MacB (EC 7.6.2.-)	macB NGO1439	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	644	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; response to antibiotic [GO:0046677]
Q5F910	Q5F910	unreviewed	Q5F910_NEIG1	Nucleoside diphosphate kinase (EC 2.7.4.6)	NGO_0597	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	103	ATP binding [GO:0005524]; nucleoside diphosphate kinase activity [GO:0004550]; CTP biosynthetic process [GO:0006241]; GTP biosynthetic process [GO:0006183]; phosphorylation [GO:0016310]; UTP biosynthetic process [GO:0006228]
Q5F6U9	Q5F6U9	unreviewed	Q5F6U9_NEIG1	Autotransporter adhesin	NGO_1446	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	161	cell outer membrane [GO:0009279]; cell surface [GO:0009986]
Q5F5C2	Q5F5C2	reviewed	THIE_NEIG1	Thiamine-phosphate synthase (TP synthase) (TPS) (EC 2.5.1.3) (Thiamine-phosphate pyrophosphorylase) (TMP pyrophosphorylase) (TMP-PPase)	thiE NGO2007	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	205	magnesium ion binding [GO:0000287]; thiamine-phosphate diphosphorylase activity [GO:0004789]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]
Q5F7A4	Q5F7A4	unreviewed	Q5F7A4_NEIG1	Copper-containing nitrite reductase (EC 1.7.2.1)	NGO_1276	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	392	cell outer membrane [GO:0009279]; periplasmic space [GO:0042597]; copper ion binding [GO:0005507]; nitrite reductase (NO-forming) activity [GO:0050421]; denitrification pathway [GO:0019333]; nitrate assimilation [GO:0042128]
Q5F5U1	Q5F5U1	reviewed	RS8_NEIG1	Small ribosomal subunit protein uS8 (30S ribosomal protein S8)	rpsH NGO1826	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	130	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q5FAB6	Q5FAB6	unreviewed	Q5FAB6_NEIG1	Citrate transporter	NGO_0110	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	437	membrane [GO:0016020]; citrate transmembrane transporter activity [GO:0015137]; gluconate transmembrane transporter activity [GO:0015128]
A0A0H4IS38	A0A0H4IS38	unreviewed	A0A0H4IS38_NEIG1	Copper ABC transporter substrate-binding protein	NGO_07395	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	192	
Q5F9Y5	Q5F9Y5	unreviewed	Q5F9Y5_NEIG1	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta (ACCase subunit beta) (Acetyl-CoA carboxylase carboxyltransferase subunit beta) (EC 2.1.3.15)	accD NGO_0249	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	290	acetyl-CoA carboxylase complex [GO:0009317]; acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; carboxyl- or carbamoyltransferase activity [GO:0016743]; zinc ion binding [GO:0008270]; fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]
Q5F7N6	Q5F7N6	reviewed	RIBA_NEIG1	GTP cyclohydrolase-2 (EC 3.5.4.25) (GTP cyclohydrolase II)	ribA NGO1134	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	197	GTP binding [GO:0005525]; GTP cyclohydrolase II activity [GO:0003935]; zinc ion binding [GO:0008270]; riboflavin biosynthetic process [GO:0009231]
Q5F6U7	Q5F6U7	reviewed	LPXH_NEIG1	UDP-2,3-diacylglucosamine hydrolase (EC 3.6.1.54) (UDP-2,3-diacylglucosamine diphosphatase)	lpxH NGO1448	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	240	cytoplasm [GO:0005737]; extrinsic component of plasma membrane [GO:0019897]; manganese ion binding [GO:0030145]; UDP-2,3-diacylglucosamine hydrolase activity [GO:0008758]; lipid A biosynthetic process [GO:0009245]
Q5F9N9	Q5F9N9	unreviewed	Q5F9N9_NEIG1	RNA polymerase subunit sigma-32	NGO_0354	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	106	
Q5FA08	Q5FA08	unreviewed	Q5FA08_NEIG1	Uncharacterized protein	NGO_0226	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	140	
Q5F678	Q5F678	reviewed	QUEF_NEIG1	NADPH-dependent 7-cyano-7-deazaguanine reductase (EC 1.7.1.13) (7-cyano-7-carbaguanine reductase) (NADPH-dependent nitrile oxidoreductase) (PreQ(0) reductase)	queF NGO1684	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	157	cytoplasm [GO:0005737]; preQ1 synthase activity [GO:0033739]; queuosine biosynthetic process [GO:0008616]
A0A0H4J5U8	A0A0H4J5U8	unreviewed	A0A0H4J5U8_NEIG1	23S rRNA methyltransferase	NGO_07840	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	45	methyltransferase activity [GO:0008168]; methylation [GO:0032259]
Q5F9F9	Q5F9F9	reviewed	PANB_NEIG1	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	panB NGO0436	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	263	cytoplasm [GO:0005737]; 3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; metal ion binding [GO:0046872]; cellular response to iron ion [GO:0071281]; pantothenate biosynthetic process [GO:0015940]
Q5F6A7	Q5F6A7	unreviewed	Q5F6A7_NEIG1	Phage associated protein	NGO_1653	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	58	
Q5F915	Q5F915	reviewed	TIG_NEIG1	Trigger factor (TF) (EC 5.2.1.8) (PPIase)	tig NGO0592	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	436	cytoplasm [GO:0005737]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; cell cycle [GO:0007049]; cell division [GO:0051301]; protein folding [GO:0006457]; protein transport [GO:0015031]
Q5F8F9	Q5F8F9	unreviewed	Q5F8F9_NEIG1	DUF4124 domain-containing protein	NGO_0816	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	101	
Q5F918	Q5F918	unreviewed	Q5F918_NEIG1	DUF4189 domain-containing protein	NGO_0588	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	160	
Q5F5S3	Q5F5S3	reviewed	EFG_NEIG1	Elongation factor G (EF-G)	fusA NGO1843	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	701	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; guanosine tetraphosphate binding [GO:0097216]; translation elongation factor activity [GO:0003746]
Q5F9S5	Q5F9S5	reviewed	Y315_NEIG1	Nucleotide-binding protein NGO0315	NGO0315	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	284	ATP binding [GO:0005524]; GTP binding [GO:0005525]
Q5F8B4	Q5F8B4	reviewed	TRPE_NEIG1	Anthranilate synthase component 1 (AS) (ASI) (EC 4.1.3.27)	trpE NGO0872	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	491	anthranilate synthase activity [GO:0004049]; metal ion binding [GO:0046872]; tryptophan biosynthetic process [GO:0000162]
A0A0H4IW16	A0A0H4IW16	unreviewed	A0A0H4IW16_NEIG1	Crossover junction endodeoxyribonuclease RusA	NGO_02610	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	126	magnesium ion binding [GO:0000287]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]
Q5F7T7	Q5F7T7	unreviewed	Q5F7T7_NEIG1	Membrane protein	NGO_1083	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	106	
Q5F937	Q5F937	unreviewed	Q5F937_NEIG1	Fumarylacetoacetase-like C-terminal domain-containing protein	NGO_0567	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	218	catalytic activity [GO:0003824]
Q5F5V4	Q5F5V4	reviewed	MINC_NEIG1	Probable septum site-determining protein MinC	minC NGO1816	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	237	cell morphogenesis [GO:0000902]; division septum assembly [GO:0000917]; regulation of cell division [GO:0051302]; regulation of cell septum assembly [GO:1901891]
Q5F9C1	Q5F9C1	unreviewed	Q5F9C1_NEIG1	Phage associated protein	NGO_0478	Neisseria gonorrhoeae (strain ATCC 700825 / FA 1090)	145	
