From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
C0NQP5	C0NQP5	unreviewed	C0NQP5_AJECG	Uncharacterized protein	HCBG_05325	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	223	
C0NSG6	C0NSG6	unreviewed	C0NSG6_AJECG	Extracellular cell wall glucanase Crf1	HCBG_06096	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	296	membrane [GO:0016020]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; carbohydrate metabolic process [GO:0005975]
C0NPB5	C0NPB5	unreviewed	C0NPB5_AJECG	Uncharacterized protein	HCBG_04995	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	133	
C0NLH5	C0NLH5	unreviewed	C0NLH5_AJECG	Uncharacterized protein	HCBG_04355	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	102	
C0NCM1	C0NCM1	reviewed	ACUK_AJECG	Transcription activator of gluconeogenesis HCBG_00867	HCBG_00867	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	775	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; gluconeogenesis [GO:0006094]
C0NU84	C0NU84	unreviewed	C0NU84_AJECG	Uncharacterized protein	HCBG_06915	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	722	membrane [GO:0016020]
C0NDD3	C0NDD3	unreviewed	C0NDD3_AJECG	Ribosomal RNA-processing protein	HCBG_01129	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1334	nucleus [GO:0005634]
C0NC96	C0NC96	unreviewed	C0NC96_AJECG	Uncharacterized protein	HCBG_00742	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	112	
C0NSS3	C0NSS3	unreviewed	C0NSS3_AJECG	NAD dehydrogenase	HCBG_06203	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	430	oxidoreductase activity [GO:0016491]
C0NTP9	C0NTP9	unreviewed	C0NTP9_AJECG	adenosylmethionine decarboxylase (EC 4.1.1.50)	HCBG_06529	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	551	adenosylmethionine decarboxylase activity [GO:0004014]; spermidine biosynthetic process [GO:0008295]; spermine biosynthetic process [GO:0006597]
C0NI63	C0NI63	unreviewed	C0NI63_AJECG	Dynamin family protein	HCBG_03035	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	822	GTP binding [GO:0005525]; GTPase activity [GO:0003924]
C0NUB2	C0NUB2	unreviewed	C0NUB2_AJECG	beta-glucosidase (EC 3.2.1.21)	HCBG_06943	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	859	beta-glucosidase activity [GO:0008422]; scopolin beta-glucosidase activity [GO:0102483]; cellulose catabolic process [GO:0030245]
C0NWW5	C0NWW5	unreviewed	C0NWW5_AJECG	F1 ATPase assembly protein	HCBG_07645	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	347	mitochondrion [GO:0005739]; protein-containing complex assembly [GO:0065003]
C0NGJ3	C0NGJ3	unreviewed	C0NGJ3_AJECG	Cation diffusion facilitator family metal ion transporter	HCBG_02465	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	339	membrane [GO:0016020]; monoatomic cation transmembrane transporter activity [GO:0008324]; inorganic ion homeostasis [GO:0098771]; intracellular monoatomic cation homeostasis [GO:0030003]
C0NT20	C0NT20	unreviewed	C0NT20_AJECG	Chorismate mutase (EC 5.4.99.5)	HCBG_06300	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	269	chorismate mutase activity [GO:0004106]; chorismate metabolic process [GO:0046417]; L-phenylalanine biosynthetic process [GO:0009094]; tyrosine biosynthetic process [GO:0006571]
C0NGI3	C0NGI3	unreviewed	C0NGI3_AJECG	Uncharacterized protein	HCBG_02455	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	106	
C0NC86	C0NC86	unreviewed	C0NC86_AJECG	Endoplasmic reticulum-Golgi intermediate compartment protein	HCBG_00732	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	435	COPII-coated ER to Golgi transport vesicle [GO:0030134]; endoplasmic reticulum membrane [GO:0005789]; endoplasmic reticulum-Golgi intermediate compartment membrane [GO:0033116]; Golgi membrane [GO:0000139]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]
C0NZQ5	C0NZQ5	unreviewed	C0NZQ5_AJECG	Putative transferase CAF17, mitochondrial (Putative transferase caf17, mitochondrial)	HCBG_08635	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	615	GTP binding [GO:0005525]; GTPase activity [GO:0003924]; tRNA modification [GO:0006400]
C0NMK1	C0NMK1	unreviewed	C0NMK1_AJECG	Uncharacterized protein	HCBG_03978	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	134	
C0NSX7	C0NSX7	unreviewed	C0NSX7_AJECG	C2H2-type domain-containing protein	HCBG_06257	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1478	
C0NM12	C0NM12	unreviewed	C0NM12_AJECG	SET domain-containing protein	HCBG_04542	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	517	methyltransferase activity [GO:0008168]; methylation [GO:0032259]
C0NZ31	C0NZ31	unreviewed	C0NZ31_AJECG	Chlorohydrolase	HCBG_08411	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	522	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; peptidase activity [GO:0008233]; proteolysis [GO:0006508]
C0NHN7	C0NHN7	unreviewed	C0NHN7_AJECG	amidophosphoribosyltransferase (EC 2.4.2.14)	HCBG_02859	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	611	amidophosphoribosyltransferase activity [GO:0004044]; 'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]
C0NSD0	C0NSD0	unreviewed	C0NSD0_AJECG	F-box domain-containing protein	HCBG_06060	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	416	
C0NU32	C0NU32	unreviewed	C0NU32_AJECG	Transcription factor tfiiic complex subunit tfc6	HCBG_06863	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	770	
C0NQI3	C0NQI3	unreviewed	C0NQI3_AJECG	Glycerophosphoryl diester phosphodiesterase	HCBG_05771	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	368	phosphoric diester hydrolase activity [GO:0008081]; lipid metabolic process [GO:0006629]
C0NDR5	C0NDR5	unreviewed	C0NDR5_AJECG	Probable electron transfer flavoprotein subunit beta	HCBG_02008	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	261	mitochondrial matrix [GO:0005759]; electron transfer activity [GO:0009055]
C0NX27	C0NX27	unreviewed	C0NX27_AJECG	Phosphotransferase enzyme family protein	HCBG_08019	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	438	
C0NNX8	C0NNX8	unreviewed	C0NNX8_AJECG	OTU domain-containing protein	HCBG_04858	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	592	
C0NQ39	C0NQ39	unreviewed	C0NQ39_AJECG	Complex I intermediate-associated protein CIA30	HCBG_05269	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	157	catalytic activity [GO:0003824]
C0NBP2	C0NBP2	unreviewed	C0NBP2_AJECG	C6 finger domain transcription factor nscR (Neosartiricin B biosynthesis protein R)	HCBG_00538	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	749	nucleus [GO:0005634]; DNA binding [GO:0003677]; DNA-binding transcription factor activity, RNA polymerase II-specific [GO:0000981]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]
C0NV32	C0NV32	unreviewed	C0NV32_AJECG	Chromosome segregation ATPase family protein	HCBG_06796	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	2016	
C0NAI6	C0NAI6	unreviewed	C0NAI6_AJECG	2-nitropropane dioxygenase	HCBG_00132	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	346	dioxygenase activity [GO:0051213]; nitronate monooxygenase activity [GO:0018580]
C0NLI6	C0NLI6	unreviewed	C0NLI6_AJECG	Ubiquitin-conjugating enzyme	HCBG_04366	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	174	
C0P106	C0P106	unreviewed	C0P106_AJECG	Rad60/SUMO-like domain-containing protein	HCBG_09086	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	502	
C0NYG5	C0NYG5	unreviewed	C0NYG5_AJECG	Dolichyl-phosphate-mannose--protein mannosyltransferase (EC 2.4.1.109)	HCBG_07959	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	744	endoplasmic reticulum membrane [GO:0005789]; dolichyl-phosphate-mannose-protein mannosyltransferase activity [GO:0004169]
C0NP19	C0NP19	unreviewed	C0NP19_AJECG	GATA-type domain-containing protein	HCBG_04899	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	375	
C0NTD6	C0NTD6	unreviewed	C0NTD6_AJECG	Uncharacterized protein	HCBG_06416	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	123	
C0NPQ7	C0NPQ7	unreviewed	C0NPQ7_AJECG	Zinc finger protein	HCBG_05137	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	535	ubiquitin protein ligase activity [GO:0061630]; zinc ion binding [GO:0008270]
C0NPK7	C0NPK7	unreviewed	C0NPK7_AJECG	HIT-type domain-containing protein	HCBG_05087	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	430	
C0NM61	C0NM61	unreviewed	C0NM61_AJECG	Aminoglycoside phosphotransferase domain-containing protein	HCBG_04591	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	522	
C0NWM7	C0NWM7	unreviewed	C0NWM7_AJECG	Integral membrane protein	HCBG_07557	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	314	membrane [GO:0016020]
C0P054	C0P054	unreviewed	C0P054_AJECG	H15 domain-containing protein	HCBG_08773	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	159	
C0NKL6	C0NKL6	unreviewed	C0NKL6_AJECG	Integral membrane protein	HCBG_03696	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	365	membrane [GO:0016020]
C0NNG7	C0NNG7	unreviewed	C0NNG7_AJECG	Osmosensor protein	HCBG_04697	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	295	plasma membrane [GO:0005886]
C0NU16	C0NU16	unreviewed	C0NU16_AJECG	HNH nuclease domain-containing protein	HCBG_06646	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	336	
C0P060	C0P060	unreviewed	C0P060_AJECG	Indole-diterpene biosynthesis protein PaxU	HCBG_08779	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	288	nuclear outer membrane [GO:0005640]
C0NCM4	C0NCM4	unreviewed	C0NCM4_AJECG	Uncharacterized protein	HCBG_00870	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	367	
C0NCW1	C0NCW1	unreviewed	C0NCW1_AJECG	Mitochondrial dicarboxylate transporter	HCBG_00957	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	253	mitochondrial inner membrane [GO:0005743]
C0NH11	C0NH11	unreviewed	C0NH11_AJECG	NADH-ubiquinone oxidoreductase	HCBG_02633	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	196	mitochondrial inner membrane [GO:0005743]; mitochondrial respiratory chain complex I assembly [GO:0032981]
C0NGG1	C0NGG1	unreviewed	C0NGG1_AJECG	Acyl carrier protein	HCBG_02433	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	144	fatty acid biosynthetic process [GO:0006633]
C0NFZ7	C0NFZ7	unreviewed	C0NFZ7_AJECG	Gamma-glutamylcyclotransferase AIG2-like domain-containing protein	HCBG_01813	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	165	
C0NYI2	C0NYI2	unreviewed	C0NYI2_AJECG	Uncharacterized protein	HCBG_07664	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	146	membrane [GO:0016020]
C0NHQ8	C0NHQ8	unreviewed	C0NHQ8_AJECG	NADH-ubiquinone oxidoreductase	HCBG_02880	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	94	mitochondrial inner membrane [GO:0005743]; respirasome [GO:0070469]
C0NX45	C0NX45	unreviewed	C0NX45_AJECG	SBDS family rRNA metabolism protein	HCBG_08037	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	364	cytosolic ribosome assembly [GO:0042256]
C0NVI7	C0NVI7	unreviewed	C0NVI7_AJECG	LysM domain-containing protein	HCBG_07167	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	670	
C0NAW7	C0NAW7	unreviewed	C0NAW7_AJECG	Vid27 family protein	HCBG_00263	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	785	
C0NXL3	C0NXL3	unreviewed	C0NXL3_AJECG	Uncharacterized protein	HCBG_08205	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	174	
C0NB42	C0NB42	unreviewed	C0NB42_AJECG	DNA-directed RNA polymerase subunit	HCBG_00338	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	503	nuclear DNA-directed RNA polymerase complex [GO:0055029]; nucleolus [GO:0005730]; DNA binding [GO:0003677]; DNA-templated transcription initiation [GO:0006352]
C0NM06	C0NM06	unreviewed	C0NM06_AJECG	High-affinity nickel transporter	HCBG_04536	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	520	plasma membrane [GO:0005886]; nickel cation transmembrane transporter activity [GO:0015099]
C0NXC5	C0NXC5	unreviewed	C0NXC5_AJECG	U-box domain-containing protein	HCBG_08117	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	284	ubiquitin protein ligase activity [GO:0061630]; protein ubiquitination [GO:0016567]
C0NC47	C0NC47	unreviewed	C0NC47_AJECG	Probable endonuclease LCL3 (Probable endonuclease lcl3)	HCBG_00693	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	307	membrane [GO:0016020]; mitochondrion [GO:0005739]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]
C0P0J8	C0P0J8	unreviewed	C0P0J8_AJECG	Uncharacterized protein	HCBG_08928	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	209	
C0NSS4	C0NSS4	unreviewed	C0NSS4_AJECG	Alcohol dehydrogenase	HCBG_06204	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	377	membrane [GO:0016020]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]
C0NJK6	C0NJK6	unreviewed	C0NJK6_AJECG	G2/mitotic-specific cyclin-B	HCBG_03336	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	499	cyclin-dependent protein serine/threonine kinase regulator activity [GO:0016538]; cell division [GO:0051301]; mitotic cell cycle phase transition [GO:0044772]
C0NH26	C0NH26	unreviewed	C0NH26_AJECG	Uncharacterized protein	HCBG_02648	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	119	
C0NSB8	C0NSB8	unreviewed	C0NSB8_AJECG	Solute carrier family 35 member C2	HCBG_06048	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	663	membrane [GO:0016020]
C0NT90	C0NT90	unreviewed	C0NT90_AJECG	NAD dependent epimerase/dehydratase	HCBG_06370	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	329	S-adenosylmethionine biosynthetic process [GO:0006556]
C0NC01	C0NC01	unreviewed	C0NC01_AJECG	Uncharacterized protein	HCBG_00647	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	106	
C0NRS6	C0NRS6	unreviewed	C0NRS6_AJECG	Guanine nucleotide-binding protein	HCBG_05856	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	421	
C0NC23	C0NC23	unreviewed	C0NC23_AJECG	Deoxyuridine 5'-triphosphate nucleotidohydrolase (dUTPase) (EC 3.6.1.23) (dUTP pyrophosphatase)	HCBG_00669	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	203	dUTP diphosphatase activity [GO:0004170]; magnesium ion binding [GO:0000287]; dUMP biosynthetic process [GO:0006226]; dUTP catabolic process [GO:0046081]
C0NFX5	C0NFX5	unreviewed	C0NFX5_AJECG	Uncharacterized protein	HCBG_01791	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	101	
C0NL14	C0NL14	unreviewed	C0NL14_AJECG	Major facilitator superfamily (MFS) profile domain-containing protein	HCBG_03844	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	583	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
C0NQG1	C0NQG1	unreviewed	C0NQG1_AJECG	Uncharacterized protein	HCBG_05749	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	100	
C0NM49	C0NM49	unreviewed	C0NM49_AJECG	Acetyltransferase	HCBG_04579	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	220	acetyltransferase activity [GO:0016407]; mannose-1-phosphate guanylyltransferase (GTP) activity [GO:0004475]
C0NBT4	C0NBT4	unreviewed	C0NBT4_AJECG	RRM domain-containing protein	HCBG_00580	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	319	RNA binding [GO:0003723]
C0NKV9	C0NKV9	unreviewed	C0NKV9_AJECG	Aldose 1-epimerase	HCBG_03789	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	410	carbohydrate binding [GO:0030246]; isomerase activity [GO:0016853]; carbohydrate metabolic process [GO:0005975]
C0NLK7	C0NLK7	unreviewed	C0NLK7_AJECG	Uncharacterized protein	HCBG_04387	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	206	
C0NMG8	C0NMG8	unreviewed	C0NMG8_AJECG	Uncharacterized protein	HCBG_03945	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	205	
C0NIW5	C0NIW5	unreviewed	C0NIW5_AJECG	Uncharacterized protein	HCBG_02372	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	782	
C0NHT8	C0NHT8	unreviewed	C0NHT8_AJECG	WW domain binding protein 11	HCBG_02910	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	319	RNA processing [GO:0006396]
C0NAP0	C0NAP0	unreviewed	C0NAP0_AJECG	Aconitate hydratase	HCBG_00186	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	252	cytoplasm [GO:0005737]; ribosome [GO:0005840]
C0NLV1	C0NLV1	unreviewed	C0NLV1_AJECG	NodB homology domain-containing protein	HCBG_04481	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	411	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; carbohydrate metabolic process [GO:0005975]
C0NNS4	C0NNS4	unreviewed	C0NNS4_AJECG	YTA7 protein	HCBG_04804	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	1685	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
C0NRW7	C0NRW7	unreviewed	C0NRW7_AJECG	2-oxoisovalerate dehydrogenase subunit alpha (EC 1.2.4.4) (Branched-chain alpha-keto acid dehydrogenase E1 component alpha chain)	HCBG_05897	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	450	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity [GO:0003863]
C0NBZ4	C0NBZ4	unreviewed	C0NBZ4_AJECG	Protein phosphatase methylesterase 1 (EC 3.1.1.89)	HCBG_00640	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	415	protein methylesterase activity [GO:0051723]
C0NZZ1	C0NZZ1	unreviewed	C0NZZ1_AJECG	Uncharacterized protein	HCBG_08721	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	235	
C0NW68	C0NW68	unreviewed	C0NW68_AJECG	Uncharacterized protein	HCBG_07398	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	111	
C0NHH3	C0NHH3	unreviewed	C0NHH3_AJECG	Uncharacterized protein	HCBG_02795	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	113	
C0NMH7	C0NMH7	unreviewed	C0NMH7_AJECG	SMP-30/Gluconolactonase/LRE-like region domain-containing protein	HCBG_03954	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	199	
C0NUE2	C0NUE2	unreviewed	C0NUE2_AJECG	Uncharacterized protein	HCBG_06973	Ajellomyces capsulatus (strain G186AR / H82 / ATCC MYA-2454 / RMSCC 2432) (Darling's disease fungus) (Histoplasma capsulatum)	136	
