From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
P9WQ11	P9WQ11	reviewed	END3_MYCTU	Endonuclease III (EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase)	nth Rv3674c MTV025.022c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	245	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; 4 iron, 4 sulfur cluster binding [GO:0051539]; class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; DNA N-glycosylase activity [GO:0019104]; double-stranded DNA binding [GO:0003690]; metal ion binding [GO:0046872]; base-excision repair, AP site formation [GO:0006285]; DNA repair [GO:0006281]
O33221	O33221	unreviewed	O33221_MYCTU	Uncharacterized protein	Rv1225c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	276	phosphatase activity [GO:0016791]; dephosphorylation [GO:0016311]
O86349	O86349	unreviewed	O86349_MYCTU	Probable unidentified antibiotic-transport integral membrane ABC transporter	Rv1457c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	261	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type transporter activity [GO:0140359]; daunorubicin transport [GO:0043215]; doxorubicin transport [GO:1900753]; response to antibiotic [GO:0046677]
P9WIU3	P9WIU3	reviewed	PYRF_MYCTU	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23) (OMP decarboxylase) (OMPDCase) (OMPdecase)	pyrF uraA Rv1385 MTCY21B4.02	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	274	orotidine-5'-phosphate decarboxylase activity [GO:0004590]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]
O05904	O05904	unreviewed	O05904_MYCTU	Probable conserved transmembrane protein	Rv0912	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	149	membrane [GO:0016020]
P9WPS9	P9WPS9	reviewed	CTPF_MYCTU	Probable cation-transporting ATPase F (EC 7.2.2.-)	ctpF Rv1997 MTCY39.21c MTCY39.22c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	905	intracellular membrane-bounded organelle [GO:0043231]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; metal ion binding [GO:0046872]; P-type calcium transporter activity [GO:0005388]
O07783	O07783	reviewed	VAPC4_MYCTU	Ribonuclease VapC4 (RNase VapC4) (EC 3.1.-.-) (Toxin VapC4) (VapC-mt4)	vapC4 Rv0595c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	130	extracellular region [GO:0005576]; magnesium ion binding [GO:0000287]; RNA binding [GO:0003723]; RNA nuclease activity [GO:0004540]; toxin sequestering activity [GO:0097351]; modulation by symbiont of host process [GO:0044003]
P95147	P95147	unreviewed	P95147_MYCTU	Uncharacterized protein	Rv1868	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	699	plasma membrane [GO:0005886]
P9WNV1	P9WNV1	reviewed	DNLJ_MYCTU	DNA ligase A (LigA) (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)])	ligA lig Rv3014c MTV012.28c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	691	cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; DNA ligase (NAD+) activity [GO:0003911]; magnesium ion binding [GO:0000287]; base-excision repair, DNA ligation [GO:0006288]; DNA ligation [GO:0006266]; DNA replication [GO:0006260]
P9WHW7	P9WHW7	reviewed	PPE69_MYCTU	Uncharacterized PPE family protein PPE69	PPE69 Rv3892c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	399	
O06577	O06577	unreviewed	O06577_MYCTU	O-acyltransferase WSD1 C-terminal domain-containing protein	Rv1125	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	414	plasma membrane [GO:0005886]; O-acyltransferase activity [GO:0008374]; response to hypoxia [GO:0001666]; response to nitric oxide [GO:0071731]; triglyceride biosynthetic process [GO:0019432]
O06198	O06198	unreviewed	O06198_MYCTU	Conserved protein	Rv2616	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	166	plasma membrane [GO:0005886]
P9WQB7	P9WQB7	reviewed	AHPC_MYCTU	Alkyl hydroperoxide reductase C (MtAhpC) (EC 1.11.1.28) (Peroxiredoxin) (Thioredoxin peroxidase)	ahpC Rv2428	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	195	cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; alkyl hydroperoxide reductase activity [GO:0008785]; hydroperoxide reductase activity [GO:0032843]; oxidoreductase activity [GO:0016491]; peroxidase activity [GO:0004601]; peroxiredoxin activity [GO:0051920]; thioredoxin peroxidase activity [GO:0008379]; cell redox homeostasis [GO:0045454]; hydrogen peroxide catabolic process [GO:0042744]; response to nitrosative stress [GO:0051409]; response to oxidative stress [GO:0006979]
O06295	O06295	unreviewed	O06295_MYCTU	Probable lipoprotein LpqJ	lpqJ Rv0344c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	186	
O53857	O53857	reviewed	NARS_MYCTU	Sensor histidine kinase NarS (EC 2.7.13.3)	narS Rv0845	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	425	plasma membrane [GO:0005886]; protein histidine kinase activity [GO:0004673]; phosphorelay signal transduction system [GO:0000160]
P9WGM7	P9WGM7	reviewed	MTRA_MYCTU	DNA-binding response regulator MtrA	mtrA Rv3246c MTCY20B11.21c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	228	cytosol [GO:0005829]; plasma membrane [GO:0005886]; protein-DNA complex [GO:0032993]; metal ion binding [GO:0046872]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; biological process involved in interaction with host [GO:0051701]; positive regulation of DNA-templated transcription [GO:0045893]; protein phosphorylation [GO:0006468]; regulation of DNA-templated transcription [GO:0006355]
O53146	O53146	unreviewed	O53146_MYCTU	Probable quinone reductase Qor (NADPH:quinone reductase) (Zeta-crystallin homolog protein)	qor Rv1454c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	328	cytosol [GO:0005829]; extracellular region [GO:0005576]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; NADPH binding [GO:0070402]; NADPH:quinone reductase activity [GO:0003960]
P9WK81	P9WK81	reviewed	LPPA_MYCTU	Putative lipoprotein LppA	lppA Rv2543	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	219	plasma membrane [GO:0005886]
P9WJY1	P9WJY1	reviewed	Y037_MYCTU	Uncharacterized MFS-type transporter Rv0037c	Rv0037c MTCY10H4.37c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	441	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
P95290	P95290	unreviewed	P95290_MYCTU	Probable lipase LipD	lipD Rv1923	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	446	
O53485	O53485	unreviewed	O53485_MYCTU	Probable sugar-binding lipoprotein	Rv2041c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	439	plasma membrane [GO:0005886]
P71591	P71591	unreviewed	P71591_MYCTU	Nitronate monooxygenase domain-containing protein	Rv0021c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	322	nitronate monooxygenase activity [GO:0018580]
P95237	P95237	unreviewed	P95237_MYCTU	Probable conserved lipoprotein LppQ	lppQ Rv2341	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	139	
P9WGW1	P9WGW1	reviewed	RUVB_MYCTU	Holliday junction branch migration complex subunit RuvB (EC 3.6.4.12)	ruvB Rv2592c MTCY227.09	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	344	cytoplasm [GO:0005737]; Holliday junction resolvase complex [GO:0048476]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; four-way junction DNA binding [GO:0000400]; four-way junction helicase activity [GO:0009378]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]
P9WQB9	P9WQB9	reviewed	ADHD_MYCTU	Putative alcohol dehydrogenase D (EC 1.1.1.1)	adhD Rv3086	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	368	cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; alcohol dehydrogenase activity, zinc-dependent [GO:0004024]; S-(hydroxymethyl)glutathione dehydrogenase activity [GO:0051903]; zinc ion binding [GO:0008270]; biological process involved in interaction with host [GO:0051701]; formaldehyde catabolic process [GO:0046294]; response to acidic pH [GO:0010447]
P9WLD7	P9WLD7	reviewed	Y2300_MYCTU	Probable metallo-hydrolase Rv2300c (EC 3.-.-.-)	Rv2300c MTCY339.09	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	310	plasma membrane [GO:0005886]; hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]
Q79FC3	Q79FC3	unreviewed	Q79FC3_MYCTU	PE-PGRS family protein PE_PGRS45	PE_PGRS45 Rv2615c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	461	
P9WIG7	P9WIG7	reviewed	PE35_MYCTU	PE family immunomodulator PE35	PE35 Rv3872	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	99	cell surface [GO:0009986]; extracellular region [GO:0005576]
L7N651	L7N651	unreviewed	L7N651_MYCTU	1,4-dihydroxy-2-naphthoate prenyltransferase	Rv0470A	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	146	membrane [GO:0016020]
P9WII3	P9WII3	reviewed	MAZF6_MYCTU	Endoribonuclease MazF6 (EC 3.1.27.-) (Toxin MazF6) (mRNA interferase MazF-mt3)	mazF6 mazF-mt3 Rv1991c MTCY39.28	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	114	extracellular region [GO:0005576]; DNA binding [GO:0003677]; RNA endonuclease activity [GO:0004521]; RNA nuclease activity [GO:0004540]; modulation by symbiont of host process [GO:0044003]; mRNA catabolic process [GO:0006402]; negative regulation of growth [GO:0045926]; positive regulation of growth [GO:0045927]; rRNA catabolic process [GO:0016075]
P9WIR9	P9WIR9	reviewed	34KD_MYCTU	34 kDa antigenic protein homolog	Rv0954 MTCY10D7.20c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	303	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]
P9WLJ3	P9WLJ3	reviewed	Y2100_MYCTU	Uncharacterized protein Rv2100	Rv2100 MTCY49.40	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	550	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]
P9WGG3	P9WGG3	reviewed	NPD_MYCTU	NAD-dependent protein deacylase (EC 2.3.1.286) (Regulatory protein SIR2 homolog)	cobB sir2 Rv1151c MTCI65.18c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	237	cytoplasm [GO:0005737]; peptidoglycan-based cell wall [GO:0009274]; NAD+ binding [GO:0070403]; NAD+ nucleosidase activity [GO:0003953]; NAD-dependent histone deacetylase activity [GO:0017136]; NAD-dependent protein deacetylase activity [GO:0034979]; protein-malonyllysine demalonylase activity [GO:0036054]; protein-succinyllysine desuccinylase activity [GO:0036055]; transferase activity [GO:0016740]; zinc ion binding [GO:0008270]; DNA repair [GO:0006281]; protein auto-ADP-ribosylation [GO:0070213]; protein deacetylation [GO:0006476]
P9WI89	P9WI89	reviewed	Y3633_MYCTU	Uncharacterized protein Rv3633	Rv3633 MTCY15C10.19c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	291	plasma membrane [GO:0005886]
P9WPM7	P9WPM7	reviewed	CP136_MYCTU	Putative cytochrome P450 136 (EC 1.14.-.-)	cyp136 Rv3059 MTCY22D7.22c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	492	heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; sterol metabolic process [GO:0016125]
P9WPP1	P9WPP1	reviewed	CP125_MYCTU	Steroid C26-monooxygenase (EC 1.14.15.29) (Cholest-4-en-3-one 26-monooxygenase) (Cholest-4-en-3-one C26-monooxygenase [(25S)-3-oxocholest-4-en-26-oate forming]) (Cholesterol C26-monooxygenase) (Cholesterol C26-monooxygenase [(25S)-3beta-hydroxycholest-5-en-26-oate forming]) (Cytochrome P450 125) (Steroid C27-monooxygenase)	cyp125 cyp125A1 Rv3545c MTCY03C7.11	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	433	cholest-4-en-3-one 26-monooxygenase activity [GO:0036199]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; steroid hydroxylase activity [GO:0008395]; biological process involved in interaction with host [GO:0051701]; cholesterol catabolic process [GO:0006707]
P95137	P95137	unreviewed	P95137_MYCTU	Conserved protein	Rv2955c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	321	cytosol [GO:0005829]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; O-methyltransferase activity [GO:0008171]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]
P9WJH9	P9WJH9	reviewed	Y2913_MYCTU	Uncharacterized protein Rv2913c	Rv2913c MTCY274.45c MTCY338.01c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	611	cytosol [GO:0005829]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amides [GO:0016812]
P9WND9	P9WND9	reviewed	HSAB_MYCTU	Flavin-dependent monooxygenase, reductase subunit HsaB (EC 1.5.1.36) (3-hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione 4-hydroxylase, reductase subunit) (Flavin:NADH reductase)	hsaB Rv3567c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	187	flavin adenine dinucleotide binding [GO:0050660]; flavin reductase (NADH) activity [GO:0036382]; FMN binding [GO:0010181]; oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor [GO:0016646]; riboflavin reductase (NADPH) activity [GO:0042602]; aromatic compound catabolic process [GO:0019439]; cholesterol catabolic process [GO:0006707]; steroid biosynthetic process [GO:0006694]
P9WQF9	P9WQF9	reviewed	MBTN_MYCTU	Acyl-[acyl-carrier-protein] dehydrogenase MbtN (Acyl-ACP dehydrogenase MbtN) (EC 1.3.99.-) (Mycobactin synthase protein N)	mbtN fadE14 Rv1346 MTCY02B10.10	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	386	cytoplasm [GO:0005737]; acyl-CoA dehydrogenase activity [GO:0003995]; enoyl-[acyl-carrier-protein] reductase activity [GO:0016631]; flavin adenine dinucleotide binding [GO:0050660]; catechol-containing siderophore biosynthetic process [GO:0019540]; fatty acid beta-oxidation using acyl-CoA dehydrogenase [GO:0033539]
P9WPQ9	P9WPQ9	reviewed	BFR_MYCTU	Bacterioferritin BfrA (Bfr) (EC 1.16.3.1)	bfr bfrA Rv1876 MTCY180.42c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	159	cytosol [GO:0005829]; extracellular region [GO:0005576]; plasma membrane [GO:0005886]; ferric iron binding [GO:0008199]; ferroxidase activity [GO:0004322]; heme binding [GO:0020037]; iron ion binding [GO:0005506]; intracellular sequestering of iron ion [GO:0006880]; iron ion transport [GO:0006826]; response to iron ion [GO:0010039]
P94973	P94973	unreviewed	P94973_MYCTU	Conserved hypothetical membrane protein	Rv1639c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	489	extracellular region [GO:0005576]; membrane [GO:0016020]; acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
P9WKC3	P9WKC3	reviewed	TGS4_MYCTU	Probable diacyglycerol O-acyltransferase Tgs4 (TGS4) (EC 2.3.1.20) (Probable triacylglycerol synthase tgs4)	tgs4 Rv3088 MTV013.09	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	474	plasma membrane [GO:0005886]; diacylglycerol O-acyltransferase activity [GO:0004144]; O-acyltransferase activity [GO:0008374]; biological process involved in interaction with host [GO:0051701]; glycerol metabolic process [GO:0006071]; glycerolipid biosynthetic process [GO:0045017]; response to acidic pH [GO:0010447]; response to hypoxia [GO:0001666]; response to nitric oxide [GO:0071731]; triglyceride biosynthetic process [GO:0019432]
P9WHZ7	P9WHZ7	reviewed	PPE40_MYCTU	Uncharacterized PPE family protein PPE40	PPE40 Rv2356c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	615	response to host immune response [GO:0052572]
O07732	O07732	reviewed	LIPJ_MYCTU	Bifunctional lipase/adenylate cyclase LipJ [Includes: Lipase (EC 3.1.1.-); Adenylate cyclase (EC 4.6.1.1) (Adenylyl cyclase)]	lipJ Rv1900c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	462	adenylate cyclase activity [GO:0004016]; hydrolase activity [GO:0016787]; manganese ion binding [GO:0030145]; protein homodimerization activity [GO:0042803]; cAMP biosynthetic process [GO:0006171]; intracellular signal transduction [GO:0035556]; lipid metabolic process [GO:0006629]
P9WQB5	P9WQB5	reviewed	AHPD_MYCTU	Alkyl hydroperoxide reductase AhpD (EC 1.11.1.28) (Alkylhydroperoxidase AhpD)	ahpD Rv2429 MTCY428.17c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	177	cytosol [GO:0005829]; plasma membrane [GO:0005886]; alkyl hydroperoxide reductase activity [GO:0008785]; disulfide oxidoreductase activity [GO:0015036]; hydroperoxide reductase activity [GO:0032843]; peroxiredoxin activity [GO:0051920]; cell redox homeostasis [GO:0045454]; response to oxidative stress [GO:0006979]
P9WL47	P9WL47	reviewed	Y2658_MYCTU	Uncharacterized protein Rv2658c	Rv2658c MTCY441.27c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	120	
L0T2Z1	L0T2Z1	unreviewed	L0T2Z1_MYCTU	Possible oxidoreductase	Rv0197	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	762	iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; oxidoreductase activity [GO:0016491]
P9WNW1	P9WNW1	reviewed	DNAG_MYCTU	DNA primase (EC 2.7.7.101)	dnaG Rv2343c MTCY98.12c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	639	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]; plasma membrane [GO:0005886]; primosome complex [GO:1990077]; DNA binding [GO:0003677]; DNA primase activity [GO:0003896]; zinc ion binding [GO:0008270]; DNA replication, synthesis of RNA primer [GO:0006269]
P9WM35	P9WM35	reviewed	Y1290_MYCTU	Uncharacterized protein Rv1290c	Rv1290c MTCY373.09c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	521	cytosol [GO:0005829]; plasma membrane [GO:0005886]
Q6MWX1	Q6MWX1	unreviewed	Q6MWX1_MYCTU	PE family protein PPE60	PPE60 mtb39c Rv3478	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	393	response to host immune response [GO:0052572]
P9WLS1	P9WLS1	reviewed	Y1813_MYCTU	Uncharacterized protein Rv1813c	Rv1813c MTCY1A11.30 MTY16F9.01	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	143	
P9WIQ9	P9WIQ9	reviewed	Y1835_MYCTU	Putative serine esterase Rv1835c (EC 3.1.1.-)	Rv1835c MTCY1A11.08	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	628	plasma membrane [GO:0005886]; carboxylic ester hydrolase activity [GO:0052689]; dipeptidyl-peptidase activity [GO:0008239]
P9WLN1	P9WLN1	reviewed	Y2005_MYCTU	Universal stress protein Rv2005c (USP Rv2005c)	Rv2005c MTCY39.12	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	295	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; response to antibiotic [GO:0046677]; response to hypoxia [GO:0001666]
P95202	P95202	unreviewed	P95202_MYCTU	Possible secreted protein	Rv0394c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	239	membrane [GO:0016020]
I6YC39	I6YC39	unreviewed	I6YC39_MYCTU	Possible transposase	Rv3430c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	387	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]
P9WLE1	P9WLE1	reviewed	Y2293_MYCTU	Uncharacterized protein Rv2293c	Rv2293c MTCY339.17	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	246	plasma membrane [GO:0005886]; catalytic activity [GO:0003824]; nucleoside metabolic process [GO:0009116]
O07788	O07788	unreviewed	O07788_MYCTU	Mce-family protein Mce2B	mce2B Rv0590	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	275	plasma membrane [GO:0005886]
O53578	O53578	reviewed	ACCD4_MYCTU	Biotin-dependent long chain acyl-coenzyme A carboxylase beta4 subunit (EC 2.1.3.-)	accD4 Rv3799c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	522	acetyl-CoA carboxylase complex [GO:0009317]; peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; acetyl-CoA carboxylase activity [GO:0003989]; propionyl-CoA carboxylase activity [GO:0004658]; transferase activity [GO:0016740]; carbon fixation [GO:0015977]; mycolate cell wall layer assembly [GO:0071769]
P9WJZ9	P9WJZ9	reviewed	Y224_MYCTU	Uncharacterized methyltransferase Rv0224c (EC 2.1.1.-)	Rv0224c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	254	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; methylation [GO:0032259]
O07406	O07406	unreviewed	O07406_MYCTU	Possible oxidoreductase	Rv0161	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	449	catalytic activity [GO:0003824]; FAD binding [GO:0071949]; lactate oxidation [GO:0019516]; respiratory electron transport chain [GO:0022904]
P9WN19	P9WN19	reviewed	GLTD_MYCTU	Glutamate synthase [NADPH] small chain (EC 1.4.1.13) (Glutamate synthase subunit beta) (GLTS beta chain)	gltD Rv3858c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	488	cytosol [GO:0005829]; plasma membrane [GO:0005886]; 4 iron, 4 sulfur cluster binding [GO:0051539]; glutamate synthase (NADPH) activity [GO:0004355]; metal ion binding [GO:0046872]; L-glutamate biosynthetic process [GO:0097054]
O50408	O50408	unreviewed	O50408_MYCTU	1-deoxy-D-xylulose-5-phosphate synthase (EC 2.2.1.7)	dxs2 Rv3379c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	536	cytosol [GO:0005829]; plasma membrane [GO:0005886]; 1-deoxy-D-xylulose-5-phosphate synthase activity [GO:0008661]; magnesium ion binding [GO:0000287]; 1-deoxy-D-xylulose 5-phosphate biosynthetic process [GO:0052865]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]; thiamine biosynthetic process [GO:0009228]
O69671	O69671	reviewed	EGTB_MYCTU	Hercynine oxygenase (EC 1.14.99.50) (Gamma-glutamyl hercynylcysteine S-oxide synthase)	egtB Rv3703c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	425	ferrous iron binding [GO:0008198]; gamma-glutamyl hercynylcysteine sulfoxide synthase activity [GO:0044875]; monooxygenase activity [GO:0004497]; oxidoreductase activity [GO:0016491]; ergothioneine biosynthesis from histidine via gamma-glutamyl-hercynylcysteine sulfoxide [GO:0052704]
O07226	O07226	reviewed	Y299_MYCTU	Toxin Rv0299	Rv0299	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	100	negative regulation of growth [GO:0045926]
P95189	P95189	reviewed	HISN_MYCTU	Histidinol-phosphatase (HolPase) (EC 3.1.3.15) (Histidinol-phosphate phosphatase)	hisN impC Rv3137	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	260	cytosol [GO:0005829]; plasma membrane [GO:0005886]; histidinol-phosphatase activity [GO:0004401]; inositol monophosphate 1-phosphatase activity [GO:0008934]; metal ion binding [GO:0046872]; phosphoric ester hydrolase activity [GO:0042578]; histidine biosynthetic process [GO:0000105]; mycothiol biosynthetic process [GO:0010125]
P9WKZ5	P9WKZ5	reviewed	Y3403_MYCTU	Uncharacterized protein Rv3403c	Rv3403c MTCY78.25	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	533	plasma membrane [GO:0005886]
O53423	O53423	reviewed	GDSLL_MYCTU	GDSL-like esterase Rv1075c (EC 3.1.-.-) (Acetylesterase) (EC 3.1.1.6)	Rv1075c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	314	peptidoglycan-based cell wall [GO:0009274]; plasma membrane [GO:0005886]; acetylesterase activity [GO:0008126]; lysophospholipase activity [GO:0004622]
P9WJ73	P9WJ73	reviewed	EXRBN_MYCTU	3'-5' exoribonuclease Rv2179c (EC 3.1.13.-)	Rv2179c RVBD_2179c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	168	3'-5' exonuclease activity [GO:0008408]; identical protein binding [GO:0042802]; magnesium ion binding [GO:0000287]; nucleic acid binding [GO:0003676]; RNA exonuclease activity [GO:0004532]
P9WPJ7	P9WPJ7	reviewed	MTCA1_MYCTU	Beta-carbonic anhydrase 1 (Beta-CA 1) (EC 4.2.1.1) (Carbonate dehydratase 1) (mtCA 1)	mtcA1 canA Rv1284 MTCY373.03	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	163	plasma membrane [GO:0005886]; carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]
O53977	O53977	unreviewed	O53977_MYCTU	RNA-binding protein	Rv1976c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	135	
P9WN75	P9WN75	reviewed	GPDA2_MYCTU	Probable glycerol-3-phosphate dehydrogenase 2 [NAD(P)+] (EC 1.1.1.94) (NAD(P)H-dependent glycerol-3-phosphate dehydrogenase 2)	gpsA2 gpdA1 Rv0564c MTV039.02c	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	341	cytosol [GO:0005829]; glycerol-3-phosphate dehydrogenase complex [GO:0009331]; glycerol-3-phosphate dehydrogenase [NAD(P)+] activity [GO:0047952]; NAD binding [GO:0051287]; carbohydrate metabolic process [GO:0005975]; glycerol-3-phosphate biosynthetic process [GO:0046167]; glycerol-3-phosphate catabolic process [GO:0046168]; glycerol-3-phosphate metabolic process [GO:0006072]; glycerophospholipid metabolic process [GO:0006650]; phospholipid biosynthetic process [GO:0008654]
O53147	O53147	unreviewed	O53147_MYCTU	Conserved protein	Rv1455	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	287	
P9WHI9	P9WHI9	reviewed	RECF_MYCTU	DNA replication and repair protein RecF	recF Rv0003 MTCY10H4.01	Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv)	385	cytosol [GO:0005829]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; single-stranded DNA binding [GO:0003697]; DNA replication [GO:0006260]; DNA synthesis involved in DNA repair [GO:0000731]; double-strand break repair [GO:0006302]; SOS response [GO:0009432]
