From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
O25611	O25611	unreviewed	O25611_HELPY	3-deoxy-D-manno-octulosonic acid transferase (Kdo transferase) (EC 2.4.99.12) (Lipid IV(A) 3-deoxy-D-manno-octulosonic acid transferase)	HP_0957	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	393	plasma membrane [GO:0005886]; Kdo transferase activity [GO:0043842]; transferase activity [GO:0016740]; lipid A biosynthetic process [GO:0009245]; lipopolysaccharide core region biosynthetic process [GO:0009244]
O25673	O25673	unreviewed	O25673_HELPY	Flagellar motor switch protein	HP_1029	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	178	cytosol [GO:0005829]; metal ion binding [GO:0046872]
P55987	P55987	reviewed	ATPA_HELPY	ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha)	atpA HP_1134	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	503	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, catalytic core F(1) [GO:0045261]; ADP binding [GO:0043531]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]; proton-transporting ATPase activity, rotational mechanism [GO:0046961]; proton motive force-driven ATP synthesis [GO:0015986]
O25625	O25625	unreviewed	O25625_HELPY	Uncharacterized protein	HP_0973	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	353	
P56416	P56416	reviewed	FLHB_HELPY	Flagellar biosynthetic protein FlhB	flhB HP_0770	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	358	plasma membrane [GO:0005886]; bacterial-type flagellum assembly [GO:0044780]; protein secretion [GO:0009306]
O26022	O26022	unreviewed	O26022_HELPY	Lipase-like protein	HP_1489	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	510	efflux pump complex [GO:1990281]; efflux transmembrane transporter activity [GO:0015562]; porin activity [GO:0015288]
O25689	O25689	unreviewed	O25689_HELPY	YlxR domain-containing protein	HP_1049	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	89	
O25047	O25047	unreviewed	O25047_HELPY	HP0268 domain-containing protein	HP_0268	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	80	
O25266	O25266	unreviewed	O25266_HELPY	Cag pathogenicity island protein (Cag11)	HP_0531	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	218	membrane [GO:0016020]
P56396	P56396	reviewed	SYW_HELPY	Tryptophan--tRNA ligase (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS)	trpS HP_1253	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	326	cytosol [GO:0005829]; ATP binding [GO:0005524]; tryptophan-tRNA ligase activity [GO:0004830]; tryptophanyl-tRNA aminoacylation [GO:0006436]
O25957	O25957	unreviewed	O25957_HELPY	Conserved hypothetical integral membrane protein	HP_1407	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	292	membrane [GO:0016020]
O25001	O25001	reviewed	HCPA_HELPY	Beta-lactamase HcpA (EC 3.5.2.6) (Cysteine-rich 28 kDa protein)	hcpA HP_0211	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	250	extracellular region [GO:0005576]; beta-lactamase activity [GO:0008800]; response to antibiotic [GO:0046677]
O25679	O25679	reviewed	FLHF_HELPY	Flagellar biosynthesis protein FlhF (Flagella-associated GTP-binding protein)	flhF HP_1035	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	459	plasma membrane [GO:0005886]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; signal recognition particle binding [GO:0005047]; bacterial-type flagellum organization [GO:0044781]; protein targeting [GO:0006605]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]
O24946	O24946	unreviewed	O24946_HELPY	Serine transporter (SdaC)	HP_0133	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	413	plasma membrane [GO:0005886]; amino acid transmembrane transporter activity [GO:0015171]
O25721	O25721	unreviewed	O25721_HELPY	PD-(D/E)XK endonuclease-like domain-containing protein	HP_1089	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	778	
O24962	O24962	unreviewed	O24962_HELPY	Conserved hypothetical membrane protein	HP_0151	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	270	membrane [GO:0016020]
O25358	O25358	unreviewed	O25358_HELPY	Uncharacterized protein	HP_0641	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	75	
O25529	O25529	reviewed	HLDE_HELPY	Bifunctional protein HldE [Includes: D-beta-D-heptose 7-phosphate kinase (EC 2.7.1.167) (D-beta-D-heptose 7-phosphotransferase) (D-glycero-beta-D-manno-heptose-7-phosphate kinase); D-beta-D-heptose 1-phosphate adenylyltransferase (EC 2.7.7.70) (D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase)]	hldE rfaE waaE HP_0858	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	461	ATP binding [GO:0005524]; heptose 7-phosphate kinase activity [GO:0033785]; heptose-1-phosphate adenylyltransferase activity [GO:0033786]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; ADP-L-glycero-beta-D-manno-heptose biosynthetic process [GO:0097171]; lipopolysaccharide core region biosynthetic process [GO:0009244]
O25770	O25770	reviewed	MURG_HELPY	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase (EC 2.4.1.227) (Undecaprenyl-PP-MurNAc-pentapeptide-UDPGlcNAc GlcNAc transferase)	murG HP_1155	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	353	plasma membrane [GO:0005886]; UDP-N-acetyl-D-glucosamine:N-acetylmuramoyl-L-alanyl-D-glutamyl-meso-2,6-diaminopimelyl-D-alanyl-D-alanine-diphosphoundecaprenol 4-beta-N-acetylglucosaminlytransferase activity [GO:0051991]; undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity [GO:0050511]; carbohydrate metabolic process [GO:0005975]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; lipid glycosylation [GO:0030259]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
P56140	P56140	reviewed	HEM3_HELPY	Porphobilinogen deaminase (PBG) (EC 2.5.1.61) (Hydroxymethylbilane synthase) (HMBS) (Pre-uroporphyrinogen synthase)	hemC HP_0237	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	306	cytoplasm [GO:0005737]; hydroxymethylbilane synthase activity [GO:0004418]; heme biosynthetic process [GO:0006783]; protoporphyrinogen IX biosynthetic process [GO:0006782]
O24919	O24919	unreviewed	O24919_HELPY	Alpha-1,2-fucosyltransferase	HP_0093	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	146	membrane [GO:0016020]; galactoside 2-alpha-L-fucosyltransferase activity [GO:0008107]; carbohydrate metabolic process [GO:0005975]
O25562	O25562	unreviewed	O25562_HELPY	Cupin domain-containing protein	HP_0902	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	99	
P56063	P56063	reviewed	IDH_HELPY	Isocitrate dehydrogenase [NADP] (IDH) (EC 1.1.1.42) (IDP) (NADP(+)-specific ICDH) (Oxalosuccinate decarboxylase)	icd HP_0027	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	425	isocitrate dehydrogenase (NADP+) activity [GO:0004450]; magnesium ion binding [GO:0000287]; NAD binding [GO:0051287]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]
O25817	O25817	reviewed	PUR2_HELPY	Phosphoribosylamine--glycine ligase (EC 6.3.4.13) (GARS) (Glycinamide ribonucleotide synthetase) (Phosphoribosylglycinamide synthetase)	purD HP_1218	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	424	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; phosphoribosylamine-glycine ligase activity [GO:0004637]; 'de novo' IMP biosynthetic process [GO:0006189]; purine nucleobase biosynthetic process [GO:0009113]
P56162	P56162	reviewed	PYRE_HELPY	Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	pyrE HP_1257	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	201	magnesium ion binding [GO:0000287]; orotate phosphoribosyltransferase activity [GO:0004588]; 'de novo' UMP biosynthetic process [GO:0044205]; pyrimidine nucleobase biosynthetic process [GO:0019856]; UMP biosynthetic process [GO:0006222]
O26061	O26061	reviewed	THYX_HELPY	Flavin-dependent thymidylate synthase (FDTS) (EC 2.1.1.148) (FAD-dependent thymidylate synthase) (Thymidylate synthase ThyX) (TS) (TSase)	thyX HP_1533	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	208	flavin adenine dinucleotide binding [GO:0050660]; NADPH binding [GO:0070402]; thymidylate synthase (FAD) activity [GO:0050797]; thymidylate synthase activity [GO:0004799]; dTMP biosynthetic process [GO:0006231]; dTTP biosynthetic process [GO:0006235]; methylation [GO:0032259]
P56049	P56049	reviewed	RL24_HELPY	Large ribosomal subunit protein uL24 (50S ribosomal protein L24)	rplX HP_1308	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	73	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
O25695	O25695	unreviewed	O25695_HELPY	Outer membrane beta-barrel protein	HP_1055	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	314	
O25839	O25839	unreviewed	O25839_HELPY	DUF465 domain-containing protein	HP_1242	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	76	
O25732	O25732	unreviewed	O25732_HELPY	Cinnamyl-alcohol dehydrogenase ELI3-2 (Cad)	HP_1104	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	348	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]
O25826	O25826	reviewed	RPPH_HELPY	RNA pyrophosphohydrolase (EC 3.6.1.-) ((Di)nucleoside polyphosphate hydrolase)	rppH nudH HP_1228	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	155	cytoplasm [GO:0005737]; mRNA 5'-diphosphatase activity [GO:0034353]; mRNA catabolic process [GO:0006402]
O25420	O25420	unreviewed	O25420_HELPY	Conserved hypothetical integral membrane protein	HP_0718	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	210	plasma membrane [GO:0005886]; amino acid transmembrane transporter activity [GO:0015171]; amino acid transport [GO:0006865]
O25816	O25816	unreviewed	O25816_HELPY	RDD domain-containing protein	HP_1217	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	159	membrane [GO:0016020]
O25072	O25072	unreviewed	O25072_HELPY	Dipeptide ABC transporter, ATP-binding protein (DppD)	HP_0301	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	287	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]
O25172	O25172	unreviewed	O25172_HELPY	Ferrochelatase	HP_0418	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	335	
P55994	P55994	reviewed	DNAK_HELPY	Chaperone protein DnaK (HSP70) (Heat shock 70 kDa protein) (Heat shock protein 70)	dnaK HP_0109	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	620	cytosol [GO:0005829]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent protein folding chaperone [GO:0140662]; heat shock protein binding [GO:0031072]; protein folding chaperone [GO:0044183]; unfolded protein binding [GO:0051082]; chaperone cofactor-dependent protein refolding [GO:0051085]; protein refolding [GO:0042026]
O26100	O26100	unreviewed	O26100_HELPY	Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein	HP_1580	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	220	membrane [GO:0016020]
O25878	O25878	unreviewed	O25878_HELPY	Thiamin pyrophosphokinase catalytic domain-containing protein	HP_1291	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	204	ATP binding [GO:0005524]; kinase activity [GO:0016301]; thiamine diphosphokinase activity [GO:0004788]; phosphorylation [GO:0016310]; thiamine diphosphate biosynthetic process [GO:0009229]; thiamine metabolic process [GO:0006772]
O25186	O25186	unreviewed	O25186_HELPY	Uncharacterized protein	HP_0436	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	121	
O25316	O25316	unreviewed	O25316_HELPY	Dihydroneopterin aldolase	HP_0594	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	54	membrane [GO:0016020]
O25532	O25532	unreviewed	O25532_HELPY	Urease accessory protein UreH-like transmembrane domain-containing protein	HP_0861	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	246	membrane [GO:0016020]
O34410	O34410	unreviewed	O34410_HELPY	DUF3519 domain-containing protein	HP_0488 HP_1116	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	957	
O25054	O25054	unreviewed	O25054_HELPY	Ferredoxin	HP_0277	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	84	cytoplasm [GO:0005737]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]
O25083	O25083	unreviewed	O25083_HELPY	Nitrite extrusion protein (NarK)	HP_0313	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	381	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; carbohydrate transport [GO:0008643]
G5EB01	G5EB01	unreviewed	G5EB01_HELPY	NAD(P)H-flavin oxidoreductase	HP_0642	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	217	cytosol [GO:0005829]; NAD(P)H nitroreductase activity [GO:0018545]; 2,4,6-trinitrotoluene catabolic process [GO:0046256]
O25972	O25972	reviewed	RSMA_HELPY	Ribosomal RNA small subunit methyltransferase A (EC 2.1.1.182) (16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase) (16S rRNA dimethyladenosine transferase) (16S rRNA dimethylase) (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase)	rsmA ksgA HP_1431	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	271	cytosol [GO:0005829]; 16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity [GO:0052908]; RNA binding [GO:0003723]; rRNA (adenine-N6,N6-)-dimethyltransferase activity [GO:0000179]; rRNA methylation [GO:0031167]
P56034	P56034	reviewed	RL6_HELPY	Large ribosomal subunit protein uL6 (50S ribosomal protein L6)	rplF HP_1304	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	178	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]
O25951	O25951	unreviewed	O25951_HELPY	YgjP-like metallopeptidase domain-containing protein	HP_1401	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	235	
P55971	P55971	reviewed	G3P_HELPY	Glyceraldehyde-3-phosphate dehydrogenase (GAPDH) (EC 1.2.1.12) (NAD-dependent glyceraldehyde-3-phosphate dehydrogenase)	gapA gap HP_0921	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	332	cytosol [GO:0005829]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; glycolytic process [GO:0006096]
P55981	P55981	reviewed	VACA_HELPY	Vacuolating cytotoxin autotransporter [Cleaved into: Vacuolating cytotoxin; Vacuolating cytotoxin translocator]	vacA HP_0887	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	1290	cell outer membrane [GO:0009279]; cell surface [GO:0009986]; extracellular region [GO:0005576]; periplasmic space [GO:0042597]; toxin activity [GO:0090729]
O24862	O24862	unreviewed	O24862_HELPY	VirB4 homolog (VirB4)	HP_0017	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	787	ATP binding [GO:0005524]; DNA binding [GO:0003677]
O25731	O25731	reviewed	GLK_HELPY	Glucokinase (EC 2.7.1.2) (Glucose kinase)	glk HP_1103	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	336	cytosol [GO:0005829]; ATP binding [GO:0005524]; glucokinase activity [GO:0004340]; glucose binding [GO:0005536]; glycolytic process [GO:0006096]
O26002	O26002	unreviewed	O26002_HELPY	Conserved hypothetical integral membrane protein	HP_1466	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	377	ATP-binding cassette (ABC) transporter complex [GO:0043190]; plasma membrane [GO:0005886]; phospholipid transporter activity [GO:0005548]; phospholipid transport [GO:0015914]
O25182	O25182	unreviewed	O25182_HELPY	Protein kinase C-like protein	HP_0432	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	296	ATP binding [GO:0005524]; protein kinase activity [GO:0004672]; phosphorylation [GO:0016310]
P50610	P50610	reviewed	FLGE_HELPY	Flagellar hook protein FlgE	flgE HP_0870	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	718	bacterial-type flagellum basal body [GO:0009425]; bacterial-type flagellum organization [GO:0044781]; bacterial-type flagellum-dependent swarming motility [GO:0071978]
O25119	O25119	reviewed	FLIG_HELPY	Flagellar motor switch protein FliG (Flagellar motor switch protein G)	fliG C694_01785 HP_0352	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	343	bacterial-type flagellum [GO:0009288]; bacterial-type flagellum basal body [GO:0009425]; plasma membrane [GO:0005886]; cytoskeletal motor activity [GO:0003774]; bacterial-type flagellum-dependent cell motility [GO:0071973]; bacterial-type flagellum-dependent swarming motility [GO:0071978]; chemotaxis [GO:0006935]
P97245	P97245	reviewed	CAGT_HELPY	CAG pathogenicity island protein 12	cagT cag12 HP_0532	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	280	outer membrane [GO:0019867]; plasma membrane [GO:0005886]; protein secretion [GO:0009306]
Q48248	Q48248	reviewed	CDH_HELPY	CDP-diacylglycerol pyrophosphatase (EC 3.6.1.26) (CDP-diacylglycerol phosphatidylhydrolase) (CDP-diglyceride hydrolase)	cdh HP_0871	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	244	plasma membrane [GO:0005886]; CDP-diacylglycerol diphosphatase activity [GO:0008715]; CDP-diacylglycerol catabolic process [GO:0046342]; phospholipid biosynthetic process [GO:0008654]
O25448	O25448	unreviewed	O25448_HELPY	Flagellar secretion chaperone FliS	HP_0753	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	126	cytosol [GO:0005829]; bacterial-type flagellum assembly [GO:0044780]; bacterial-type flagellum-dependent cell motility [GO:0071973]
O25928	O25928	reviewed	FABZ_HELPY	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ (EC 4.2.1.59) ((3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase) ((3R)-hydroxymyristoyl-ACP dehydrase) (Beta-hydroxyacyl-ACP dehydratase)	fabZ HP_1376	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	159	cytoplasm [GO:0005737]; (3R)-hydroxyacyl-[acyl-carrier-protein] dehydratase activity [GO:0019171]; (3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity [GO:0008659]; fatty acid biosynthetic process [GO:0006633]; lipid A biosynthetic process [GO:0009245]
O26028	O26028	unreviewed	O26028_HELPY	YjgP/YjgQ family permease	HP_1498	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	355	ATP-binding cassette (ABC) transporter complex [GO:0043190]; lipopolysaccharide transport [GO:0015920]
O25345	O25345	unreviewed	O25345_HELPY	Beta-lactamase (EC 3.5.2.6)	HP_0628	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	225	extracellular region [GO:0005576]; beta-lactamase activity [GO:0008800]; response to antibiotic [GO:0046677]
O25983	O25983	reviewed	CSRA_HELPY	Translational regulator CsrA	csrA HP_1442	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	76	cytosol [GO:0005829]; mRNA 5'-UTR binding [GO:0048027]; bacterial-type flagellum organization [GO:0044781]; mRNA catabolic process [GO:0006402]; negative regulation of translational initiation [GO:0045947]; regulation of bacterial-type flagellum assembly [GO:1902208]; regulation of carbohydrate metabolic process [GO:0006109]
O24858	O24858	unreviewed	O24858_HELPY	ATP-binding protein	HP_0013	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	350	ATP binding [GO:0005524]; CCA tRNA nucleotidyltransferase activity [GO:0004810]
O25827	O25827	reviewed	AK_HELPY	Aspartokinase (EC 2.7.2.4) (Aspartate kinase)	lysC HP_1229	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	405	cytosol [GO:0005829]; aspartate kinase activity [GO:0004072]; ATP binding [GO:0005524]; diaminopimelate biosynthetic process [GO:0019877]; homoserine biosynthetic process [GO:0009090]; lysine biosynthetic process via diaminopimelate [GO:0009089]; phosphorylation [GO:0016310]; threonine biosynthetic process [GO:0009088]
O26034	O26034	unreviewed	O26034_HELPY	Methyltransferase small domain-containing protein	HP_1504	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	238	nucleic acid binding [GO:0003676]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; macromolecule modification [GO:0043412]; methylation [GO:0032259]; nitrogen compound metabolic process [GO:0006807]; primary metabolic process [GO:0044238]
O24869	O24869	unreviewed	O24869_HELPY	Uncharacterized protein	HP_0024	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	30	
P56069	P56069	reviewed	METB_HELPY	Cystathionine gamma-synthase (CGS) (EC 2.5.1.48) (O-succinylhomoserine (thiol)-lyase)	metB HP_0106	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	380	cytoplasm [GO:0005737]; cystathionine gamma-lyase activity [GO:0004123]; cystathionine gamma-synthase activity [GO:0003962]; cystathionine gamma-synthase activity (acts on O-phosphohomoserine) [GO:0102028]; pyridoxal phosphate binding [GO:0030170]; cysteine biosynthetic process via cystathionine [GO:0019343]; methionine biosynthetic process [GO:0009086]; transsulfuration [GO:0019346]
O25330	O25330	unreviewed	O25330_HELPY	Vacuolating cytotoxin putative domain-containing protein	HP_0609	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	1238	
O25867	O25867	reviewed	TRPC_HELPY	Tryptophan biosynthesis protein TrpCF [Includes: Indole-3-glycerol phosphate synthase (IGPS) (EC 4.1.1.48); N-(5'-phospho-ribosyl)anthranilate isomerase (PRAI) (EC 5.3.1.24)]	trpC HP_1279	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	452	indole-3-glycerol-phosphate synthase activity [GO:0004425]; phosphoribosylanthranilate isomerase activity [GO:0004640]; tryptophan biosynthetic process [GO:0000162]
O25792	O25792	reviewed	NUPC_HELPY	Nucleoside permease NupC	nupC HP_1180	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	418	plasma membrane [GO:0005886]; nucleoside transmembrane transporter activity [GO:0005337]; symporter activity [GO:0015293]; nucleoside transmembrane transport [GO:1901642]
P66572	P66572	reviewed	RS5_HELPY	Small ribosomal subunit protein uS5 (30S ribosomal protein S5)	rpsE HP_1302	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	147	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
O25181	O25181	unreviewed	O25181_HELPY	Protein phosphatase 2C homolog (Ptc1)	HP_0431	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	228	
O25302	O25302	unreviewed	O25302_HELPY	3-deoxy-d-manno-octulosonic acid hydrolase subunit 1	HP_0579	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	184	membrane [GO:0016020]
O25579	O25579	unreviewed	O25579_HELPY	Toxin-like outer membrane protein	HP_0922	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	2529	
O25272	O25272	unreviewed	O25272_HELPY	Cag pathogenicity island protein (Cag18)	HP_0539	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	237	
O25342	O25342	reviewed	ISPG_HELPY	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin) (EC 1.17.7.3) (1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase)	ispG HP_0625	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	359	4 iron, 4 sulfur cluster binding [GO:0051539]; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity [GO:0046429]; iron ion binding [GO:0005506]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]
O26032	O26032	unreviewed	O26032_HELPY	Copper resistance protein CopD	HP_1502	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	145	membrane [GO:0016020]
O25550	O25550	unreviewed	O25550_HELPY	DUF342 domain-containing protein	HP_0884	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	614	
O24972	O24972	reviewed	ARSS_HELPY	Sensor histidine kinase ArsS (EC 2.7.13.3)	arsS HP_0164/HP_0165	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	427	plasma membrane [GO:0005886]; phosphorelay sensor kinase activity [GO:0000155]
O25261	O25261	unreviewed	O25261_HELPY	Cag pathogenicity island protein (Cag6)	HP_0526	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	199	
O25298	O25298	unreviewed	O25298_HELPY	Galactosidase acetyltransferase (LacA)	HP_0574	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	151	ribose-5-phosphate isomerase activity [GO:0004751]; D-allose catabolic process [GO:0019316]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]
O25353	O25353	unreviewed	O25353_HELPY	Flagellar protein	HP_0636	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	92	
O25510	O25510	unreviewed	O25510_HELPY	Outer membrane protein P1 (OmpP1)	HP_0839	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	587	cell outer membrane [GO:0009279]; long-chain fatty acid transporting porin activity [GO:0015483]
O25294	O25294	reviewed	AMPA_HELPY	Cytosol aminopeptidase (EC 3.4.11.1) (Leucine aminopeptidase) (LAP) (EC 3.4.11.10) (Leucyl aminopeptidase)	pepA HP_0570	Helicobacter pylori (strain ATCC 700392 / 26695) (Campylobacter pylori)	496	cytoplasm [GO:0005737]; aminopeptidase activity [GO:0004177]; manganese ion binding [GO:0030145]; metalloaminopeptidase activity [GO:0070006]; proteolysis [GO:0006508]
