From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
P77306	P77306	reviewed	YQIK_ECOLI	Flotillin family inner membrane protein YqiK	yqiK b3051 JW3023	Escherichia coli (strain K12)	553	cytosol [GO:0005829]; membrane raft [GO:0045121]; plasma membrane [GO:0005886]; protein localization to plasma membrane [GO:0072659]
P77309	P77309	reviewed	YNEJ_ECOLI	Uncharacterized HTH-type transcriptional regulator YneJ	yneJ b1526 JW1519	Escherichia coli (strain K12)	293	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]
P77437	P77437	reviewed	HYFF_ECOLI	Hydrogenase-4 component F (EC 1.-.-.-)	hyfF b2486 JW2471	Escherichia coli (strain K12)	526	formate dehydrogenase complex [GO:0009326]; membrane [GO:0016020]; plasma membrane [GO:0005886]; oxidoreductase activity [GO:0016491]; anaerobic electron transport chain [GO:0019645]; anaerobic respiration [GO:0009061]; DNA damage response [GO:0006974]; formate oxidation [GO:0015944]; glucose catabolic process [GO:0006007]
P0AG74	P0AG74	reviewed	RUSA_ECOLI	Crossover junction endodeoxyribonuclease RusA (EC 3.1.21.10) (Holliday junction nuclease RusA) (Holliday junction resolvase)	rusA rus ybcP b0550 JW0538	Escherichia coli (strain K12)	120	crossover junction DNA endonuclease activity [GO:0008821]; four-way junction DNA binding [GO:0000400]; magnesium ion binding [GO:0000287]; protein homodimerization activity [GO:0042803]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]
P39206	P39206	reviewed	CAIE_ECOLI	Carnitine operon protein CaiE	caiE b0035 JW5004	Escherichia coli (strain K12)	196	transferase activity [GO:0016740]; carnitine metabolic process [GO:0009437]
P0AEY3	P0AEY3	reviewed	MAZG_ECOLI	Nucleoside triphosphate pyrophosphohydrolase (NTP-PPase) (EC 3.6.1.8)	mazG b2781 JW2752	Escherichia coli (strain K12)	263	ATP binding [GO:0005524]; ATP diphosphatase activity [GO:0047693]; metal ion binding [GO:0046872]; nucleoside triphosphate diphosphatase activity [GO:0047429]; cellular response to starvation [GO:0009267]; dATP catabolic process [GO:0046061]; dGTP catabolic process [GO:0006203]; dTTP catabolic process [GO:0046076]; dUTP catabolic process [GO:0046081]; TTP catabolic process [GO:0046047]; UTP catabolic process [GO:0046052]
P75977	P75977	reviewed	YMFM_ECOLI	Uncharacterized protein YmfM	ymfM b1148 JW1134	Escherichia coli (strain K12)	112	negative regulation of FtsZ-dependent cytokinesis [GO:2000245]
P69801	P69801	reviewed	PTNC_ECOLI	PTS system mannose-specific EIIC component (EII-P-Man) (EIIC-Man) (Mannose permease IIC component)	manY pel ptsP b1818 JW1807	Escherichia coli (strain K12)	266	membrane [GO:0016020]; plasma membrane [GO:0005886]; transmembrane transporter complex [GO:1902495]; protein-N(PI)-phosphohistidine-mannose phosphotransferase system transporter activity [GO:0022870]; glucose import across plasma membrane [GO:0098708]; mannose transmembrane transport [GO:0015761]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
P0AAV4	P0AAV4	reviewed	PXPB_ECOLI	5-oxoprolinase subunit B (5-OPase subunit B) (EC 3.5.2.9) (5-oxoprolinase (ATP-hydrolyzing) subunit B)	pxpB ybgJ b0711 JW0701	Escherichia coli (strain K12)	218	5-oxoprolinase (ATP-hydrolyzing) activity [GO:0017168]; ATP binding [GO:0005524]
P0AF76	P0AF76	reviewed	YJFI_ECOLI	Uncharacterized protein YjfI	yjfI b4181 JW4139	Escherichia coli (strain K12)	133	
P65556	P65556	reviewed	YFCD_ECOLI	Uncharacterized Nudix hydrolase YfcD (EC 3.6.-.-)	yfcD b2299 JW2296	Escherichia coli (strain K12)	180	cytoplasm [GO:0005737]; cytosol [GO:0005829]; hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides [GO:0016818]; metal ion binding [GO:0046872]
P60778	P60778	reviewed	TSGA_ECOLI	Protein TsgA	tsgA gutS yhfC yhfH b3364 JW3327	Escherichia coli (strain K12)	393	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]; response to selenite ion [GO:0072714]
P0A7A9	P0A7A9	reviewed	IPYR_ECOLI	Inorganic pyrophosphatase (EC 3.6.1.1) (Pyrophosphate phospho-hydrolase) (PPase)	ppa b4226 JW4185	Escherichia coli (strain K12)	176	cytosol [GO:0005829]; membrane [GO:0016020]; inorganic diphosphate phosphatase activity [GO:0004427]; inorganic triphosphate phosphatase activity [GO:0050355]; magnesium ion binding [GO:0000287]; zinc ion binding [GO:0008270]; phosphate-containing compound metabolic process [GO:0006796]
P0A927	P0A927	reviewed	TSX_ECOLI	Nucleoside-specific channel-forming protein Tsx	tsx nupA b0411 JW0401	Escherichia coli (strain K12)	294	cell outer membrane [GO:0009279]; pore complex [GO:0046930]; nucleoside-specific channel forming porin activity [GO:0015471]; monoatomic ion transport [GO:0006811]; nucleoside transport [GO:0015858]; viral entry into host cell [GO:0046718]
P60340	P60340	reviewed	TRUB_ECOLI	tRNA pseudouridine synthase B (EC 5.4.99.25) (Protein P35) (tRNA pseudouridine(55) synthase) (Psi55 synthase) (tRNA pseudouridylate synthase) (tRNA-uridine isomerase)	truB yhbA b3166 JW3135	Escherichia coli (strain K12)	314	cytosol [GO:0005829]; pseudouridine synthase activity [GO:0009982]; tRNA binding [GO:0000049]; tRNA pseudouridine synthase activity [GO:0106029]; mRNA pseudouridine synthesis [GO:1990481]; tRNA folding [GO:0061818]; tRNA modification [GO:0006400]; tRNA pseudouridine synthesis [GO:0031119]
P10408	P10408	reviewed	SECA_ECOLI	Protein translocase subunit SecA (EC 7.4.2.8)	secA azi pea prlD b0098 JW0096	Escherichia coli (strain K12)	901	cell envelope Sec protein transport complex [GO:0031522]; cytoplasm [GO:0005737]; cytoplasmic side of plasma membrane [GO:0009898]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; identical protein binding [GO:0042802]; preprotein binding [GO:0070678]; protein-exporting ATPase activity [GO:0008564]; ribonucleoprotein complex binding [GO:0043021]; ribosome binding [GO:0043022]; zinc ion binding [GO:0008270]; chaperone-mediated protein folding [GO:0061077]; intracellular protein transmembrane transport [GO:0065002]; protein import [GO:0017038]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein targeting to membrane [GO:0006612]; protein transport [GO:0015031]; protein transport by the Sec complex [GO:0043952]
P30011	P30011	reviewed	NADC_ECOLI	Nicotinate-nucleotide pyrophosphorylase [carboxylating] (EC 2.4.2.19) (Quinolinate phosphoribosyltransferase [decarboxylating]) (QAPRTase)	nadC b0109 JW0105	Escherichia coli (strain K12)	297	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nicotinate-nucleotide diphosphorylase (carboxylating) activity [GO:0004514]; 'de novo' NAD biosynthetic process from aspartate [GO:0034628]; NAD biosynthetic process [GO:0009435]; quinolinate catabolic process [GO:0034213]
P10805	P10805	reviewed	ENVY_ECOLI	Porin thermoregulatory protein EnvY	envY b0566 JW0555	Escherichia coli (strain K12)	253	membrane [GO:0016020]; DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; response to temperature stimulus [GO:0009266]
P0A7V0	P0A7V0	reviewed	RS2_ECOLI	Small ribosomal subunit protein uS2 (30S ribosomal protein S2)	rpsB b0169 JW0164	Escherichia coli (strain K12)	241	cytoplasm [GO:0005737]; cytosolic small ribosomal subunit [GO:0022627]; structural constituent of ribosome [GO:0003735]; zinc ion binding [GO:0008270]; cytoplasmic translation [GO:0002181]; ribosomal small subunit assembly [GO:0000028]
P0A9L5	P0A9L5	reviewed	PPIC_ECOLI	Peptidyl-prolyl cis-trans isomerase C (PPIase C) (EC 5.2.1.8) (Par10) (Parvulin) (Rotamase C)	ppiC parVA b3775 JW3748	Escherichia coli (strain K12)	93	cytoplasm [GO:0005737]; peptidyl-prolyl cis-trans isomerase activity [GO:0003755]
P0AGM2	P0AGM2	reviewed	YICG_ECOLI	UPF0126 inner membrane protein YicG	yicG b3646 JW3621	Escherichia coli (strain K12)	205	plasma membrane [GO:0005886]
P15029	P15029	reviewed	FECD_ECOLI	Fe(3+) dicitrate transport system permease protein FecD (Iron(III) dicitrate transport system permease protein FecD)	fecD b4288 JW4248	Escherichia coli (strain K12)	318	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; plasma membrane [GO:0005886]; iron chelate transmembrane transporter activity [GO:0015603]; transmembrane transporter activity [GO:0022857]; intracellular iron ion homeostasis [GO:0006879]; iron import into cell [GO:0033212]; iron ion transmembrane transport [GO:0034755]; siderophore-dependent iron import into cell [GO:0033214]
P0A812	P0A812	reviewed	RUVB_ECOLI	Holliday junction branch migration complex subunit RuvB (EC 3.6.4.12)	ruvB b1860 JW1849	Escherichia coli (strain K12)	336	cytosol [GO:0005829]; Holliday junction helicase complex [GO:0009379]; Holliday junction resolvase complex [GO:0048476]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA helicase activity [GO:0003678]; four-way junction DNA binding [GO:0000400]; four-way junction helicase activity [GO:0009378]; recombinational repair [GO:0000725]; response to UV [GO:0009411]; SOS response [GO:0009432]
P22634	P22634	reviewed	MURI_ECOLI	Glutamate racemase (EC 5.1.1.3)	murI dga glr yijA b3967 JW5550	Escherichia coli (strain K12)	285	glutamate racemase activity [GO:0008881]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
P41409	P41409	reviewed	RIHA_ECOLI	Pyrimidine-specific ribonucleoside hydrolase RihA (EC 3.2.-.-) (Cytidine/uridine-specific hydrolase)	rihA ybeK b0651 JW0646	Escherichia coli (strain K12)	311	cytosol [GO:0005829]; protein-containing complex [GO:0032991]; calcium ion binding [GO:0005509]; identical protein binding [GO:0042802]; purine nucleosidase activity [GO:0008477]; ribosylpyrimidine nucleosidase activity [GO:0050263]; uridine nucleosidase activity [GO:0045437]; nucleobase-containing small molecule interconversion [GO:0015949]; protein homotetramerization [GO:0051289]; purine nucleoside catabolic process [GO:0006152]; pyrimidine nucleobase metabolic process [GO:0006206]; pyrimidine ribonucleoside catabolic process [GO:0046133]
P37691	P37691	reviewed	YIBQ_ECOLI	Uncharacterized protein YibQ	yibQ b3614 JW5645	Escherichia coli (strain K12)	319	carbohydrate metabolic process [GO:0005975]
P75894	P75894	reviewed	RUTE_ECOLI	Probable malonic semialdehyde reductase RutE (EC 1.1.1.298)	rutE ycdI b1008 JW0993	Escherichia coli (strain K12)	196	3-hydroxypropionate dehydrogenase (NADP+) activity [GO:0035527]; FMN binding [GO:0010181]; DNA damage response [GO:0006974]; nitrogen utilization [GO:0019740]; pyrimidine nucleobase catabolic process [GO:0006208]; uracil catabolic process [GO:0006212]
P37615	P37615	reviewed	YHHM_ECOLI	Uncharacterized protein YhhM	yhhM b3467 JW3432	Escherichia coli (strain K12)	119	
P31572	P31572	reviewed	CAIB_ECOLI	L-carnitine CoA-transferase (EC 2.8.3.21) (Crotonobetainyl-CoA:carnitine CoA-transferase)	caiB yaaN b0038 JW0037	Escherichia coli (strain K12)	405	cytoplasm [GO:0005737]; L-carnitine CoA-transferase activity [GO:0008735]; carnitine catabolic process [GO:0042413]
P77759	P77759	reviewed	YLBH_ECOLI	Putative uncharacterized protein YlbH	ylbH b0499 JW0488	Escherichia coli (strain K12)	236	
P0ABN9	P0ABN9	reviewed	DCUB_ECOLI	Anaerobic C4-dicarboxylate transporter DcuB	dcuB genF b4123 JW4084	Escherichia coli (strain K12)	446	plasma membrane [GO:0005886]; C4-dicarboxylate transmembrane transporter activity [GO:0015556]; succinate:fumarate antiporter activity [GO:0005469]; symporter activity [GO:0015293]; C4-dicarboxylate transport [GO:0015740]
P0AB14	P0AB14	reviewed	YCCJ_ECOLI	Uncharacterized protein YccJ	yccJ b1003 JW0988	Escherichia coli (strain K12)	75	cytosol [GO:0005829]
P25772	P25772	reviewed	LIGB_ECOLI	DNA ligase B (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)] B)	ligB yicF b3647 JW3622	Escherichia coli (strain K12)	560	DNA ligase (NAD+) activity [GO:0003911]; DNA ligation [GO:0006266]; DNA ligation involved in DNA repair [GO:0051103]; DNA replication [GO:0006260]
P23917	P23917	reviewed	MAK_ECOLI	Fructokinase (EC 2.7.1.4) (D-fructose kinase) (Manno(fructo)kinase)	mak yajF b0394 JW0385	Escherichia coli (strain K12)	302	cytosol [GO:0005829]; ATP binding [GO:0005524]; fructokinase activity [GO:0008865]; hexokinase activity [GO:0004396]; mannokinase activity [GO:0019158]
P0ACS5	P0ACS5	reviewed	ZNTR_ECOLI	HTH-type transcriptional regulator ZntR (Zn(II)-responsive regulator of zntA)	zntR yhdM b3292 JW3254	Escherichia coli (strain K12)	141	cis-regulatory region sequence-specific DNA binding [GO:0000987]; DNA-binding transcription activator activity [GO:0001216]; DNA-binding transcription factor activity [GO:0003700]; zinc ion binding [GO:0008270]; DNA-templated transcription [GO:0006351]; positive regulation of DNA-templated transcription [GO:0045893]
P36979	P36979	reviewed	RLMN_ECOLI	Dual-specificity RNA methyltransferase RlmN (EC 2.1.1.192) (23S rRNA (adenine(2503)-C(2))-methyltransferase) (23S rRNA m2A2503 methyltransferase) (Ribosomal RNA large subunit methyltransferase N) (tRNA (adenine(37)-C(2))-methyltransferase) (tRNA m2A37 methyltransferase)	rlmN yfgB b2517 JW2501	Escherichia coli (strain K12)	384	cytosol [GO:0005829]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; rRNA (adenine-C2-)-methyltransferase activity [GO:0070040]; rRNA binding [GO:0019843]; tRNA (adenine-C2-)-methyltransferase activity [GO:0002935]; tRNA binding [GO:0000049]; response to antibiotic [GO:0046677]; rRNA base methylation [GO:0070475]; tRNA methylation [GO:0030488]
P04951	P04951	reviewed	KDSB_ECOLI	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38) (CMP-2-keto-3-deoxyoctulosonic acid synthase) (CKS) (CMP-KDO synthase)	kdsB b0918 JW0901	Escherichia coli (strain K12)	248	cytosol [GO:0005829]; 3-deoxy-manno-octulosonate cytidylyltransferase activity [GO:0008690]; magnesium ion binding [GO:0000287]; CMP-keto-3-deoxy-D-manno-octulosonic acid biosynthetic process [GO:0033468]; keto-3-deoxy-D-manno-octulosonic acid biosynthetic process [GO:0019294]
P10378	P10378	reviewed	ENTE_ECOLI	Enterobactin synthase component E (EC 6.3.2.14) (2,3-dihydroxybenzoate-AMP ligase) (DHB-AMP ligase) (2,3-dihydroxybenzoate-AMP synthase) (EC 6.2.1.71) (Dihydroxybenzoic acid-activating enzyme) (Enterochelin synthase E)	entE b0594 JW0586	Escherichia coli (strain K12)	536	cytosol [GO:0005829]; membrane [GO:0016020]; (2,3-dihydroxybenzoyl)adenylate synthase activity [GO:0008668]; 2,3-dihydroxybenzoate-serine ligase activity [GO:0047527]; acyltransferase activity [GO:0016746]; ATP binding [GO:0005524]; enterobactin biosynthetic process [GO:0009239]
P32705	P32705	reviewed	ACTP_ECOLI	Cation/acetate symporter ActP (Acetate permease) (Acetate transporter ActP)	actP yjcG b4067 JW4028	Escherichia coli (strain K12)	549	plasma membrane [GO:0005886]; acetate transmembrane transporter activity [GO:0015123]; glycolate transmembrane transporter activity [GO:0043879]; symporter activity [GO:0015293]; tellurite transmembrane transporter activity [GO:0015654]; plasma membrane acetate transport [GO:0006847]; sodium ion transport [GO:0006814]; tellurite transport [GO:0015710]
P0AFL1	P0AFL1	reviewed	POTI_ECOLI	Putrescine transport system permease protein PotI	potI b0857 JW0841	Escherichia coli (strain K12)	281	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; plasma membrane [GO:0005886]; putrescine transport [GO:0015847]; transmembrane transport [GO:0055085]
P0ABD3	P0ABD3	reviewed	BFR_ECOLI	Bacterioferritin (BFR) (EC 1.16.3.1) (Cytochrome b-1) (Cytochrome b-557)	bfr b3336 JW3298	Escherichia coli (strain K12)	158	cytosol [GO:0005829]; membrane [GO:0016020]; ferric iron binding [GO:0008199]; ferroxidase activity [GO:0004322]; heme binding [GO:0020037]; identical protein binding [GO:0042802]; iron ion binding [GO:0005506]; oxidoreductase activity [GO:0016491]; protein homodimerization activity [GO:0042803]; intracellular sequestering of iron ion [GO:0006880]; iron ion transport [GO:0006826]
P76086	P76086	reviewed	PAAX_ECOLI	Transcriptional repressor PaaX	paaX ydbY b1399 JW1394	Escherichia coli (strain K12)	316	transcription cis-regulatory region binding [GO:0000976]; DNA-templated transcription [GO:0006351]; negative regulation of DNA-templated transcription initiation [GO:2000143]; phenylacetate catabolic process [GO:0010124]
P39375	P39375	reviewed	IRAD_ECOLI	Anti-adapter protein IraD	iraD yjiD b4326 JW5782	Escherichia coli (strain K12)	130	cytoplasm [GO:0005737]; anti-sigma factor antagonist activity [GO:0043856]; cellular response to oxidative stress [GO:0034599]; DNA damage response [GO:0006974]; negative regulation of protein catabolic process [GO:0042177]
P76113	P76113	reviewed	CURA_ECOLI	NADPH-dependent curcumin reductase (EC 1.3.1.n3) (NADPH-dependent curcumin/dihydrocurcumin reductase)	curA yncB b1449 JW5907	Escherichia coli (strain K12)	345	oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor [GO:0016628]
Q47538	Q47538	reviewed	TAUB_ECOLI	Taurine import ATP-binding protein TauB (EC 7.6.2.7)	tauB ssiB yaiQ b0366 JW0358	Escherichia coli (strain K12)	255	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing [GO:0055052]; membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; cellular response to sulfur starvation [GO:0010438]
P56579	P56579	reviewed	PTHC_ECOLI	PTS system glucitol/sorbitol-specific EIIC component (EIIC-Gut) (Glucitol/sorbitol permease IIC component)	srlA gutA sbl b2702 JW5429	Escherichia coli (strain K12)	187	plasma membrane [GO:0005886]; transmembrane transporter complex [GO:1902495]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; sorbitol transmembrane transport [GO:0015795]
P75728	P75728	reviewed	UBIF_ECOLI	3-demethoxyubiquinol 3-hydroxylase (EC 1.14.99.60) (2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase)	ubiF yleB b0662 JW0659	Escherichia coli (strain K12)	391	cytoplasm [GO:0005737]; ubiquinone biosynthesis complex [GO:0110142]; 3-demethoxyubiquinol 3-hydroxylase activity [GO:0008682]; FAD binding [GO:0071949]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen [GO:0016709]; ubiquinone biosynthetic process [GO:0006744]
P76235	P76235	reviewed	YEAH_ECOLI	UPF0229 protein YeaH	yeaH b1784 JW1773	Escherichia coli (strain K12)	427	
P0A6E1	P0A6E1	reviewed	AROL_ECOLI	Shikimate kinase 2 (SK 2) (EC 2.7.1.71) (Shikimate kinase II) (SKII)	aroL b0388 JW0379	Escherichia coli (strain K12)	174	cytosol [GO:0005829]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; metal ion binding [GO:0046872]; shikimate kinase activity [GO:0004765]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]; phosphorylation [GO:0016310]
P08997	P08997	reviewed	MASY_ECOLI	Malate synthase A (MSA) (EC 2.3.3.9)	aceB mas b4014 JW3974	Escherichia coli (strain K12)	533	cytoplasm [GO:0005737]; malate synthase activity [GO:0004474]; glyoxylate cycle [GO:0006097]; tricarboxylic acid cycle [GO:0006099]
P31697	P31697	reviewed	FIMC_ECOLI	Chaperone protein FimC	fimC b4316 JW4279	Escherichia coli (strain K12)	241	outer membrane-bounded periplasmic space [GO:0030288]; protein folding chaperone [GO:0044183]; cell wall organization [GO:0071555]; chaperone-mediated protein folding [GO:0061077]
P33340	P33340	reviewed	YEHA_ECOLI	Uncharacterized fimbrial-like protein YehA	yehA b2108 JW2095	Escherichia coli (strain K12)	344	pilus [GO:0009289]; cell adhesion involved in single-species biofilm formation [GO:0043709]
P0AA53	P0AA53	reviewed	QMCA_ECOLI	Protein QmcA	qmcA ybbK b0489 JW0478	Escherichia coli (strain K12)	305	plasma membrane [GO:0005886]; identical protein binding [GO:0042802]
P76499	P76499	reviewed	YFCP_ECOLI	Uncharacterized fimbrial-like protein YfcP	yfcP b2333 JW2330	Escherichia coli (strain K12)	179	pilus [GO:0009289]; cell adhesion [GO:0007155]; cell adhesion involved in single-species biofilm formation [GO:0043709]
Q6BF17	Q6BF17	reviewed	DGOD_ECOLI	D-galactonate dehydratase (GalD) (EC 4.2.1.6)	dgoD yidU b4478 JW5629	Escherichia coli (strain K12)	382	galactonate dehydratase activity [GO:0008869]; magnesium ion binding [GO:0000287]; amino acid catabolic process [GO:0009063]; D-galactonate catabolic process [GO:0034194]
P0A7Z0	P0A7Z0	reviewed	RPIA_ECOLI	Ribose-5-phosphate isomerase A (EC 5.3.1.6) (Phosphoriboisomerase A) (PRI)	rpiA ygfC b2914 JW5475	Escherichia coli (strain K12)	219	cytosol [GO:0005829]; identical protein binding [GO:0042802]; protein homodimerization activity [GO:0042803]; ribose-5-phosphate isomerase activity [GO:0004751]; D-ribose metabolic process [GO:0006014]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]
A5A621	A5A621	reviewed	YPFM_ECOLI	Uncharacterized protein YpfM	ypfM b4606 JW2454.1	Escherichia coli (strain K12)	19	cytoplasm [GO:0005737]
P0A937	P0A937	reviewed	BAME_ECOLI	Outer membrane protein assembly factor BamE	bamE smpA b2617 JW2598	Escherichia coli (strain K12)	113	Bam protein complex [GO:1990063]; membrane [GO:0016020]; identical protein binding [GO:0042802]; protein-macromolecule adaptor activity [GO:0030674]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein insertion into membrane [GO:0051205]; response to antibiotic [GO:0046677]
P31666	P31666	reviewed	YADE_ECOLI	Uncharacterized protein YadE	yadE b0130 JW0126	Escherichia coli (strain K12)	409	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; carbohydrate metabolic process [GO:0005975]
P00811	P00811	reviewed	AMPC_ECOLI	Beta-lactamase (EC 3.5.2.6) (Cephalosporinase)	ampC ampA b4150 JW4111	Escherichia coli (strain K12)	377	outer membrane-bounded periplasmic space [GO:0030288]; beta-lactamase activity [GO:0008800]; antibiotic catabolic process [GO:0017001]; response to antibiotic [GO:0046677]
P37325	P37325	reviewed	YBCH_ECOLI	Uncharacterized protein YbcH	ybcH b0567 JW0556	Escherichia coli (strain K12)	296	cell outer membrane [GO:0009279]; secretion by cell [GO:0032940]
P0ACN7	P0ACN7	reviewed	CYTR_ECOLI	HTH-type transcriptional repressor CytR	cytR b3934 JW3905	Escherichia coli (strain K12)	341	cytosol [GO:0005829]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; negative regulation of DNA-templated transcription [GO:0045892]; regulation of DNA-templated transcription [GO:0006355]
P06610	P06610	reviewed	BTUE_ECOLI	Thioredoxin/glutathione peroxidase BtuE (EC 1.11.1.24) (EC 1.11.1.9)	btuE b1710 JW1700	Escherichia coli (strain K12)	183	periplasmic space [GO:0042597]; glutathione peroxidase activity [GO:0004602]; thioredoxin peroxidase activity [GO:0008379]; cellular response to oxidative stress [GO:0034599]; response to hydroperoxide [GO:0033194]; response to reactive oxygen species [GO:0000302]
P0A8X4	P0A8X4	reviewed	YCCT_ECOLI	UPF0319 protein YccT	yccT b0964 JW0947	Escherichia coli (strain K12)	220	
P02942	P02942	reviewed	MCP1_ECOLI	Methyl-accepting chemotaxis protein I (MCP-I) (Serine chemoreceptor protein)	tsr cheD b4355 JW4318	Escherichia coli (strain K12)	551	methyl accepting chemotaxis protein complex [GO:0098561]; plasma membrane [GO:0005886]; identical protein binding [GO:0042802]; transmembrane signaling receptor activity [GO:0004888]; cell motility [GO:0048870]; cellular response to amino acid stimulus [GO:0071230]; chemotaxis [GO:0006935]; detection of chemical stimulus [GO:0009593]; receptor clustering [GO:0043113]; regulation of bacterial-type flagellum-dependent cell motility [GO:1902021]; regulation of chemotaxis [GO:0050920]; regulation of protein histidine kinase activity [GO:0032110]; signal complex assembly [GO:0007172]; signal transduction [GO:0007165]
P0AEZ3	P0AEZ3	reviewed	MIND_ECOLI	Septum site-determining protein MinD (Cell division inhibitor MinD)	minD b1175 JW1164	Escherichia coli (strain K12)	270	cell pole [GO:0060187]; cytoplasmic side of plasma membrane [GO:0009898]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; identical protein binding [GO:0042802]; cell division [GO:0051301]; chromosome segregation [GO:0007059]; division septum assembly [GO:0000917]; negative regulation of cell division [GO:0051782]
P30192	P30192	reviewed	INSZ_ECOLI	Putative transposase InsZ	insZ ychG b4573 JW1227/JW5883 b1239/b1240	Escherichia coli (strain K12)	299	DNA binding [GO:0003677]; transposase activity [GO:0004803]; DNA transposition [GO:0006313]
P45736	P45736	reviewed	YCJD_ECOLI	Uncharacterized protein YcjD	ycjD b1289 JW1282	Escherichia coli (strain K12)	117	
P0CF56	P0CF56	reviewed	INSD4_ECOLI	Transposase InsD for insertion element IS2H	insD4 b2860 JW2826	Escherichia coli (strain K12)	301	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition [GO:0032196]
P32696	P32696	reviewed	PSPG_ECOLI	Phage shock protein G	pspG yjbO b4050 JW5716	Escherichia coli (strain K12)	80	plasma membrane [GO:0005886]; phage shock [GO:0009271]
P21151	P21151	reviewed	FADA_ECOLI	3-ketoacyl-CoA thiolase FadA (EC 2.3.1.16) (Acetyl-CoA acyltransferase) (Beta-ketothiolase) (Fatty acid oxidation complex subunit beta)	fadA oldA b3845 JW5578	Escherichia coli (strain K12)	387	cytoplasm [GO:0005737]; fatty acid beta-oxidation multienzyme complex [GO:0036125]; acetyl-CoA C-acyltransferase activity [GO:0003988]; fatty acid beta-oxidation [GO:0006635]; fatty acid catabolic process [GO:0009062]; phenylacetate catabolic process [GO:0010124]
P76134	P76134	reviewed	YDEM_ECOLI	Anaerobic sulfatase-maturating enzyme homolog YdeM (AnSME homolog)	ydeM b1497 JW1492	Escherichia coli (strain K12)	385	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; DNA damage response [GO:0006974]; protein maturation [GO:0051604]
P31552	P31552	reviewed	CAIC_ECOLI	Crotonobetaine/carnitine--CoA ligase (EC 6.2.1.48) (Betaine:CoA ligase)	caiC yaaM b0037 JW0036	Escherichia coli (strain K12)	517	acid-thiol ligase activity [GO:0016878]; carnitine-CoA ligase activity [GO:0051108]; crotonobetaine-CoA ligase activity [GO:0051109]; carnitine metabolic process [GO:0009437]
P0AC16	P0AC16	reviewed	FOLB_ECOLI	Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7,8-dihydroneopterin 2'-epimerase) (7,8-dihydroneopterin aldolase) (7,8-dihydroneopterin epimerase) (EC 5.1.99.8) (Dihydroneopterin epimerase)	folB ygiG b3058 JW3030	Escherichia coli (strain K12)	122	cytoplasm [GO:0005737]; dihydroneopterin aldolase activity [GO:0004150]; identical protein binding [GO:0042802]; isomerase activity [GO:0016853]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]
