From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A1D8PLT8	A0A1D8PLT8	unreviewed	A0A1D8PLT8_CANAL	Moh1p	MOH1 CAALFM_C403430WA orf19.10876	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	263	metal ion binding [GO:0046872]
Q5AL49	Q5AL49	reviewed	SEC2_CANAL	Rab guanine nucleotide exchange factor SEC2 (GDP-GTP exchange factor SEC2)	SEC2 CAALFM_C112970CA CaO19.12394 CaO19.4928	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	751	cell tip [GO:0051286]; cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; Golgi to plasma membrane transport vesicle [GO:0070319]; spitzenkorper [GO:0031521]; guanyl-nucleotide exchange factor activity [GO:0005085]; exocytosis [GO:0006887]; filamentous growth [GO:0030447]; hyphal growth [GO:0030448]; protein transport [GO:0015031]
A0A1D8PGY1	A0A1D8PGY1	unreviewed	A0A1D8PGY1_CANAL	Diphthine--ammonia ligase (EC 6.3.1.14) (Diphthamide synthase) (Diphthamide synthetase)	CAALFM_C203830WA orf19.8458	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	627	diphthine-ammonia ligase activity [GO:0017178]; protein histidyl modification to diphthamide [GO:0017183]
Q5A961	Q5A961	reviewed	PRK1_CANAL	Actin-regulating kinase PRK1 (EC 2.7.11.1)	PRK1 ARK1 CAALFM_CR02040WA CaO19.10136 CaO19.2605	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	690	actin cortical patch [GO:0030479]; cytoplasm [GO:0005737]; ATP binding [GO:0005524]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; actin cortical patch assembly [GO:0000147]; actin filament organization [GO:0007015]; phosphorylation [GO:0016310]
A0A1D8PQZ8	A0A1D8PQZ8	unreviewed	A0A1D8PQZ8_CANAL	Allantoate permease	CAALFM_C701990CA orf19.13875	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	576	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]
Q5A5N2	Q5A5N2	unreviewed	Q5A5N2_CANAL	DNA-dependent ATPase	RDH54 CAALFM_C210840WA orf19.12827	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	796	nucleus [GO:0005634]; ATP binding [GO:0005524]; ATP-dependent chromatin remodeler activity [GO:0140658]; DNA translocase activity [GO:0015616]; hydrolase activity [GO:0016787]; double-strand break repair via homologous recombination [GO:0000724]; reciprocal meiotic recombination [GO:0007131]
A0A1D8PKK1	A0A1D8PKK1	unreviewed	A0A1D8PKK1_CANAL	Translocon subunit	CAALFM_C306750WA orf19.6828.1	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	68	nuclear inner membrane [GO:0005637]; Sec61 translocon complex [GO:0005784]; Ssh1 translocon complex [GO:0071261]; protein transmembrane transporter activity [GO:0008320]; protein-transporting ATPase activity [GO:0015450]; structural molecule activity [GO:0005198]; post-translational protein targeting to membrane, translocation [GO:0031204]; SRP-dependent cotranslational protein targeting to membrane, translocation [GO:0006616]
Q5A857	Q5A857	unreviewed	Q5A857_CANAL	RNA-polymerase II-associated protein 3-like C-terminal domain-containing protein	CAALFM_CR00830WA orf19.10782	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	331	
Q5A934	Q5A934	unreviewed	Q5A934_CANAL	Zinc finger-containing protein	ZPR1 CAALFM_C101110CA orf19.10810	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	509	cytoplasm [GO:0005737]; nucleus [GO:0005634]; zinc ion binding [GO:0008270]
A0A1D8PIJ0	A0A1D8PIJ0	unreviewed	A0A1D8PIJ0_CANAL	Yea4p	YEA4 CAALFM_C209700WA orf19.8962	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	326	endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; UDP-N-acetylglucosamine transmembrane transporter activity [GO:0005462]; carbohydrate transport [GO:0008643]; fungal-type cell wall chitin biosynthetic process [GO:0034221]; UDP-glucose transmembrane transport [GO:0015786]
Q5A748	Q5A748	reviewed	SNX3_CANAL	Sorting nexin-3	SNX3 CAALFM_C108340CA Ca41C10.03 CaO19.12580 CaO19.5114	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	157	early endosome membrane [GO:0031901]; Golgi membrane [GO:0000139]; retromer complex [GO:0030904]; phosphatidylinositol-3-phosphate binding [GO:0032266]; endocytic recycling [GO:0032456]; late endosome to Golgi transport [GO:0034499]; protein transport [GO:0015031]
Q5A7R7	Q5A7R7	reviewed	IFF11_CANAL	Cell wall protein IFF11 (Adhesin-like protein IFF11)	IFF11 CAALFM_C300600WA CaO19.12854 CaO19.5399	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	511	cell surface [GO:0009986]; extracellular region [GO:0005576]; fungal-type cell wall [GO:0009277]
Q59W63	Q59W63	unreviewed	Q59W63_CANAL	KRR1 small subunit processome component (KRR-R motif-containing protein 1)	KRR1 CAALFM_C111420WA orf19.8277	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	358	nucleolus [GO:0005730]; preribosome, small subunit precursor [GO:0030688]; small-subunit processome [GO:0032040]; RNA binding [GO:0003723]; endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000447]
P53704	P53704	reviewed	GFA1_CANAL	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (GFAT) (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (Hexosephosphate aminotransferase)	GFA1 CAALFM_C302280CA CaO19.1618	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	713	carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]; cell wall chitin biosynthetic process [GO:0006038]; chitin biosynthetic process [GO:0006031]; fructose 6-phosphate metabolic process [GO:0006002]; fungal-type cell wall chitin biosynthetic process [GO:0034221]; glucosamine biosynthetic process [GO:0006042]; glutamine metabolic process [GO:0006541]; hyphal growth [GO:0030448]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine biosynthetic process [GO:0006048]; UDP-N-acetylglucosamine metabolic process [GO:0006047]
Q5AEG6	Q5AEG6	unreviewed	Q5AEG6_CANAL	Trafficking protein particle complex subunit	CAALFM_C303060WA orf19.7934	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	160	endoplasmic reticulum [GO:0005783]; TRAPP complex [GO:0030008]; TRAPPI protein complex [GO:1990070]; TRAPPII protein complex [GO:1990071]; TRAPPIII protein complex [GO:1990072]; guanyl-nucleotide exchange factor activity [GO:0005085]; endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]
A0A1D8PQ13	A0A1D8PQ13	unreviewed	A0A1D8PQ13_CANAL	Cysteine synthase	CAALFM_C602960WA orf19.13020	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	398	cytoplasm [GO:0005737]; cysteine synthase activity [GO:0004124]; cysteine biosynthetic process from serine [GO:0006535]
A0A1D8PFT1	A0A1D8PFT1	unreviewed	A0A1D8PFT1_CANAL	Divalent metal ion transporter	CAALFM_C113840WA orf19.12489	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	651	plasma membrane [GO:0005886]; cadmium ion transmembrane transporter activity [GO:0015086]; manganese ion transmembrane transporter activity [GO:0005384]; intracellular manganese ion homeostasis [GO:0030026]; iron ion transport [GO:0006826]
Q5A7K5	Q5A7K5	unreviewed	Q5A7K5_CANAL	Uncharacterized protein	CAALFM_C300150WA orf19.5461	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	178	membrane [GO:0016020]
Q874I4	Q874I4	reviewed	PYRD_CANAL	Dihydroorotate dehydrogenase (quinone), mitochondrial (DHOD) (DHODase) (DHOdehase) (EC 1.3.5.2) (Dihydroorotate oxidase)	URA9 URA1 CAALFM_C109720WA CaO19.12299 CaO19.4836	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	444	mitochondrial inner membrane [GO:0005743]; dihydroorotate dehydrogenase (quinone) activity [GO:0106430]; dihydroorotate dehydrogenase activity [GO:0004152]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]; pyrimidine ribonucleotide biosynthetic process [GO:0009220]
Q59W04	Q59W04	reviewed	GON7_CANAL	EKC/KEOPS complex subunit GON7	GON7 CAALFM_C102310CA CaO19.11172 CaO19.3688	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	121	chromosome, telomeric region [GO:0000781]; nucleus [GO:0005634]; tRNA processing [GO:0008033]
A0A1D8PSE4	A0A1D8PSE4	unreviewed	A0A1D8PSE4_CANAL	Syntaxin	SYN8 CAALFM_CR03140CA orf19.9949	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	266	endomembrane system [GO:0012505]; SNARE complex [GO:0031201]; SNAP receptor activity [GO:0005484]; SNARE binding [GO:0000149]; intracellular protein transport [GO:0006886]; vesicle docking [GO:0048278]; vesicle fusion [GO:0006906]
A0A1D8PQM7	A0A1D8PQM7	unreviewed	A0A1D8PQM7_CANAL	Amino acid permease/ SLC12A domain-containing protein	CAALFM_C700630CA orf19.7055.1	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	549	membrane [GO:0016020]; amino acid transmembrane transporter activity [GO:0015171]; amino acid transmembrane transport [GO:0003333]
A0A1D8PLU0	A0A1D8PLU0	unreviewed	A0A1D8PLU0_CANAL	RRM domain-containing protein	CAALFM_C403460CA orf19.10881	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	623	nuclear speck [GO:0016607]; RNA binding [GO:0003723]; mRNA splicing, via spliceosome [GO:0000398]
A0A1D8PT21	A0A1D8PT21	unreviewed	A0A1D8PT21_CANAL	Uncharacterized protein	CAALFM_CR05360CA orf19.5287	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	519	
A0A1D8PGN6	A0A1D8PGN6	unreviewed	A0A1D8PGN6_CANAL	Uncharacterized protein	CAALFM_C202550CA orf19.9153	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	703	
A0A1D8PTH8	A0A1D8PTH8	unreviewed	A0A1D8PTH8_CANAL	Uncharacterized protein	CAALFM_CR07500WA orf19.10151	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	228	
Q59SD2	Q59SD2	unreviewed	Q59SD2_CANAL	HTH araC/xylS-type domain-containing protein	CAALFM_C208950WA orf19.7843	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	180	DNA-binding transcription factor activity [GO:0003700]; methyltransferase activity [GO:0008168]; sequence-specific DNA binding [GO:0043565]; zinc ion binding [GO:0008270]; DNA repair [GO:0006281]; DNA-templated transcription [GO:0006351]; methylation [GO:0032259]
A0A1D8PU20	A0A1D8PU20	unreviewed	A0A1D8PU20_CANAL	Vma22p	VMA22 CAALFM_CR09720WA orf19.6590	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	188	Vma12-Vma22 assembly complex [GO:1990871]; unfolded protein binding [GO:0051082]; vacuolar proton-transporting V-type ATPase complex assembly [GO:0070072]
A0A1D8PSB9	A0A1D8PSB9	unreviewed	A0A1D8PSB9_CANAL	Srp40p	SRP40 CAALFM_CR02980CA orf19.10377	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	428	fungal biofilm matrix [GO:0062040]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]
A0A1D8PFW8	A0A1D8PFW8	unreviewed	A0A1D8PFW8_CANAL	tRNA-5-taurinomethyluridine 2-sulfurtransferase (EC 2.8.1.14)	CAALFM_C114330WA orf19.7245	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	423	mitochondrion [GO:0005739]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; tRNA-5-taurinomethyluridine 2-sulfurtransferase [GO:0061708]; mitochondrial tRNA wobble position uridine thiolation [GO:1990799]; tRNA wobble position uridine thiolation [GO:0002143]
A0A1D8PHL1	A0A1D8PHL1	unreviewed	A0A1D8PHL1_CANAL	Faa2-1p	FAA2-1 CAALFM_C206070WA orf19.11595	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	717	endoplasmic reticulum [GO:0005783]; membrane [GO:0016020]; long-chain fatty acid-CoA ligase activity [GO:0004467]; long-chain fatty acid metabolic process [GO:0001676]
Q5ABA8	Q5ABA8	unreviewed	Q5ABA8_CANAL	Protein MGR2	CAALFM_C100460WA orf19.13483	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	106	plasma membrane [GO:0005886]; TIM23 mitochondrial import inner membrane translocase complex [GO:0005744]; protein import into mitochondrial matrix [GO:0030150]; protein insertion into mitochondrial inner membrane [GO:0045039]
Q5A9D4	Q5A9D4	unreviewed	Q5A9D4_CANAL	Csp37p	CSP37 CAALFM_CR01470WA orf19.10066	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	321	cell surface [GO:0009986]; hyphal cell wall [GO:0030446]; membrane [GO:0016020]; plasma membrane [GO:0005886]
A0A1D8PHG0	A0A1D8PHG0	unreviewed	A0A1D8PHG0_CANAL	Zn(2)-C6 fungal-type domain-containing protein	CAALFM_C205770WA orf19.14177	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	442	DNA-binding transcription activator activity, RNA polymerase II-specific [GO:0001228]; zinc ion binding [GO:0008270]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; regulation of filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:1900443]; regulation of transcription by RNA polymerase II [GO:0006357]
A0A1D8PPN1	A0A1D8PPN1	unreviewed	A0A1D8PPN1_CANAL	Fgr47p	FGR47 CAALFM_C601570CA orf19.10933	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	974	cellular response to starvation [GO:0009267]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to starvation [GO:0036170]
Q5A2T3	Q5A2T3	unreviewed	Q5A2T3_CANAL	Blm3p	BLM3 CAALFM_C208010WA orf19.9728	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	2200	cytosol [GO:0005829]; nucleus [GO:0005634]; lysine-acetylated histone binding [GO:0070577]; peptidase activator activity [GO:0016504]; proteasome binding [GO:0070628]; DNA repair [GO:0006281]; proteasomal ubiquitin-independent protein catabolic process [GO:0010499]
A0A1D8PJS2	A0A1D8PJS2	unreviewed	A0A1D8PJS2_CANAL	Adrenodoxin	YAH1 CAALFM_C303390CA orf19.7969	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	169	mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; 2 iron, 2 sulfur cluster binding [GO:0051537]; electron transfer activity [GO:0009055]; oxidoreductase activity [GO:0016491]; oxidoreductase activity, acting on NAD(P)H, heme protein as acceptor [GO:0016653]; electron transport chain [GO:0022900]; heme A biosynthetic process [GO:0006784]; iron-sulfur cluster assembly [GO:0016226]; P450-containing electron transport chain [GO:0140647]; ubiquinone biosynthetic process [GO:0006744]
Q5A904	Q5A904	unreviewed	Q5A904_CANAL	Rho family GTPase	CRL1 CAALFM_C101420CA orf19.10840	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	346	cellular bud neck [GO:0005935]; cellular bud tip [GO:0005934]; cytosol [GO:0005829]; hyphal tip [GO:0001411]; incipient cellular bud site [GO:0000131]; plasma membrane [GO:0005886]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; protein kinase binding [GO:0019901]; actin filament organization [GO:0007015]; maintenance of cell polarity [GO:0030011]; positive regulation of formin-nucleated actin cable assembly [GO:0090338]; septum digestion after cytokinesis [GO:0000920]; signal transduction [GO:0007165]; small GTPase mediated signal transduction [GO:0007264]
A0A1D8PDP9	A0A1D8PDP9	unreviewed	A0A1D8PDP9_CANAL	SPX domain-containing inorganic phosphate transporter	PHO87 CAALFM_C105940WA orf19.9990	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	1006	membrane [GO:0016020]; inorganic phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transport [GO:0006817]; polyphosphate metabolic process [GO:0006797]
A0A1D8PPB3	A0A1D8PPB3	unreviewed	A0A1D8PPB3_CANAL	DNA helicase (EC 3.6.4.12)	DNA2 CAALFM_C600320CA orf19.8783	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	1426	chromosome, telomeric region [GO:0000781]; cytoplasm [GO:0005737]; nucleus [GO:0005634]; site of double-strand break [GO:0035861]; 4 iron, 4 sulfur cluster binding [GO:0051539]; 5'-3' DNA helicase activity [GO:0043139]; 5'-flap endonuclease activity [GO:0017108]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; single-stranded DNA endodeoxyribonuclease activity [GO:0000014]; single-stranded DNA helicase activity [GO:0017116]; lagging strand elongation [GO:0006273]; meiotic DNA double-strand break processing [GO:0000706]; telomere maintenance [GO:0000723]
Q5AJX7	Q5AJX7	unreviewed	Q5AJX7_CANAL	PH domain-containing protein	CAALFM_C505440CA orf19.11525	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	752	
A0A1D8PR34	A0A1D8PR34	unreviewed	A0A1D8PR34_CANAL	Sugar phosphate transporter domain-containing protein	CAALFM_C702310CA orf19.13834	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	396	cis-Golgi network [GO:0005801]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; antiporter activity [GO:0015297]; UDP-glucose transmembrane transport [GO:0015786]
Q5A847	Q5A847	reviewed	JHD1_CANAL	JmjC domain-containing histone demethylation protein 1 (EC 1.14.11.27) ([Histone-H3]-lysine-36 demethylase 1)	JHD1 CAALFM_CR00750CA CaO19.10791 CaO19.3281	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	478	nucleus [GO:0005634]; histone demethylase activity [GO:0032452]; histone H3K36me/H3K36me2 demethylase activity [GO:0140680]; metal ion binding [GO:0046872]; transcription coregulator activity [GO:0003712]; regulation of transcription by RNA polymerase II [GO:0006357]
A0A1D8PF44	A0A1D8PF44	unreviewed	A0A1D8PF44_CANAL	Uncharacterized protein	CAALFM_C111430WA orf19.8276	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	648	
Q5A4J7	Q5A4J7	unreviewed	Q5A4J7_CANAL	Major facilitator superfamily (MFS) profile domain-containing protein	CAALFM_C601400WA orf19.10948	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	676	membrane [GO:0016020]; transmembrane transporter activity [GO:0022857]; transmembrane transport [GO:0055085]
Q5A950	Q5A950	reviewed	ATG26_CANAL	Sterol 3-beta-glucosyltransferase (EC 2.4.1.-) (EC 2.4.1.173) (Autophagy-related protein 26) (UDP-glycosyltransferase 51)	ATG26 UGT51 UGT51C UGT51C1 CAALFM_CR02160WA CaO19.10147 CaO19.2616	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	1512	cytoplasm [GO:0005737]; membrane [GO:0016020]; brassicasterol glucosyltransferase activity [GO:0102203]; cholesterol alpha-glucosyltransferase activity [GO:0102205]; ergosterol UDP-glucosyltransferase activity [GO:0051506]; soladodine glucosyltransferase activity [GO:0102202]; sterol 3-beta-glucosyltransferase activity [GO:0016906]; UDP-glycosyltransferase activity [GO:0008194]; carbohydrate metabolic process [GO:0005975]; lipid glycosylation [GO:0030259]; sterol biosynthetic process [GO:0016126]; sterol metabolic process [GO:0016125]
A0A1D8PRR2	A0A1D8PRR2	unreviewed	A0A1D8PRR2_CANAL	Bud22p	BUD22 CAALFM_CR00680WA orf19.10797	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	459	90S preribosome [GO:0030686]; nucleus [GO:0005634]; maturation of SSU-rRNA [GO:0030490]
A0A1D8PHV7	A0A1D8PHV7	unreviewed	A0A1D8PHV7_CANAL	Altered inheritance of mitochondria protein 44	CAALFM_C207390CA orf19.9449	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	789	
A0A1D8PGI8	A0A1D8PGI8	unreviewed	A0A1D8PGI8_CANAL	Phospho-2-dehydro-3-deoxyheptonate aldolase (EC 2.5.1.54)	ARO3 CAALFM_C202030WA orf19.9092	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	371	cytoplasm [GO:0005737]; 3-deoxy-7-phosphoheptulonate synthase activity [GO:0003849]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]
A0A1D8PFN0	A0A1D8PFN0	unreviewed	A0A1D8PFN0_CANAL	Ecm25p	ECM25 CAALFM_C113310WA orf19.12423	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	622	nucleolus [GO:0005730]; GTPase activator activity [GO:0005096]; cellular response to starvation [GO:0009267]; filamentous growth [GO:0030447]; filamentous growth of a population of unicellular organisms in response to biotic stimulus [GO:0036180]; filamentous growth of a population of unicellular organisms in response to starvation [GO:0036170]; fungal-type cell wall organization [GO:0031505]; signal transduction [GO:0007165]
A0A1D8PS23	A0A1D8PS23	unreviewed	A0A1D8PS23_CANAL	25S rRNA (Uracil2843-N3)-methyltransferase	CAALFM_CR01780WA orf19.10107	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	319	cytoplasm [GO:0005737]; rRNA (uridine-N3-)-methyltransferase activity [GO:0070042]; rRNA base methylation [GO:0070475]
Q5AF71	Q5AF71	unreviewed	Q5AF71_CANAL	Phosphotransferase	CAALFM_C402620CA orf19.10251	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	742	cytoplasm [GO:0005737]; D-ribulokinase activity [GO:0019150]; carbohydrate phosphorylation [GO:0046835]; pentose metabolic process [GO:0019321]
Q5A5V6	Q5A5V6	unreviewed	Q5A5V6_CANAL	Pyruvate dehydrogenase E1 component subunit beta (EC 1.2.4.1)	PDB1 CAALFM_C404150CA orf19.12753	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	379	mitochondrial nucleoid [GO:0042645]; mitochondrial pyruvate dehydrogenase complex [GO:0005967]; pyruvate dehydrogenase (acetyl-transferring) activity [GO:0004739]; acetyl-CoA biosynthetic process from pyruvate [GO:0006086]
Q5A7L0	Q5A7L0	unreviewed	Q5A7L0_CANAL	DUF202 domain-containing protein	CAALFM_C300170CA orf19.12910	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	115	endoplasmic reticulum [GO:0005783]; nuclear membrane [GO:0031965]; vacuolar membrane [GO:0005774]; vacuolar transporter chaperone complex [GO:0033254]; mRNA binding [GO:0003729]; lysosomal microautophagy [GO:0016237]; polyphosphate biosynthetic process [GO:0006799]; vacuolar transport [GO:0007034]; vacuole fusion, non-autophagic [GO:0042144]
Q5APK7	Q5APK7	reviewed	NAR1_CANAL	Cytosolic Fe-S cluster assembly factor NAR1 (Nuclear architecture-related protein 1)	NAR1 CAALFM_C109010WA CaO19.12221 CaO19.4757	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	607	CIA complex [GO:0097361]; 4 iron, 4 sulfur cluster binding [GO:0051539]; iron-sulfur cluster binding [GO:0051536]; metal ion binding [GO:0046872]; iron-sulfur cluster assembly [GO:0016226]
A0A1D8PLF1	A0A1D8PLF1	unreviewed	A0A1D8PLF1_CANAL	Dolichol-phosphate mannosyltransferase subunit 3	DPM3 CAALFM_C401920WA orf19.4600.1	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	92	dolichol-phosphate-mannose synthase complex [GO:0033185]; endoplasmic reticulum membrane [GO:0005789]; dolichol-linked oligosaccharide biosynthetic process [GO:0006488]; fungal-type cell wall biogenesis [GO:0009272]; protein N-linked glycosylation [GO:0006487]; protein O-linked glycosylation [GO:0006493]
Q5A7J8	Q5A7J8	unreviewed	Q5A7J8_CANAL	Uncharacterized protein	CAALFM_C300050CA orf19.12923	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	103	
Q5AN95	Q5AN95	unreviewed	Q5AN95_CANAL	K Homology domain-containing protein	CAALFM_C305290CA orf19.13429	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	941	cytoplasm [GO:0005737]; nucleus [GO:0005634]; polysome [GO:0005844]; mRNA binding [GO:0003729]; nuclear division [GO:0000280]
Q5ADP1	Q5ADP1	unreviewed	Q5ADP1_CANAL	NADH kinase	POS5 CAALFM_C307010WA orf19.14092	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	522	mitochondrial matrix [GO:0005759]; NAD+ kinase activity [GO:0003951]; NADH kinase activity [GO:0042736]; cellular response to oxidative stress [GO:0034599]; NAD metabolic process [GO:0019674]; NADP biosynthetic process [GO:0006741]; phosphorylation [GO:0016310]
Q96UX5	Q96UX5	reviewed	HSP78_CANAL	Heat shock protein 78, mitochondrial	HSP78 CAALFM_C203390CA CaO19.8501 CaO19.882	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	812	cytoplasm [GO:0005737]; mitochondrial matrix [GO:0005759]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; misfolded protein binding [GO:0051787]; cellular response to heat [GO:0034605]; mitochondrial genome maintenance [GO:0000002]; protein refolding [GO:0042026]; protein stabilization [GO:0050821]; protein unfolding [GO:0043335]
Q59SU1	Q59SU1	reviewed	CARP9_CANAL	Candidapepsin-9 (EC 3.4.23.24) (ACP 9) (Aspartate protease 9) (Secreted aspartic protease 9)	SAP9 YPS1 CAALFM_C303870CA CaO19.14190 CaO19.6928	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	544	cell surface [GO:0009986]; extracellular region [GO:0005576]; extracellular vesicle [GO:1903561]; fungal-type cell wall [GO:0009277]; membrane [GO:0016020]; plasma membrane [GO:0005886]; side of membrane [GO:0098552]; aspartic-type endopeptidase activity [GO:0004190]; adhesion of symbiont to host [GO:0044406]; fungal-type cell wall organization [GO:0031505]; perturbation of host cell-mediated immune response [GO:0052155]; proteolysis [GO:0006508]
Q5A845	Q5A845	unreviewed	Q5A845_CANAL	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH)	CAALFM_CR00710CA orf19.10793	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	229	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor [GO:0016616]; quinone binding [GO:0048038]; fatty acid biosynthetic process [GO:0006633]
Q59P08	Q59P08	unreviewed	Q59P08_CANAL	Glyoxylate reductase	CAALFM_C405390WA orf19.9362	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	364	cytosol [GO:0005829]; glyoxylate reductase (NADP+) activity [GO:0030267]; hydroxypyruvate reductase activity [GO:0016618]; NAD binding [GO:0051287]; carboxylic acid metabolic process [GO:0019752]
A0A1D8PLK0	A0A1D8PLK0	unreviewed	A0A1D8PLK0_CANAL	Thioredoxin domain-containing protein	CAALFM_C402450WA orf19.10271	Candida albicans (strain SC5314 / ATCC MYA-2876) (Yeast)	332	protein disulfide isomerase activity [GO:0003756]
