From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q9CC89	Q9CC89	unreviewed	Q9CC89_MYCLE	Probable ABC transporter, ATP-binding component	ML1113	Mycobacterium leprae (strain TN)	629	membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
Q9CC26	Q9CC26	unreviewed	Q9CC26_MYCLE	UspA domain-containing protein	ML1390	Mycobacterium leprae (strain TN)	147	
Q9CBB4	Q9CBB4	unreviewed	Q9CBB4_MYCLE	Uncharacterized protein	ML2264	Mycobacterium leprae (strain TN)	203	
O32962	O32962	reviewed	LIPA_MYCLE	Lipoyl synthase (EC 2.8.1.8) (Lip-syn) (LS) (Lipoate synthase) (Lipoic acid synthase) (Sulfur insertion protein LipA)	lipA ML0858 MLCB22.20	Mycobacterium leprae (strain TN)	314	cytoplasm [GO:0005737]; 4 iron, 4 sulfur cluster binding [GO:0051539]; lipoate synthase activity [GO:0016992]; metal ion binding [GO:0046872]
Q9CB30	Q9CB30	unreviewed	Q9CB30_MYCLE	Uncharacterized protein	ML2478	Mycobacterium leprae (strain TN)	129	
Q9CCW5	Q9CCW5	reviewed	ISPF_MYCLE	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase (MECDP-synthase) (MECPP-synthase) (MECPS) (EC 4.6.1.12)	ispF ML0322	Mycobacterium leprae (strain TN)	158	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity [GO:0008685]; metal ion binding [GO:0046872]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]
O32912	O32912	reviewed	GUAB1_MYCLE	GMP reductase (EC 1.7.1.7) (Guanosine 5'-monophosphate reductase) (GMPR)	guaB1 ML2066 MLCB1788.20	Mycobacterium leprae (strain TN)	478	GMP reductase activity [GO:0003920]; IMP dehydrogenase activity [GO:0003938]; IMP salvage [GO:0032264]; purine ribonucleoside salvage [GO:0006166]
Q7APW0	Q7APW0	unreviewed	Q7APW0_MYCLE	Membrane protein	ML2347	Mycobacterium leprae (strain TN)	336	membrane [GO:0016020]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]
Q9CCN4	Q9CCN4	reviewed	COXX_MYCLE	Protoheme IX farnesyltransferase (EC 2.5.1.141) (Heme B farnesyltransferase) (Heme O synthase)	ctaB ML0584	Mycobacterium leprae (strain TN)	308	plasma membrane [GO:0005886]; protoheme IX farnesyltransferase activity [GO:0008495]; heme O biosynthetic process [GO:0048034]
Q9CCU4	Q9CCU4	unreviewed	Q9CCU4_MYCLE	Membrane protein	ML0430	Mycobacterium leprae (strain TN)	454	membrane [GO:0016020]
Q7AQE5	Q7AQE5	unreviewed	Q7AQE5_MYCLE	Uncharacterized protein	ML0863	Mycobacterium leprae (strain TN)	104	
Q7AQA8	Q7AQA8	unreviewed	Q7AQA8_MYCLE	Possible membrane protein	ML1027	Mycobacterium leprae (strain TN)	157	membrane [GO:0016020]
Q7APY6	Q7APY6	unreviewed	Q7APY6_MYCLE	DUF3071 domain-containing protein	ML2137	Mycobacterium leprae (strain TN)	251	
Q7APS2	Q7APS2	unreviewed	Q7APS2_MYCLE	TetR-family transcriptional regulator	ML2677	Mycobacterium leprae (strain TN)	236	DNA binding [GO:0003677]
Q9CCI9	Q9CCI9	unreviewed	Q9CCI9_MYCLE	ML0776 protein	ML0776	Mycobacterium leprae (strain TN)	85	
Q9CB92	Q9CB92	reviewed	END3_MYCLE	Endonuclease III (EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase)	nth ML2301	Mycobacterium leprae (strain TN)	245	4 iron, 4 sulfur cluster binding [GO:0051539]; class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; DNA binding [GO:0003677]; DNA N-glycosylase activity [GO:0019104]; metal ion binding [GO:0046872]; base-excision repair [GO:0006284]
Q9CB93	Q9CB93	unreviewed	Q9CB93_MYCLE	Membrane protein	ML2300	Mycobacterium leprae (strain TN)	215	oxidoreductase activity [GO:0016491]; cytochrome complex assembly [GO:0017004]
Q9CDB2	Q9CDB2	unreviewed	Q9CDB2_MYCLE	Acyl-CoA synthetase	fadD32 ML0100	Mycobacterium leprae (strain TN)	635	lipid biosynthetic process [GO:0008610]
Q9CC85	Q9CC85	reviewed	Y1117_MYCLE	Uncharacterized protein ML1117 (EC 3.1.3.-)	ML1117	Mycobacterium leprae (strain TN)	161	hydrolase activity [GO:0016787]
Q9CCR8	Q9CCR8	unreviewed	Q9CCR8_MYCLE	Amino acid decarboxylase	adi ML0524	Mycobacterium leprae (strain TN)	950	catalytic activity [GO:0003824]
Q7AQN9	Q7AQN9	unreviewed	Q7AQN9_MYCLE	Membrane protein	ML0054	Mycobacterium leprae (strain TN)	481	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]
P24428	P24428	reviewed	CLPC_MYCLE	Probable ATP-dependent Clp protease ATP-binding subunit	clpC ML0235	Mycobacterium leprae (strain TN)	848	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
O69529	O69529	reviewed	FOLB_MYCLE	Dihydroneopterin aldolase (DHNA) (EC 4.1.2.25) (7,8-dihydroneopterin 2'-epimerase) (7,8-dihydroneopterin aldolase) (7,8-dihydroneopterin epimerase) (EC 5.1.99.8) (7,8-dihydroneopterin hydroxylase) (EC 1.13.11.81) (Dihydroneopterin epimerase) (Dihydroneopterin hydroxylase)	folB ML0225 MLCB2548.06c	Mycobacterium leprae (strain TN)	132	dihydroneopterin aldolase activity [GO:0004150]; isomerase activity [GO:0016853]; oxidoreductase activity [GO:0016491]; folic acid biosynthetic process [GO:0046656]; tetrahydrofolate biosynthetic process [GO:0046654]
Q7AQI2	Q7AQI2	unreviewed	Q7AQI2_MYCLE	Glucose-6-phosphate dehydrogenase assembly protein OpcA	ML0580	Mycobacterium leprae (strain TN)	265	
P45831	P45831	reviewed	TSAC_MYCLE	Putative threonylcarbamoyl-AMP synthase (TC-AMP synthase) (EC 2.7.7.87) (L-threonylcarbamoyladenylate synthase) (tRNA threonylcarbamoyladenosine biosynthesis protein ML1136)	ML1136	Mycobacterium leprae (strain TN)	220	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; double-stranded RNA binding [GO:0003725]; L-threonylcarbamoyladenylate synthase [GO:0061710]; tRNA processing [GO:0008033]
P53423	P53423	reviewed	CLPS_MYCLE	ATP-dependent Clp protease adapter protein ClpS	clpS ML1165 B1549_C2_207	Mycobacterium leprae (strain TN)	108	protein catabolic process [GO:0030163]; proteolysis [GO:0006508]
O32882	O32882	reviewed	FTSX_MYCLE	Cell division protein FtsX	ftsX ML0670 MLCB1779.20c	Mycobacterium leprae (strain TN)	297	plasma membrane [GO:0005886]; cell cycle [GO:0007049]; cell division [GO:0051301]
P45830	P45830	reviewed	WECA_MYCLE	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase (EC 2.7.8.35) (Decaprenyl-phosphate GlcNAc-1-phosphate transferase) (Decaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase) (UDP-GlcNAc:decaprenyl-phosphate GlcNAc-1-phosphate transferase) (UDP-N-acetylglucosamine--decaprenyl-phosphate N-acetylglucosaminephosphotransferase)	wecA rfe ML1137	Mycobacterium leprae (strain TN)	398	plasma membrane [GO:0005886]; glycosyltransferase activity [GO:0016757]; magnesium ion binding [GO:0000287]; manganese ion binding [GO:0030145]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; capsule polysaccharide biosynthetic process [GO:0045227]; cell wall macromolecule biosynthetic process [GO:0044038]; cell wall organization [GO:0071555]
Q9CBP6	Q9CBP6	unreviewed	Q9CBP6_MYCLE	Uncharacterized protein	ML1750	Mycobacterium leprae (strain TN)	623	
O33099	O33099	reviewed	MNMA_MYCLE	tRNA-specific 2-thiouridylase MnmA (EC 2.8.1.13)	mnmA trmU ML1707 MLCB637.07	Mycobacterium leprae (strain TN)	358	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; sulfurtransferase activity [GO:0016783]; tRNA binding [GO:0000049]; tRNA modification [GO:0006400]
Q9X7E6	Q9X7E6	reviewed	ASPG_MYCLE	L-asparaginase (L-ASNase) (EC 3.5.1.1) (L-asparagine amidohydrolase)	ansA ML1198 MLCB458.13c	Mycobacterium leprae (strain TN)	310	extracellular region [GO:0005576]; asparaginase activity [GO:0004067]; asparagine metabolic process [GO:0006528]
Q9CBN7	Q9CBN7	unreviewed	Q9CBN7_MYCLE	Sugar transport integral membrane protein	uspE ML1769	Mycobacterium leprae (strain TN)	274	plasma membrane [GO:0005886]; carbohydrate transport [GO:0008643]; transmembrane transport [GO:0055085]
Q9CC98	Q9CC98	unreviewed	Q9CC98_MYCLE	Short chain alcohol dehydrogenase	ML1094	Mycobacterium leprae (strain TN)	277	oxidoreductase activity [GO:0016491]
Q7APX1	Q7APX1	unreviewed	Q7APX1_MYCLE	Transcriptional regulator, LytR family protein	cpsA ML2247	Mycobacterium leprae (strain TN)	516	membrane [GO:0016020]
Q9CB37	Q9CB37	unreviewed	Q9CB37_MYCLE	Carboxymuconolactone decarboxylase-like domain-containing protein	ML2465	Mycobacterium leprae (strain TN)	188	peroxiredoxin activity [GO:0051920]
Q9CBE0	Q9CBE0	unreviewed	Q9CBE0_MYCLE	DNA helicase (EC 3.6.4.12)	ML2157	Mycobacterium leprae (strain TN)	549	ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; hydrolase activity [GO:0016787]
P45829	P45829	reviewed	ATP6_MYCLE	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	atpB ML1139	Mycobacterium leprae (strain TN)	251	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex, coupling factor F(o) [GO:0045263]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]
Q9CBT0	Q9CBT0	reviewed	PANB_MYCLE	3-methyl-2-oxobutanoate hydroxymethyltransferase (EC 2.1.2.11) (Ketopantoate hydroxymethyltransferase) (KPHMT)	panB ML1635	Mycobacterium leprae (strain TN)	286	cytoplasm [GO:0005737]; 3-methyl-2-oxobutanoate hydroxymethyltransferase activity [GO:0003864]; metal ion binding [GO:0046872]; pantothenate biosynthetic process [GO:0015940]
Q49877	Q49877	unreviewed	Q49877_MYCLE	Uncharacterized protein	ML0369	Mycobacterium leprae (strain TN)	118	
Q7AQ74	Q7AQ74	unreviewed	Q7AQ74_MYCLE	Probable L-asparagine permease	ansP1 ML1304	Mycobacterium leprae (strain TN)	498	membrane [GO:0016020]; amino acid transport [GO:0006865]; transmembrane transport [GO:0055085]
Q9CCK1	Q9CCK1	reviewed	FBIA_MYCLE	Phosphoenolpyruvate transferase (EC 2.7.8.28) (EPPG:FO PEP transferase)	fbiA ML0759	Mycobacterium leprae (strain TN)	333	LPPG:FO 2-phospho-L-lactate transferase activity [GO:0043743]; magnesium ion binding [GO:0000287]; F420-0 metabolic process [GO:0052645]
P54882	P54882	reviewed	PPX1_MYCLE	Exopolyphosphatase 1 (ExopolyPase 1) (EC 3.6.1.11)	ML2434 B2168_C2_208	Mycobacterium leprae (strain TN)	339	exopolyphosphatase activity [GO:0004309]
Q9CCU0	Q9CCU0	unreviewed	Q9CCU0_MYCLE	HIT domain-containing protein	ML0455	Mycobacterium leprae (strain TN)	206	catalytic activity [GO:0003824]; nucleotide binding [GO:0000166]
Q9CCX7	Q9CCX7	unreviewed	Q9CCX7_MYCLE	Cell division protein	parA ML2707	Mycobacterium leprae (strain TN)	351	cell division [GO:0051301]
P54139	P54139	reviewed	Y2442_MYCLE	Uncharacterized protein ML2442	ML2442 B2168_C3_245 u2168e	Mycobacterium leprae (strain TN)	184	
Q9CBF1	Q9CBF1	unreviewed	Q9CBF1_MYCLE	Alcohol dehydrogenase	ML2053	Mycobacterium leprae (strain TN)	335	oxidoreductase activity [GO:0016491]; zinc ion binding [GO:0008270]
Q9CBZ8	Q9CBZ8	reviewed	NADD_MYCLE	Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)	nadD ML1454	Mycobacterium leprae (strain TN)	214	ATP binding [GO:0005524]; nicotinate-nucleotide adenylyltransferase activity [GO:0004515]; NAD biosynthetic process [GO:0009435]
Q9CB38	Q9CB38	unreviewed	Q9CB38_MYCLE	Acyl-ACP thioesterase	ML2463	Mycobacterium leprae (strain TN)	264	thiolester hydrolase activity [GO:0016790]; fatty acid biosynthetic process [GO:0006633]
Q50022	Q50022	reviewed	APEB_MYCLE	Probable M18 family aminopeptidase 2 (EC 3.4.11.-)	apeB pepC pepX ML2213 MLCB5.29	Mycobacterium leprae (strain TN)	426	aminopeptidase activity [GO:0004177]; metallopeptidase activity [GO:0008237]; zinc ion binding [GO:0008270]; proteolysis [GO:0006508]
P54133	P54133	reviewed	Y1176_MYCLE	Uncharacterized protein ML1176	ML1176 B1549_F2_59 MLCB1701.02c	Mycobacterium leprae (strain TN)	119	plasma membrane [GO:0005886]
Q9CB89	Q9CB89	unreviewed	Q9CB89_MYCLE	Endoribonuclease L-PSP/chorismate mutase-like domain-containing protein	ML2304	Mycobacterium leprae (strain TN)	174	
Q9CDD0	Q9CDD0	unreviewed	Q9CDD0_MYCLE	Uncharacterized protein	ML0068	Mycobacterium leprae (strain TN)	238	
Q9CCS5	Q9CCS5	reviewed	AROK_MYCLE	Shikimate kinase (SK) (EC 2.7.1.71)	aroK ML0517	Mycobacterium leprae (strain TN)	199	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; shikimate kinase activity [GO:0004765]; amino acid biosynthetic process [GO:0008652]; aromatic amino acid family biosynthetic process [GO:0009073]; chorismate biosynthetic process [GO:0009423]; phosphorylation [GO:0016310]
Q7AQC6	Q7AQC6	unreviewed	Q7AQC6_MYCLE	Conserved membrane protein	ML0907	Mycobacterium leprae (strain TN)	377	membrane [GO:0016020]
O33021	O33021	reviewed	LEP_MYCLE	Probable signal peptidase I (SPase I) (EC 3.4.21.89) (Leader peptidase I)	lepB ML1612 MLCB250.39	Mycobacterium leprae (strain TN)	289	plasma membrane [GO:0005886]; serine-type endopeptidase activity [GO:0004252]; signal peptide processing [GO:0006465]
Q9X781	Q9X781	reviewed	ISPH_MYCLE	4-hydroxy-3-methylbut-2-enyl diphosphate reductase (HMBPP reductase) (EC 1.17.7.4)	ispH lytB lytB2 ML1938 MLCB1222.06c	Mycobacterium leprae (strain TN)	332	4 iron, 4 sulfur cluster binding [GO:0051539]; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase activity [GO:0051745]; metal ion binding [GO:0046872]; dimethylallyl diphosphate biosynthetic process [GO:0050992]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]
Q9CBI1	Q9CBI1	unreviewed	Q9CBI1_MYCLE	Transmembrane protein	ML1932	Mycobacterium leprae (strain TN)	137	membrane [GO:0016020]
Q9CDE0	Q9CDE0	unreviewed	Q9CDE0_MYCLE	Possible membrane protein	ML0029	Mycobacterium leprae (strain TN)	201	membrane [GO:0016020]
Q7AQJ8	Q7AQJ8	unreviewed	Q7AQJ8_MYCLE	Methyltransferase type 11 domain-containing protein	ML0308	Mycobacterium leprae (strain TN)	234	
Q7AQM4	Q7AQM4	unreviewed	Q7AQM4_MYCLE	ML0199 protein	ML0199	Mycobacterium leprae (strain TN)	200	
Q7APW7	Q7APW7	unreviewed	Q7APW7_MYCLE	DUF3349 domain-containing protein	ML2258	Mycobacterium leprae (strain TN)	100	
Q9CBV6	Q9CBV6	unreviewed	Q9CBV6_MYCLE	Alanine dehydrogenase (EC 1.4.1.1)	ald ML1532	Mycobacterium leprae (strain TN)	371	alanine dehydrogenase activity [GO:0000286]; nucleotide binding [GO:0000166]; L-alanine catabolic process [GO:0042853]
Q9CB97	Q9CB97	unreviewed	Q9CB97_MYCLE	Membrane protein	ML2296	Mycobacterium leprae (strain TN)	181	membrane [GO:0016020]
Q9CCW2	Q9CCW2	reviewed	PXPA_MYCLE	5-oxoprolinase subunit A (5-OPase subunit A) (EC 3.5.2.9) (5-oxoprolinase (ATP-hydrolyzing) subunit A)	pxpA ML0333	Mycobacterium leprae (strain TN)	252	5-oxoprolinase (ATP-hydrolyzing) activity [GO:0017168]; ATP binding [GO:0005524]; carbohydrate metabolic process [GO:0005975]
Q7AQC0	Q7AQC0	unreviewed	Q7AQC0_MYCLE	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (Phosphatidylglycerophosphate synthase)	ML0979	Mycobacterium leprae (strain TN)	193	plasma membrane [GO:0005886]; CDP-diacylglycerol-glycerol-3-phosphate 3-phosphatidyltransferase activity [GO:0008444]; phospholipid biosynthetic process [GO:0008654]
Q9CCL5	Q9CCL5	unreviewed	Q9CCL5_MYCLE	Secreted hydrolase	lpqC ML0715	Mycobacterium leprae (strain TN)	304	extracellular region [GO:0005576]; hydrolase activity [GO:0016787]
P54077	P54077	reviewed	PAFA_MYCLE	Pup--protein ligase (EC 6.3.1.19) (Proteasome accessory factor A) (Pup-conjugating enzyme)	pafA ML1328 B2126_C2_219 MLCB2533.24	Mycobacterium leprae (strain TN)	452	ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; magnesium ion binding [GO:0000287]; ubiquitin-like protein transferase activity [GO:0019787]; modification-dependent protein catabolic process [GO:0019941]; proteasomal protein catabolic process [GO:0010498]; protein pupylation [GO:0070490]
Q9Z5I7	Q9Z5I7	reviewed	SYP_MYCLE	Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)	proS ML1553 MLCB596.17c	Mycobacterium leprae (strain TN)	480	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; proline-tRNA ligase activity [GO:0004827]; prolyl-tRNA aminoacylation [GO:0006433]
Q50167	Q50167	reviewed	OTSA_MYCLE	Trehalose-6-phosphate synthase (TPS) (EC 2.4.1.15) (EC 2.4.1.347) (Alpha,alpha-trehalose-phosphate synthase [UDP-forming]) (Osmoregulatory trehalose synthesis protein A) (OtsA)	otsA ML2254	Mycobacterium leprae (strain TN)	498	alpha,alpha-trehalose-phosphate synthase (GDP-forming) activity [GO:0047260]; alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity [GO:0003825]; trehalose biosynthetic process [GO:0005992]
Q9CBR0	Q9CBR0	unreviewed	Q9CBR0_MYCLE	Pyrrolo-quinoline quinone	ML1720	Mycobacterium leprae (strain TN)	364	
O33015	O33015	reviewed	KHPA_MYCLE	RNA-binding protein KhpA (KH-domain protein A)	khpA ML1617 MLCB250.30	Mycobacterium leprae (strain TN)	80	cytoplasm [GO:0005737]; RNA binding [GO:0003723]
Q9CBL4	Q9CBL4	unreviewed	Q9CBL4_MYCLE	Uncharacterized protein	ML1813	Mycobacterium leprae (strain TN)	190	membrane [GO:0016020]
P46392	P46392	reviewed	ACCA3_MYCLE	Biotin-dependent acyl-coenzyme A carboxylase alpha3 subunit [Includes: Biotin carboxylase (BC) (EC 6.3.4.14); Biotin carboxyl carrier protein (BCCP)]	bccA ML0726 B1308_C1_129	Mycobacterium leprae (strain TN)	598	ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]; fatty acid biosynthetic process [GO:0006633]
Q7APV5	Q7APV5	unreviewed	Q7APV5_MYCLE	Membrane protein	ML2366	Mycobacterium leprae (strain TN)	113	plasma membrane [GO:0005886]
Q7APT0	Q7APT0	unreviewed	Q7APT0_MYCLE	HTH cro/C1-type domain-containing protein	ML2616	Mycobacterium leprae (strain TN)	170	DNA binding [GO:0003677]
Q9CD39	Q9CD39	unreviewed	Q9CD39_MYCLE	Transmembrane protein	ML2518	Mycobacterium leprae (strain TN)	130	
Q9CBR2	Q9CBR2	unreviewed	Q9CBR2_MYCLE	Doubtful CDS	ML1717	Mycobacterium leprae (strain TN)	97	
O07147	O07147	reviewed	PIMA_MYCLE	Phosphatidyl-myo-inositol mannosyltransferase (EC 2.4.1.345) (Alpha-mannosyltransferase) (GDP-mannose-dependent alpha-(1-2)-phosphatidylinositol mannosyltransferase) (Guanosine diphosphomannose-phosphatidyl-inositol alpha-mannosyltransferase) (Phosphatidylinositol alpha-mannosyltransferase) (PI alpha-mannosyltransferase)	pimA ML0452 MLCL581.14c	Mycobacterium leprae (strain TN)	374	plasma membrane [GO:0005886]; GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransferase activity [GO:0004377]; phosphatidylinositol alpha-mannosyltransferase activity [GO:0043750]; glycolipid biosynthetic process [GO:0009247]; phosphatidylinositol metabolic process [GO:0046488]; phospholipid biosynthetic process [GO:0008654]
Q9CCH4	Q9CCH4	unreviewed	Q9CCH4_MYCLE	Membrane protein	ML0810	Mycobacterium leprae (strain TN)	407	membrane [GO:0016020]
P37859	P37859	reviewed	RECX_MYCLE	Regulatory protein RecX	recX ML0988 u2235b	Mycobacterium leprae (strain TN)	171	cytoplasm [GO:0005737]; regulation of DNA repair [GO:0006282]
P54879	P54879	reviewed	Y2425_MYCLE	UPF0336 protein ML2425	ML2425 B2168_F2_80	Mycobacterium leprae (strain TN)	166	
Q7AQ78	Q7AQ78	unreviewed	Q7AQ78_MYCLE	HNH nuclease domain-containing protein	ML1254	Mycobacterium leprae (strain TN)	215	
P54075	P54075	reviewed	PAFC_MYCLE	Protein PafC	pafC ML1330 B2126_C2_220 MLCB2533.26	Mycobacterium leprae (strain TN)	324	
Q7AQ02	Q7AQ02	unreviewed	Q7AQ02_MYCLE	Secreted protein	ML2023	Mycobacterium leprae (strain TN)	134	
P49774	P49774	reviewed	YHI1_MYCLE	Uncharacterized HIT-like protein ML2237	ML2237 MLCB5.04c u296a	Mycobacterium leprae (strain TN)	134	catalytic activity [GO:0003824]
Q9CCW0	Q9CCW0	unreviewed	Q9CCW0_MYCLE	ABC-tranporter ATP-binding protein	ML0336	Mycobacterium leprae (strain TN)	275	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
O33022	O33022	reviewed	RNH2_MYCLE	Ribonuclease HII (RNase HII) (EC 3.1.26.4)	rnhB ML1611 MLCB250.40	Mycobacterium leprae (strain TN)	240	cytoplasm [GO:0005737]; manganese ion binding [GO:0030145]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; RNA catabolic process [GO:0006401]
Q9CBW9	Q9CBW9	unreviewed	Q9CBW9_MYCLE	Conserved hypothetical Proline rich protein	ML1505	Mycobacterium leprae (strain TN)	182	
P30760	P30760	reviewed	RPOB_MYCLE	DNA-directed RNA polymerase subunit beta (RNAP subunit beta) (EC 2.7.7.6) (RNA polymerase subunit beta) (Transcriptase subunit beta)	rpoB ML1891	Mycobacterium leprae (strain TN)	1178	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; ribonucleoside binding [GO:0032549]; DNA-templated transcription [GO:0006351]
Q9ZBL1	Q9ZBL1	reviewed	THID_MYCLE	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase (EC 2.7.1.49) (EC 2.7.4.7) (Hydroxymethylpyrimidine kinase) (HMP kinase) (Hydroxymethylpyrimidine phosphate kinase) (HMP-P kinase) (HMP-phosphate kinase) (HMPP kinase)	thiD ML0295 MLCB1450.27c	Mycobacterium leprae (strain TN)	279	ATP binding [GO:0005524]; hydroxymethylpyrimidine kinase activity [GO:0008902]; phosphomethylpyrimidine kinase activity [GO:0008972]; phosphorylation [GO:0016310]; thiamine biosynthetic process [GO:0009228]; thiamine diphosphate biosynthetic process [GO:0009229]
Q50136	Q50136	reviewed	PRRA_MYCLE	Transcriptional regulatory protein PrrA	prrA ML2123 MLCB57.61c	Mycobacterium leprae (strain TN)	233	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]
Q50049	Q50049	reviewed	DUS_MYCLE	Probable tRNA-dihydrouridine synthase (EC 1.3.1.-)	dus ML2186	Mycobacterium leprae (strain TN)	384	flavin adenine dinucleotide binding [GO:0050660]; tRNA binding [GO:0000049]; tRNA dihydrouridine synthase activity [GO:0017150]
O69469	O69469	reviewed	RNC_MYCLE	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	rnc ML1659 MLCB1243.15	Mycobacterium leprae (strain TN)	238	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; mRNA processing [GO:0006397]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]
Q7APT1	Q7APT1	unreviewed	Q7APT1_MYCLE	Probable membrane protein	ML2615	Mycobacterium leprae (strain TN)	229	membrane [GO:0016020]
Q9CCB9	Q9CCB9	unreviewed	Q9CCB9_MYCLE	Uncharacterized protein	ML1001	Mycobacterium leprae (strain TN)	91	
Q7APS0	Q7APS0	unreviewed	Q7APS0_MYCLE	DUF403 domain-containing protein	ML2679	Mycobacterium leprae (strain TN)	893	
P38014	P38014	reviewed	RL13_MYCLE	Large ribosomal subunit protein uL13 (50S ribosomal protein L13)	rplM ML0364 B229_C3_232	Mycobacterium leprae (strain TN)	147	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q7APX7	Q7APX7	unreviewed	Q7APX7_MYCLE	Bacterial SCP orthologue domain-containing protein	ML2207	Mycobacterium leprae (strain TN)	131	
Q9CDA6	Q9CDA6	reviewed	AFTA_MYCLE	Galactan 5-O-arabinofuranosyltransferase (EC 2.4.2.46) (Arabinofuranosyltransferase AftA)	aftA ML0107	Mycobacterium leprae (strain TN)	632	plasma membrane [GO:0005886]; glycosyltransferase activity [GO:0016757]; capsule polysaccharide biosynthetic process [GO:0045227]; cell wall macromolecule biosynthetic process [GO:0044038]; cell wall organization [GO:0071555]
Q7AQ80	Q7AQ80	unreviewed	Q7AQ80_MYCLE	Energy-dependent translational throttle protein EttA (EC 3.6.1.-) (Translational regulatory factor EttA)	ettA ML1248	Mycobacterium leprae (strain TN)	556	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ribosome binding [GO:0043022]; rRNA binding [GO:0019843]; tRNA binding [GO:0000049]; negative regulation of translational elongation [GO:0045900]; translation [GO:0006412]
Q9CD14	Q9CD14	unreviewed	Q9CD14_MYCLE	Cell invasion protein	mce1A ML2589	Mycobacterium leprae (strain TN)	441	
O69556	O69556	reviewed	MURF_MYCLE	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase (EC 6.3.2.10) (D-alanyl-D-alanine-adding enzyme) (UDP-MurNAc-pentapeptide synthetase)	murF ML0910 MLCB268.06c	Mycobacterium leprae (strain TN)	517	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity [GO:0047480]; UDP-N-acetylmuramoylalanyl-D-glutamyl-2,6-diaminopimelate-D-alanyl-D-alanine ligase activity [GO:0008766]; cell cycle [GO:0007049]; cell division [GO:0051301]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]
