From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q8ZKW2	Q8ZKW2	reviewed	RAVA_SALTY	ATPase RavA (EC 3.6.3.-) (Regulatory ATPase variant A)	ravA STM3879	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	498	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
Q93IN1	Q93IN1	reviewed	BCSB_SALTY	Cyclic di-GMP-binding protein (Cellulose synthase regulatory subunit)	bcsB STM3618	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	766	plasma membrane [GO:0005886]; cellulose biosynthetic process [GO:0030244]; UDP-glucose metabolic process [GO:0006011]
P12673	P12673	reviewed	CYSZ_SALTY	Sulfate transporter CysZ	cysZ STM2429	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	253	plasma membrane [GO:0005886]; high-affinity sulfate:proton symporter activity [GO:0009675]; cysteine biosynthetic process [GO:0019344]; sulfate assimilation [GO:0000103]
Q8ZNS4	Q8ZNS4	unreviewed	Q8ZNS4_SALTY	Endoprotease	STM2005	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	157	
P26406	P26406	reviewed	RFBP_SALTY	Undecaprenyl-phosphate galactose phosphotransferase (EC 2.7.8.6) (Galactosyl-P-P-undecaprenol synthase)	rfbP STM2082	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	476	plasma membrane [GO:0005886]; phosphotransferase activity, for other substituted phosphate groups [GO:0016780]; undecaprenyl-phosphate galactose phosphotransferase activity [GO:0047360]; O antigen biosynthetic process [GO:0009243]
Q8ZMC1	Q8ZMC1	unreviewed	Q8ZMC1_SALTY	Enzyme	ygdL STM2987	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	268	membrane [GO:0016020]; tRNA threonylcarbamoyladenosine dehydratase [GO:0061503]; ubiquitin-like modifier activating enzyme activity [GO:0008641]; cyclic threonylcarbamoyladenosine biosynthetic process [GO:0061504]
P58537	P58537	reviewed	SUHB_SALTY	Nus factor SuhB (Inositol-1-monophosphatase) (I-1-Pase) (IMPase) (Inositol-1-phosphatase) (EC 3.1.3.25)	suhB STM2546	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	267	cytoplasm [GO:0005737]; inositol monophosphate 1-phosphatase activity [GO:0008934]; inositol monophosphate 3-phosphatase activity [GO:0052832]; inositol monophosphate 4-phosphatase activity [GO:0052833]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]; inositol metabolic process [GO:0006020]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; ribosome biogenesis [GO:0042254]; signal transduction [GO:0007165]; transcription antitermination [GO:0031564]
P02936	P02936	reviewed	OMPA_SALTY	Outer membrane protein A (Outer membrane major heat-modifiable protein) (Outer membrane porin A) (Outer membrane protein 33K)	ompA STM1070	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	350	cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; monoatomic ion transmembrane transport [GO:0034220]
Q8ZM02	Q8ZM02	unreviewed	Q8ZM02_SALTY	Dicarboxylate-binding periplasmic protein	STM3169	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	327	outer membrane-bounded periplasmic space [GO:0030288]; carbohydrate binding [GO:0030246]; organic substance transport [GO:0071702]; transmembrane transport [GO:0055085]
Q8ZNK6	Q8ZNK6	reviewed	END4_SALTY	Probable endonuclease 4 (EC 3.1.21.2) (Endodeoxyribonuclease IV) (Endonuclease IV)	nfo STM2203	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	285	cellular anatomical entity [GO:0110165]; deoxyribonuclease IV (phage-T4-induced) activity [GO:0008833]; DNA binding [GO:0003677]; DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0003906]; phosphoric diester hydrolase activity [GO:0008081]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]
Q8ZLV2	Q8ZLV2	unreviewed	Q8ZLV2_SALTY	Phosphotransferase system mannitol/fructose-specific IIA domain protein	STM3256	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	268	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; protein-phosphocysteine-sugar phosphotransferase activity [GO:0090563]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
Q8ZKX1	Q8ZKX1	reviewed	GLMS_SALTY	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16) (D-fructose-6-phosphate amidotransferase) (GFAT) (Glucosamine-6-phosphate synthase) (Hexosephosphate aminotransferase) (L-glutamine--D-fructose-6-phosphate amidotransferase)	glmS STM3861	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	609	cytosol [GO:0005829]; carbohydrate derivative binding [GO:0097367]; glutamine-fructose-6-phosphate transaminase (isomerizing) activity [GO:0004360]; carbohydrate metabolic process [GO:0005975]; fructose 6-phosphate metabolic process [GO:0006002]; glutamine metabolic process [GO:0006541]; protein N-linked glycosylation [GO:0006487]; UDP-N-acetylglucosamine metabolic process [GO:0006047]
Q8ZRQ6	Q8ZRQ6	reviewed	SFSA_SALTY	Sugar fermentation stimulation protein A	sfsA STM0187	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	234	DNA binding [GO:0003677]
Q7CQ09	Q7CQ09	unreviewed	Q7CQ09_SALTY	MFS family transport protein	hcaT STM2554	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	379	membrane [GO:0016020]; lactose binding [GO:0030395]; lactose:proton symporter activity [GO:0015528]; organic substance transport [GO:0071702]
Q8ZMW3	Q8ZMW3	unreviewed	Q8ZMW3_SALTY	Cytoplasmic protein	STM2680	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	201	
Q8ZMQ7	Q8ZMQ7	unreviewed	Q8ZMQ7_SALTY	Cytoplasmic protein	STM2747	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	272	
Q7CP63	Q7CP63	unreviewed	Q7CP63_SALTY	Response regulator (OmpR family) in two-component regulatory system with ArcB (Or CpxA)	arcA STM4598	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	238	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]; phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]
Q7CR15	Q7CR15	unreviewed	Q7CR15_SALTY	AcrAB operon repressor (TetR/AcrR family)	acrR STM0477	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	217	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]; regulation of DNA-templated transcription [GO:0006355]
H9L423	H9L423	unreviewed	H9L423_SALTY	Gifsy-2 prophage probable minor tail protein	STM1042	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	110	
Q8ZMX1	Q8ZMX1	unreviewed	Q8ZMX1_SALTY	MFS family alpha-ketoglutarate permease	kgtP STM2654	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	433	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
P07362	P07362	reviewed	DNAG_SALTY	DNA primase (EC 2.7.7.101)	dnaG STM3210	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	581	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]; primosome complex [GO:1990077]; DNA binding [GO:0003677]; DNA primase activity [GO:0003896]; zinc ion binding [GO:0008270]; DNA replication, synthesis of RNA primer [GO:0006269]
Q8ZL11	Q8ZL11	unreviewed	Q8ZL11_SALTY	Periplasmic protein	STM3799	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	361	cell surface [GO:0009986]; extracellular region [GO:0005576]; beta-glucosidase activity [GO:0008422]; glucan catabolic process [GO:0009251]
P0A1R4	P0A1R4	reviewed	HIS5_SALTY	Imidazole glycerol phosphate synthase subunit HisH (EC 4.3.2.10) (IGP synthase glutaminase subunit) (EC 3.5.1.2) (IGP synthase subunit HisH) (ImGP synthase subunit HisH) (IGPS subunit HisH)	hisH STM2075	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	196	cytoplasm [GO:0005737]; glutaminase activity [GO:0004359]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; glutamine metabolic process [GO:0006541]; histidine biosynthetic process [GO:0000105]
Q8ZKM2	Q8ZKM2	unreviewed	Q8ZKM2_SALTY	PTS system fructose-like IIB component 2	frwD STM4116	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	117	protein-N(PI)-phosphohistidine-fructose phosphotransferase system transporter activity [GO:0022877]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
Q56029	Q56029	reviewed	PAGD_SALTY	Virulence protein PagD	pagD STM1244	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	87	
Q8ZKH5	Q8ZKH5	unreviewed	Q8ZKH5_SALTY	Outer membrane or exported protein	STM4242	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	436	
Q8ZMS2	Q8ZMS2	unreviewed	Q8ZMS2_SALTY	Fels-2 prophage protein	STM2731	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	75	zinc ion binding [GO:0008270]; positive regulation of secondary metabolite biosynthetic process [GO:1900378]
Q9XDN1	Q9XDN1	reviewed	PDUP_SALTY	Propanal dehydrogenase (CoA-propanoylating) (EC 1.2.1.87) (Coenzyme-A-acylating propionaldehyde dehydrogenase) (Propanediol utilization protein PduP)	pduP STM2051	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	464	propanediol degradation polyhedral organelle [GO:0031472]; acetaldehyde dehydrogenase (acetylating) activity [GO:0008774]; propanediol catabolic process [GO:0051144]
Q8ZM35	Q8ZM35	unreviewed	Q8ZM35_SALTY	Monoamine oxidase	STM3119	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	175	
P0A1A1	P0A1A1	reviewed	YCIA_SALTY	Acyl-CoA thioester hydrolase YciA (EC 3.1.2.-)	yciA STM1736	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	133	cytosol [GO:0005829]; acyl-CoA hydrolase activity [GO:0047617]; long-chain fatty acyl-CoA binding [GO:0036042]; acyl-CoA metabolic process [GO:0006637]; fatty acid metabolic process [GO:0006631]
Q8ZM89	Q8ZM89	unreviewed	Q8ZM89_SALTY	Fimbrial-like protein	stdA STM3029	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	236	membrane [GO:0016020]; pilus [GO:0009289]; cell adhesion involved in single-species biofilm formation [GO:0043709]
P37462	P37462	reviewed	ALKB_SALTY	Alpha-ketoglutarate-dependent dioxygenase AlkB (EC 1.14.11.33) (Alkylated DNA repair protein AlkB) (DNA oxidative demethylase AlkB)	alkB STM2264	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	216	cytoplasm [GO:0005737]; DNA-N1-methyladenine dioxygenase activity [GO:0043734]; ferrous iron binding [GO:0008198]; oxidative DNA demethylase activity [GO:0035516]; oxidative RNA demethylase activity [GO:0035515]; DNA dealkylation involved in DNA repair [GO:0006307]; DNA demethylation [GO:0080111]; oxidative demethylation [GO:0070989]; oxidative RNA demethylation [GO:0035513]; oxidative single-stranded DNA demethylation [GO:0035552]; RNA repair [GO:0042245]
Q8ZQR1	Q8ZQR1	reviewed	HUTG_SALTY	Formimidoylglutamase (EC 3.5.3.8) (Formiminoglutamase) (Formiminoglutamate hydrolase)	hutG STM0788	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	313	agmatinase activity [GO:0008783]; formimidoylglutamase activity [GO:0050415]; manganese ion binding [GO:0030145]; histidine catabolic process to glutamate and formamide [GO:0019556]; histidine catabolic process to glutamate and formate [GO:0019557]; putrescine biosynthetic process from arginine, using agmatinase [GO:0033389]
Q9L6L3	Q9L6L3	unreviewed	Q9L6L3_SALTY	Cytoplasmic protein (Uncharacterized protein yigZ)	yigZ STM3985	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	204	regulation of translational initiation [GO:0006446]
Q7CQU6	Q7CQU6	unreviewed	Q7CQU6_SALTY	Transcriptional regulator, lysR family	STM0952	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	303	DNA-binding transcription factor activity [GO:0003700]; sequence-specific DNA binding [GO:0043565]; DNA-templated transcription [GO:0006351]
Q8ZRY5	Q8ZRY5	unreviewed	Q8ZRY5_SALTY	histidine kinase (EC 2.7.13.3)	STM0053	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	539	plasma membrane [GO:0005886]; histidine phosphotransfer kinase activity [GO:0009927]; phosphorelay sensor kinase activity [GO:0000155]
Q93GR6	Q93GR6	unreviewed	Q93GR6_SALTY	Toxin addiction system: antidote	ccdA PSLT027	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	72	
P0A235	P0A235	reviewed	RFC_SALTY	O-antigen polymerase	rfc STM1332	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	407	plasma membrane [GO:0005886]; lipopolysaccharide biosynthetic process [GO:0009103]
P63727	P63727	reviewed	C562_SALTY	Soluble cytochrome b562 (Cytochrome b-562)	cybC STM4439	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	128	periplasmic space [GO:0042597]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; iron ion binding [GO:0005506]
Q9RM66	Q9RM66	reviewed	USPC_SALTY	Universal stress protein C	uspC uspS STM1927	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	142	cytoplasm [GO:0005737]
Q8ZML2	Q8ZML2	unreviewed	Q8ZML2_SALTY	Cytoplasmic protein	STM2804	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	143	peroxiredoxin activity [GO:0051920]
Q8ZR93	Q8ZR93	unreviewed	Q8ZR93_SALTY	ABC-type sugar/spermidine/putrescine transport system, ATPase component	ybbL STM0502	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	225	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; inorganic phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transmembrane transport [GO:0035435]
Q7CQK0	Q7CQK0	reviewed	MDTI_SALTY	Spermidine export protein MdtI	mdtI STM1483	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	109	plasma membrane [GO:0005886]; amino-acid betaine transmembrane transporter activity [GO:0015199]; antiporter activity [GO:0015297]; choline transmembrane transporter activity [GO:0015220]; spermidine transmembrane transporter activity [GO:0015606]; choline transport [GO:0015871]; glycine betaine transport [GO:0031460]; response to chemical [GO:0042221]; spermidine transmembrane transport [GO:1903711]
P06187	P06187	reviewed	T1S_SALTY	Type I restriction enzyme StySJI specificity subunit (S protein) (Type I restriction and modification system SB) (Type I specificity subunit S.StySJI) (S.StySJI) (Type-1 restriction enzyme StySJI specificity subunit)	hsdS STM4524	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	469	DNA binding [GO:0003677]; DNA restriction-modification system [GO:0009307]
Q7CPU5	Q7CPU5	reviewed	E4PD_SALTY	D-erythrose-4-phosphate dehydrogenase (E4PDH) (EC 1.2.1.72)	epd STM3070	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	348	cytosol [GO:0005829]; erythrose-4-phosphate dehydrogenase activity [GO:0048001]; glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glucose metabolic process [GO:0006006]; pyridoxal phosphate biosynthetic process [GO:0042823]; pyridoxine biosynthetic process [GO:0008615]
Q7CQM9	Q7CQM9	reviewed	TTRB_SALTY	Tetrathionate reductase subunit B (Tetrathionate reductase electron transport protein)	ttrB STM1385	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	250	periplasmic space [GO:0042597]; plasma membrane [GO:0005886]; 4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]
Q7CQF4	Q7CQF4	unreviewed	Q7CQF4_SALTY	UPF0056 inner membrane protein	ychE STM1748	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	215	plasma membrane [GO:0005886]
Q7CQC2	Q7CQC2	unreviewed	Q7CQC2_SALTY	Ferritin (EC 1.16.3.2)	ftnB STM1932	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	167	cytoplasm [GO:0005737]; cytosol [GO:0005829]; ferric iron binding [GO:0008199]; ferrous iron binding [GO:0008198]; ferroxidase activity [GO:0004322]; intracellular sequestering of iron ion [GO:0006880]; iron ion transport [GO:0006826]
Q8ZKW0	Q8ZKW0	reviewed	RBSD_SALTY	D-ribose pyranase (EC 5.4.99.62)	rbsD STM3881	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	139	cytosol [GO:0005829]; D-ribose pyranase activity [GO:0062193]; intramolecular lyase activity [GO:0016872]; intramolecular transferase activity [GO:0016866]; monosaccharide binding [GO:0048029]; D-ribose catabolic process [GO:0019303]
Q8ZKU8	Q8ZKU8	reviewed	RDOA_SALTY	Serine/threonine protein kinase RdoA (EC 2.7.11.1) (Serine/threonine-protein kinase SrkA) (Stress response kinase A)	rdoA srkA STM3996	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	328	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; protein serine kinase activity [GO:0106310]; protein serine/threonine kinase activity [GO:0004674]; phosphorylation [GO:0016310]
P13041	P13041	reviewed	VRPR_SALTY	Virulence genes transcriptional activator	mkaC mkfC spvR vagA PSLT041	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	297	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; regulation of DNA-templated transcription [GO:0006355]
Q8ZLW8	Q8ZLW8	unreviewed	Q8ZLW8_SALTY	Glutathione S-transferase	yqjG STM3233	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	328	cytoplasm [GO:0005737]; glutathione transferase activity [GO:0004364]
P66296	P66296	reviewed	RL362_SALTY	Large ribosomal subunit protein bL36B (50S ribosomal protein L36 2)	rpmJ2 rpmJ STM0470	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	46	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
P66643	P66643	reviewed	RS9_SALTY	Small ribosomal subunit protein uS9 (30S ribosomal protein S9)	rpsI STM3344	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	130	cytosolic small ribosomal subunit [GO:0022627]; RNA binding [GO:0003723]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q7CPM5	Q7CPM5	unreviewed	Q7CPM5_SALTY	Suppresses inhibitory activity of CsrA	tldD STM3368	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	481	cytosol [GO:0005829]; metallopeptidase activity [GO:0008237]; proteolysis [GO:0006508]
Q8ZNC2	Q8ZNC2	unreviewed	Q8ZNC2_SALTY	Amidophosphoribosyltransferase (ATase) (EC 2.4.2.14) (Glutamine phosphoribosylpyrophosphate amidotransferase) (GPATase)	purF STM2362	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	505	cytoplasm [GO:0005737]; amidophosphoribosyltransferase activity [GO:0004044]; magnesium ion binding [GO:0000287]; 'de novo' IMP biosynthetic process [GO:0006189]; glutamine metabolic process [GO:0006541]; purine nucleobase biosynthetic process [GO:0009113]; purine nucleotide biosynthetic process [GO:0006164]
Q7CQE1	Q7CQE1	unreviewed	Q7CQE1_SALTY	Outer membrane protein	slp STM1819	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	193	outer membrane [GO:0019867]
P0CL05	P0CL05	reviewed	END8_SALTY	Endonuclease 8 (DNA glycosylase/AP lyase Nei) (EC 3.2.2.-, EC 4.2.99.18) (DNA-(apurinic or apyrimidinic site) lyase Nei) (Endonuclease VIII)	nei STM0728	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	263	class I DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0140078]; damaged DNA binding [GO:0003684]; DNA-(apurinic or apyrimidinic site) endonuclease activity [GO:0003906]; oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity [GO:0000703]; zinc ion binding [GO:0008270]; base-excision repair [GO:0006284]
Q8ZLA2	Q8ZLA2	unreviewed	Q8ZLA2_SALTY	Biotin sulfoxide reductase (EC 1.-.-.-)	bisC STM3644	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	777	outer membrane-bounded periplasmic space [GO:0030288]; electron transfer activity [GO:0009055]; molybdenum ion binding [GO:0030151]; molybdopterin cofactor binding [GO:0043546]; anaerobic respiration [GO:0009061]
Q7CQX8	Q7CQX8	unreviewed	Q7CQX8_SALTY	Phage integrase	STM0716	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	188	DNA binding [GO:0003677]; DNA integration [GO:0015074]; DNA recombination [GO:0006310]
H9L443	H9L443	unreviewed	H9L443_SALTY	Thiol:disulfide interchange protein	srgA orf7 PSLT011	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	217	periplasmic space [GO:0042597]; isomerase activity [GO:0016853]; oxidoreductase activity [GO:0016491]
Q8ZQS5	Q8ZQS5	unreviewed	Q8ZQS5_SALTY	2-(5''-triphosphoribosyl)-3'-dephosphocoenzyme-A synthase (EC 2.4.2.52)	STM0769	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	232	ATP binding [GO:0005524]; triphosphoribosyl-dephospho-CoA synthase activity [GO:0046917]; phosphorylation [GO:0016310]; prosthetic group biosynthetic process [GO:0051191]
Q7CQK6	Q7CQK6	unreviewed	Q7CQK6_SALTY	Inner membrane protein	ydgK STM1460	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	146	membrane [GO:0016020]
Q7CPB6	Q7CPB6	unreviewed	Q7CPB6_SALTY	Cytoplasmic protein	yjbD STM4194	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	90	
Q7CQB1	Q7CQB1	unreviewed	Q7CQB1_SALTY	APC family amino acid transport protein	yeeF STM2068	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	454	plasma membrane [GO:0005886]; transmembrane transport [GO:0055085]
Q7CQW2	Q7CQW2	unreviewed	Q7CQW2_SALTY	Glutamine high-affinity transporter	glnQ STM0828	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	240	plasma membrane [GO:0005886]; ABC-type amino acid transporter activity [GO:0015424]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
Q8ZR83	Q8ZR83	unreviewed	Q8ZR83_SALTY	Tartronic semialdehyde reductase (EC 1.1.1.60)	glxR STM0519	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	292	2-hydroxy-3-oxopropionate reductase activity [GO:0008679]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; glyoxylate metabolic process [GO:0046487]; organic acid catabolic process [GO:0016054]
P67651	P67651	reviewed	RRAA_SALTY	Regulator of ribonuclease activity A	rraA STM4089	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	161	cytosol [GO:0005829]; endoribonuclease inhibitor activity [GO:0060698]; enzyme binding [GO:0019899]; negative regulation of RNA catabolic process [GO:1902369]
H9L4C6	H9L4C6	unreviewed	H9L4C6_SALTY	PhoPQ-activated protein	pagK STM1867	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	66	
Q8ZJY6	Q8ZJY6	unreviewed	Q8ZJY6_SALTY	Cobalamin synthesis protein	yjiA STM4530	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	318	cytoplasm [GO:0005737]; hydrolase activity [GO:0016787]
Q7CQH6	Q7CQH6	unreviewed	Q7CQH6_SALTY	DeoR family transcriptional repressor of sgc operon	STM1618	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	263	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]
Q7CQ55	Q7CQ55	unreviewed	Q7CQ55_SALTY	Inner membrane protein	elaB STM2311	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	103	plasma membrane [GO:0005886]; ribosome binding [GO:0043022]
Q8ZP36	Q8ZP36	unreviewed	Q8ZP36_SALTY	Nitrate/nitrite transporter	narK STM1765	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	465	plasma membrane [GO:0005886]; nitrate transmembrane transporter activity [GO:0015112]; nitrite transmembrane transporter activity [GO:0015113]; nitrate assimilation [GO:0042128]
Q8ZMK6	Q8ZMK6	reviewed	SYA_SALTY	Alanine--tRNA ligase (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS)	alaS STM2827	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	876	cytosol [GO:0005829]; alanine-tRNA ligase activity [GO:0004813]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; alanyl-tRNA aminoacylation [GO:0006419]; negative regulation of DNA-templated transcription [GO:0045892]
Q7CPC8	Q7CPC8	unreviewed	Q7CPC8_SALTY	Enzyme	yihX STM4026	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	199	metal ion binding [GO:0046872]
O33787	O33787	reviewed	YICL_SALTY	Uncharacterized inner membrane transporter YicL	yicL STM3765	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	300	plasma membrane [GO:0005886]
Q8ZNT6	Q8ZNT6	unreviewed	Q8ZNT6_SALTY	50S ribosomal protein	STM1967	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	128	membrane [GO:0016020]; ribosome [GO:0005840]
P66313	P66313	reviewed	RL6_SALTY	Large ribosomal subunit protein uL6 (50S ribosomal protein L6)	rplF STM3425	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	177	cytosolic large ribosomal subunit [GO:0022625]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; cytoplasmic translation [GO:0002181]
Q8ZMG0	Q8ZMG0	unreviewed	Q8ZMG0_SALTY	Phenolic acid decarboxylase (PAD) (EC 4.1.1.-)	STM2922	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	475	cytoplasm [GO:0005737]; cytosol [GO:0005829]; 3-octaprenyl-4-hydroxybenzoate carboxy-lyase activity [GO:0008694]; metal ion binding [GO:0046872]; aromatic compound catabolic process [GO:0019439]; response to toxic substance [GO:0009636]; ubiquinone biosynthetic process [GO:0006744]
Q8ZRX5	Q8ZRX5	reviewed	CAID_SALTY	Carnitinyl-CoA dehydratase (EC 4.2.1.149) (Crotonobetainyl-CoA hydratase)	caiD STM0070	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	261	hydro-lyase activity [GO:0016836]; L-carnitine CoA-transferase activity [GO:0008735]; carnitine metabolic process [GO:0009437]; fatty acid beta-oxidation [GO:0006635]
Q8ZRK8	Q8ZRK8	unreviewed	Q8ZRK8_SALTY	Cytoplasmic protein	STM0295	Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720)	102	
