From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A0H3GM77	A0A0H3GM77	unreviewed	A0A0H3GM77_KLEPH	Lysis protein	KPHS_22570	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	67	membrane [GO:0016020]; pore-forming activity [GO:0140911]; killing by symbiont of host cells [GO:0001907]
A0A0H3GXF2	A0A0H3GXF2	unreviewed	A0A0H3GXF2_KLEPH	Uncharacterized protein	KPHS_26160	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	46	membrane [GO:0016020]
A0A0H3GYH6	A0A0H3GYH6	unreviewed	A0A0H3GYH6_KLEPH	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	KPHS_49440	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	502	glycerol-3-phosphate dehydrogenase complex [GO:0009331]; sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity [GO:0052591]; glycerol-3-phosphate metabolic process [GO:0006072]
A0A0H3GXD3	A0A0H3GXD3	unreviewed	A0A0H3GXD3_KLEPH	Large ribosomal subunit protein bL28 (50S ribosomal protein L28)	KPHS_51400	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	66	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A0H3H5Y0	A0A0H3H5Y0	unreviewed	A0A0H3H5Y0_KLEPH	Methyltransferase small domain-containing protein	KPHS_p201340	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	187	nucleic acid binding [GO:0003676]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; macromolecule modification [GO:0043412]; methylation [GO:0032259]; nitrogen compound metabolic process [GO:0006807]; primary metabolic process [GO:0044238]
A0A0H3GQ64	A0A0H3GQ64	unreviewed	A0A0H3GQ64_KLEPH	Replicative DNA helicase (EC 3.6.4.12)	KPHS_02760	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	471	primosome complex [GO:1990077]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; DNA replication, synthesis of RNA primer [GO:0006269]
A0A0H3GQF8	A0A0H3GQF8	unreviewed	A0A0H3GQF8_KLEPH	LysB family phage lysis regulatory protein	KPHS_17290	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	142	
A0A0H3GU32	A0A0H3GU32	unreviewed	A0A0H3GU32_KLEPH	Bacterioferritin (EC 1.16.3.1)	KPHS_48720	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	158	ferric iron binding [GO:0008199]; ferroxidase activity [GO:0004322]; intracellular iron ion homeostasis [GO:0006879]; iron ion transport [GO:0006826]
A0A0H3GWI3	A0A0H3GWI3	unreviewed	A0A0H3GWI3_KLEPH	Uncharacterized protein	KPHS_p201500	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	76	membrane [GO:0016020]
A0A0H3GMF2	A0A0H3GMF2	unreviewed	A0A0H3GMF2_KLEPH	Paraquat-inducible protein B	KPHS_18600	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	545	membrane [GO:0016020]
A0A0H3GSA8	A0A0H3GSA8	unreviewed	A0A0H3GSA8_KLEPH	Uncharacterized protein	KPHS_22530	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	158	
A0A0H3GZF7	A0A0H3GZF7	unreviewed	A0A0H3GZF7_KLEPH	Uncharacterized protein	KPHS_p200020	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	37	membrane [GO:0016020]
A0A0H3GSC2	A0A0H3GSC2	unreviewed	A0A0H3GSC2_KLEPH	L-xylulose kinase	KPHS_09910	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	512	kinase activity [GO:0016301]; phosphotransferase activity, alcohol group as acceptor [GO:0016773]; carbohydrate metabolic process [GO:0005975]; phosphorylation [GO:0016310]
A0A0H3H0D3	A0A0H3H0D3	unreviewed	A0A0H3H0D3_KLEPH	High-molecular-weight nonribosomal peptide/polyketide synthetase 2 (HMWP2)	KPHS_34660	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	2035	ligase activity [GO:0016874]; phosphopantetheine binding [GO:0031177]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; amide biosynthetic process [GO:0043604]
A0A0H3GPB4	A0A0H3GPB4	unreviewed	A0A0H3GPB4_KLEPH	Transport	KPHS_13730	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	414	plasma membrane [GO:0005886]; mechanosensitive monoatomic ion channel activity [GO:0008381]; cellular response to osmotic stress [GO:0071470]
A0A0H3H5M5	A0A0H3H5M5	unreviewed	A0A0H3H5M5_KLEPH	Phosphoribosyltransferase	KPHS_p200540	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	297	
A0A0H3GZ48	A0A0H3GZ48	unreviewed	A0A0H3GZ48_KLEPH	3-oxoadipate CoA-transferase subunit A	KPHS_30310	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	235	CoA-transferase activity [GO:0008410]
A0A0H3GTR6	A0A0H3GTR6	unreviewed	A0A0H3GTR6_KLEPH	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	KPHS_29840	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	192	AMP nucleosidase activity [GO:0008714]; cytokinin biosynthetic process [GO:0009691]
A0A0H3GQW0	A0A0H3GQW0	unreviewed	A0A0H3GQW0_KLEPH	GntR family transcriptional regulator	KPHS_05110	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	241	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]
A0A0H3GP91	A0A0H3GP91	unreviewed	A0A0H3GP91_KLEPH	Eaa1	KPHS_12540	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	317	
A0A0H3GLS7	A0A0H3GLS7	unreviewed	A0A0H3GLS7_KLEPH	Molybdopterin synthase sulfur carrier subunit	KPHS_16400	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	82	Mo-molybdopterin cofactor biosynthetic process [GO:0006777]
A0A0H3GXP2	A0A0H3GXP2	unreviewed	A0A0H3GXP2_KLEPH	N-acetyltransferase domain-containing protein	KPHS_45340	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	138	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
A0A0H3GRL9	A0A0H3GRL9	unreviewed	A0A0H3GRL9_KLEPH	GMP synthase [glutamine-hydrolyzing] (EC 6.3.5.2) (GMP synthetase) (Glutamine amidotransferase)	guaA KPHS_39070	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	525	ATP binding [GO:0005524]; GMP synthase activity [GO:0003921]; glutamine metabolic process [GO:0006541]
A0A0H3GYA3	A0A0H3GYA3	unreviewed	A0A0H3GYA3_KLEPH	DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	rpoA KPHS_48440	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	329	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; protein dimerization activity [GO:0046983]; DNA-templated transcription [GO:0006351]
A0A0H3GXR1	A0A0H3GXR1	unreviewed	A0A0H3GXR1_KLEPH	DNA topoisomerase 4 subunit A (EC 5.6.2.2) (Topoisomerase IV subunit A)	parC KPHS_45640	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	752	chromosome [GO:0005694]; extrinsic component of plasma membrane [GO:0019897]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity [GO:0003918]; chromosome segregation [GO:0007059]; DNA topological change [GO:0006265]
A0A0H3GSF3	A0A0H3GSF3	unreviewed	A0A0H3GSF3_KLEPH	Regulator	KPHS_10260	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	180	DNA binding [GO:0003677]; regulation of DNA-templated transcription [GO:0006355]
A0A0H3GYM1	A0A0H3GYM1	unreviewed	A0A0H3GYM1_KLEPH	Metabolite/H+ symporter, major facilitator superfamily (MFS)	KPHS_50290	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	440	plasma membrane [GO:0005886]; transmembrane transporter activity [GO:0022857]
A0A0H3GKN4	A0A0H3GKN4	unreviewed	A0A0H3GKN4_KLEPH	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)	KPHS_12300	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	164	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]; protein folding [GO:0006457]
A0A0H3GRX1	A0A0H3GRX1	unreviewed	A0A0H3GRX1_KLEPH	Uncharacterized protein	KPHS_33650	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	427	plasma membrane [GO:0005886]; anaerobic respiration [GO:0009061]
A0A0H3GRD3	A0A0H3GRD3	unreviewed	A0A0H3GRD3_KLEPH	Aldehyde-alcohol dehydrogenase	KPHS_31950	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	891	acetaldehyde dehydrogenase (acetylating) activity [GO:0008774]; alcohol dehydrogenase (NAD+) activity [GO:0004022]; metal ion binding [GO:0046872]; alcohol metabolic process [GO:0006066]; carbon utilization [GO:0015976]
A0A0H3GSK8	A0A0H3GSK8	unreviewed	A0A0H3GSK8_KLEPH	Amidohydrolase 3 domain-containing protein	KPHS_10860	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	622	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]
A0A0H3H1K6	A0A0H3H1K6	unreviewed	A0A0H3H1K6_KLEPH	Acid phosphatase AphA	KPHS_39560	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	203	membrane [GO:0016020]; metal ion binding [GO:0046872]
A0A0H3GPI3	A0A0H3GPI3	unreviewed	A0A0H3GPI3_KLEPH	Aldehyde dehydrogenase	KPHS_13540	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	497	oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor [GO:0016620]
A0A0H3GYT0	A0A0H3GYT0	unreviewed	A0A0H3GYT0_KLEPH	S-transferase domain-containing protein	KPHS_46630	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	328	glutathione transferase activity [GO:0004364]
A0A0H3GRS8	A0A0H3GRS8	unreviewed	A0A0H3GRS8_KLEPH	histidine kinase (EC 2.7.13.3)	KPHS_39520	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	473	membrane [GO:0016020]; phosphorelay sensor kinase activity [GO:0000155]
A0A0H3GU79	A0A0H3GU79	unreviewed	A0A0H3GU79_KLEPH	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase (BPG-dependent PGAM) (PGAM) (Phosphoglyceromutase) (dPGM) (EC 5.4.2.11)	gpmA KPHS_15910	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	250	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity [GO:0046538]; gluconeogenesis [GO:0006094]; glycolytic process [GO:0006096]
A0A0H3GS86	A0A0H3GS86	unreviewed	A0A0H3GS86_KLEPH	HD/PDEase domain-containing protein	KPHS_34500	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	235	
A0A0H3GVX0	A0A0H3GVX0	unreviewed	A0A0H3GVX0_KLEPH	TVP38/TMEM64 family membrane protein	KPHS_21160	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	84	plasma membrane [GO:0005886]
A0A0H3GQG6	A0A0H3GQG6	unreviewed	A0A0H3GQG6_KLEPH	Prophage endo-N-neuraminidase	KPHS_17390	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	983	
A0A0H3GRR7	A0A0H3GRR7	unreviewed	A0A0H3GRR7_KLEPH	D-amino acid dehydrogenase (EC 1.4.99.-)	dadA KPHS_33200	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	407	D-amino-acid dehydrogenase activity [GO:0008718]; D-alanine catabolic process [GO:0055130]
A0A0H3GWN2	A0A0H3GWN2	unreviewed	A0A0H3GWN2_KLEPH	Nickel/cobalt efflux system	KPHS_41190	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	337	plasma membrane [GO:0005886]; nickel cation transmembrane transporter activity [GO:0015099]; cobalt ion transport [GO:0006824]
A0A0H3GRF9	A0A0H3GRF9	unreviewed	A0A0H3GRF9_KLEPH	Ethanolamine utilization protein	KPHS_38520	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	219	bacterial microcompartment [GO:0031469]; structural molecule activity [GO:0005198]
A0A0H3GUL9	A0A0H3GUL9	unreviewed	A0A0H3GUL9_KLEPH	Energy-coupling factor ABC transporter transmembrane protein	KPHS_42500	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	225	ATP-binding cassette (ABC) transporter complex [GO:0043190]; cobalt ion transport [GO:0006824]
A0A0H3GNW2	A0A0H3GNW2	unreviewed	A0A0H3GNW2_KLEPH	Taurine ABC transporter periplasmic substrate-binding protein	KPHS_10490	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	320	ATP-binding cassette (ABC) transporter complex [GO:0043190]; periplasmic space [GO:0042597]; transmembrane transporter activity [GO:0022857]
A0A0H3GY17	A0A0H3GY17	unreviewed	A0A0H3GY17_KLEPH	Gp21	KPHS_p100590	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	873	
A0A0H3GNR3	A0A0H3GNR3	unreviewed	A0A0H3GNR3_KLEPH	Type IV / VI secretion system DotU domain-containing protein	KPHS_23000	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	229	
A0A0H3GUR0	A0A0H3GUR0	unreviewed	A0A0H3GUR0_KLEPH	Peptidase M23 domain-containing protein	KPHS_51170	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	423	
A0A0H3GQU8	A0A0H3GQU8	unreviewed	A0A0H3GQU8_KLEPH	Carbonic anhydrase (EC 4.2.1.1) (Carbonate dehydratase)	KPHS_29950	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	211	carbonate dehydratase activity [GO:0004089]; zinc ion binding [GO:0008270]; carbon utilization [GO:0015976]
A0A0H3H237	A0A0H3H237	unreviewed	A0A0H3H237_KLEPH	tRNA pseudouridine synthase C	KPHS_42110	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	264	catalytic activity, acting on RNA [GO:0140098]; pseudouridine synthase activity [GO:0009982]; RNA binding [GO:0003723]; ncRNA processing [GO:0034470]; pseudouridine synthesis [GO:0001522]
A0A0H3GSE1	A0A0H3GSE1	unreviewed	A0A0H3GSE1_KLEPH	Uncharacterized protein	KPHS_35100	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	191	membrane [GO:0016020]
A0A0H3GZ49	A0A0H3GZ49	unreviewed	A0A0H3GZ49_KLEPH	Regulator	KPHS_p100080	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	335	single-stranded DNA binding [GO:0003697]
A0A0H3GQQ1	A0A0H3GQQ1	unreviewed	A0A0H3GQQ1_KLEPH	Transcriptional regulator	KPHS_04510	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	123	
A0A0H3GZB7	A0A0H3GZB7	unreviewed	A0A0H3GZB7_KLEPH	2-keto-4-pentenoate hydratase (EC 4.2.1.80) (2-hydroxypentadienoic acid hydratase)	mhpD KPHS_31010	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	268	2-oxopent-4-enoate hydratase activity [GO:0008684]; manganese ion binding [GO:0030145]; 3-phenylpropionate catabolic process [GO:0019380]
A0A0H3GP57	A0A0H3GP57	unreviewed	A0A0H3GP57_KLEPH	Ion-translocating oxidoreductase complex subunit A (EC 7.-.-.-) (Rnf electron transport complex subunit A)	rnfA KPHS_29420	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	193	plasma membrane [GO:0005886]; electron transport chain [GO:0022900]
A0A0H3H436	A0A0H3H436	unreviewed	A0A0H3H436_KLEPH	Fe/S biogenesis protein NfuA	nfuA KPHS_49360	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	191	4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; iron-sulfur cluster assembly [GO:0016226]; protein maturation [GO:0051604]
A0A0H3H3G3	A0A0H3H3G3	unreviewed	A0A0H3H3G3_KLEPH	N-acetyltransferase domain-containing protein	KPHS_47010	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	163	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
A0A0H3GR06	A0A0H3GR06	unreviewed	A0A0H3GR06_KLEPH	Cytochrome c-type biogenesis protein	KPHS_30550	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	650	plasma membrane [GO:0005886]; heme binding [GO:0020037]; heme transmembrane transporter activity [GO:0015232]; cytochrome complex assembly [GO:0017004]
A0A0H3GTH1	A0A0H3GTH1	unreviewed	A0A0H3GTH1_KLEPH	Permease	KPHS_13760	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	344	membrane [GO:0016020]
A0A0H3GSN7	A0A0H3GSN7	unreviewed	A0A0H3GSN7_KLEPH	3-oxoadipyl-CoA thiolase (EC 2.3.1.174)	KPHS_23780	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	401	3-oxoadipyl-CoA thiolase activity [GO:0033812]; 3,4-dihydroxybenzoate catabolic process [GO:0019619]
A0A0H3GVS4	A0A0H3GVS4	unreviewed	A0A0H3GVS4_KLEPH	Uncharacterized protein	KPHS_20610	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	51	
A0A0H3GPT3	A0A0H3GPT3	unreviewed	A0A0H3GPT3_KLEPH	Transcriptional regulator, XRE family	KPHS_14530	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	134	DNA binding [GO:0003677]
A0A0H3H246	A0A0H3H246	unreviewed	A0A0H3H246_KLEPH	ABC-type metal ion transport system periplasmic component	KPHS_42210	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	292	membrane [GO:0016020]
A0A0H3GNA2	A0A0H3GNA2	unreviewed	A0A0H3GNA2_KLEPH	Ethanolamine ammonia-lyase small subunit (EAL small subunit) (EC 4.3.1.7)	eutC KPHS_10430	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	258	ethanolamine ammonia-lyase complex [GO:0009350]; ethanolamine degradation polyhedral organelle [GO:0031471]; cobalamin binding [GO:0031419]; ethanolamine ammonia-lyase activity [GO:0008851]; amino acid metabolic process [GO:0006520]; ethanolamine catabolic process [GO:0046336]
A0A0H3GG89	A0A0H3GG89	unreviewed	A0A0H3GG89_KLEPH	Ketose-bisphosphate aldolase, class-II	KPHS_00470	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	280	aldehyde-lyase activity [GO:0016832]; zinc ion binding [GO:0008270]; carbohydrate metabolic process [GO:0005975]
A0A0H3GWQ0	A0A0H3GWQ0	unreviewed	A0A0H3GWQ0_KLEPH	Fip	KPHS_p300500	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	42	
A0A0H3GLN2	A0A0H3GLN2	unreviewed	A0A0H3GLN2_KLEPH	Glycosyl transferase	KPHS_20620	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	378	glycosyltransferase activity [GO:0016757]
A0A0H3GUY7	A0A0H3GUY7	unreviewed	A0A0H3GUY7_KLEPH	Oligopeptide transporter ATP-binding component	KPHS_31880	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	337	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transport [GO:0015833]
A0A0H3GLS9	A0A0H3GLS9	unreviewed	A0A0H3GLS9_KLEPH	Exodeoxyribonuclease III	KPHS_21170	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	301	DNA binding [GO:0003677]; double-stranded DNA 3'-5' DNA exonuclease activity [GO:0008311]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]
A0A0H3GYW9	A0A0H3GYW9	unreviewed	A0A0H3GYW9_KLEPH	Lysozyme inhibitor	KPHS_29560	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	96	membrane [GO:0016020]
A0A0H3GWA7	A0A0H3GWA7	unreviewed	A0A0H3GWA7_KLEPH	NADH-quinone oxidoreductase subunit I (EC 7.1.1.-) (NADH dehydrogenase I subunit I) (NDH-1 subunit I)	nuoI KPHS_37380	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	180	plasma membrane [GO:0005886]; 4 iron, 4 sulfur cluster binding [GO:0051539]; iron ion binding [GO:0005506]; NADH dehydrogenase (quinone) activity [GO:0050136]; quinone binding [GO:0048038]
A0A0H3GQK8	A0A0H3GQK8	unreviewed	A0A0H3GQK8_KLEPH	Uncharacterized protein	KPHS_16680	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	69	S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; cellular aromatic compound metabolic process [GO:0006725]; cellular nitrogen compound metabolic process [GO:0034641]; heterocycle metabolic process [GO:0046483]; organic cyclic compound metabolic process [GO:1901360]; primary metabolic process [GO:0044238]
A0A0H3GY48	A0A0H3GY48	unreviewed	A0A0H3GY48_KLEPH	Uncharacterized protein	KPHS_27960	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	48	
A0A0H3GPF4	A0A0H3GPF4	unreviewed	A0A0H3GPF4_KLEPH	Laccase domain-containing protein	KPHS_30970	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	241	2'-deoxyadenosine deaminase activity [GO:0046936]; adenosine deaminase activity [GO:0004000]; metal ion binding [GO:0046872]; S-methyl-5-thioadenosine phosphorylase activity [GO:0017061]
A0A0H3GM02	A0A0H3GM02	unreviewed	A0A0H3GM02_KLEPH	S-transferase	KPHS_03040	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	222	
A0A0H3GUY8	A0A0H3GUY8	unreviewed	A0A0H3GUY8_KLEPH	Regulatory protein MarR	KPHS_43500	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	168	DNA-binding transcription factor activity [GO:0003700]
A0A0H3GYL3	A0A0H3GYL3	unreviewed	A0A0H3GYL3_KLEPH	Universal stress protein B	KPHS_50140	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	73	plasma membrane [GO:0005886]
A0A0H3GRH4	A0A0H3GRH4	unreviewed	A0A0H3GRH4_KLEPH	Nicotinamidase/pyrazinamidase	KPHS_20940	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	213	
A0A0H3GQD6	A0A0H3GQD6	unreviewed	A0A0H3GQD6_KLEPH	Molybdate transport system ATP-binding component	KPHS_15980	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	282	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A0A0H3GUE0	A0A0H3GUE0	unreviewed	A0A0H3GUE0_KLEPH	Iron ABC superfamily ATP binding cassette transporter, membrane protein	KPHS_41550	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	282	ATP-binding cassette (ABC) transporter complex [GO:0043190]; transmembrane transport [GO:0055085]
A0A0H3GTE2	A0A0H3GTE2	unreviewed	A0A0H3GTE2_KLEPH	Nitrate/nitrite transporter	KPHS_28490	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	460	plasma membrane [GO:0005886]; nitrate transmembrane transporter activity [GO:0015112]; nitrite transmembrane transporter activity [GO:0015113]; nitrate assimilation [GO:0042128]
A0A0H3GPK5	A0A0H3GPK5	unreviewed	A0A0H3GPK5_KLEPH	Efflux pump membrane transporter	KPHS_13940	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	1030	plasma membrane [GO:0005886]; efflux transmembrane transporter activity [GO:0015562]; xenobiotic transport [GO:0042908]
A0A0H3GYA2	A0A0H3GYA2	unreviewed	A0A0H3GYA2_KLEPH	Formate dehydrogenase-N alpha subunit	KPHS_28360	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	803	electron transfer activity [GO:0009055]; formate dehydrogenase (cytochrome-c-553) activity [GO:0047111]; formate dehydrogenase (NAD+) activity [GO:0008863]; metal ion binding [GO:0046872]; molybdopterin cofactor binding [GO:0043546]; cellular respiration [GO:0045333]
A0A0H3GPS2	A0A0H3GPS2	unreviewed	A0A0H3GPS2_KLEPH	Branched-chain-amino-acid aminotransferase (BCAT) (EC 2.6.1.42)	ilvE KPHS_01160	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	309	L-isoleucine transaminase activity [GO:0052656]; L-leucine transaminase activity [GO:0052654]; L-leucine:2-oxoglutarate aminotransferase activity [GO:0050048]; L-valine transaminase activity [GO:0052655]; isoleucine biosynthetic process [GO:0009097]; leucine biosynthetic process [GO:0009098]; valine biosynthetic process [GO:0009099]
A0A0H3GYD6	A0A0H3GYD6	unreviewed	A0A0H3GYD6_KLEPH	Catabolite activator protein (Catabolite gene activator) (cAMP receptor protein) (cAMP regulatory protein)	KPHS_48940	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	210	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; DNA-templated transcription [GO:0006351]
A0A0H3GH73	A0A0H3GH73	unreviewed	A0A0H3GH73_KLEPH	Fumarate reductase subunit D (Fumarate reductase 13 kDa hydrophobic protein) (Quinol-fumarate reductase subunit D) (QFR subunit D)	frdD KPHS_03970	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	119	plasma membrane fumarate reductase complex [GO:0045284]; succinate dehydrogenase activity [GO:0000104]; fumarate metabolic process [GO:0006106]
A0A0H3GR76	A0A0H3GR76	unreviewed	A0A0H3GR76_KLEPH	HIT domain-containing protein	KPHS_19790	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	118	catalytic activity [GO:0003824]
A0A0H3GRQ4	A0A0H3GRQ4	unreviewed	A0A0H3GRQ4_KLEPH	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	KPHS_21940	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	262	enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; biotin biosynthetic process [GO:0009102]; fatty acid biosynthetic process [GO:0006633]
A0A0H3GWY2	A0A0H3GWY2	unreviewed	A0A0H3GWY2_KLEPH	Leucine/isoleucine/valine transporter ATP-binding subunit	KPHS_49700	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	255	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A0A0H3GLD7	A0A0H3GLD7	unreviewed	A0A0H3GLD7_KLEPH	Probable nicotinate-nucleotide adenylyltransferase (EC 2.7.7.18) (Deamido-NAD(+) diphosphorylase) (Deamido-NAD(+) pyrophosphorylase) (Nicotinate mononucleotide adenylyltransferase) (NaMN adenylyltransferase)	nadD KPHS_15100	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	216	ATP binding [GO:0005524]; nicotinate-nucleotide adenylyltransferase activity [GO:0004515]; NAD biosynthetic process [GO:0009435]
A0A0H3GKK1	A0A0H3GKK1	unreviewed	A0A0H3GKK1_KLEPH	Lysozyme (EC 3.2.1.17)	KPHS_17270	Klebsiella pneumoniae subsp. pneumoniae (strain HS11286)	169	lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; defense response to bacterium [GO:0042742]; killing of cells of another organism [GO:0031640]; peptidoglycan catabolic process [GO:0009253]
