From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
A0A132ZIR3	A0A132ZIR3	unreviewed	A0A132ZIR3_ENTFC	Methionyl-tRNA formyltransferase (EC 2.1.2.9)	fmt B1P95_09620 BU183_02065 CUM68_02270 CUN04_03615 EfmJHP36_04160 GBM44_12895 GBM73_11035 IQN16_12660 J8Y33_000027 KYX88_02550	Enterococcus faecium (Streptococcus faecium)	312	methionyl-tRNA formyltransferase activity [GO:0004479]
A0A132P9L6	A0A132P9L6	unreviewed	A0A132P9L6_ENTFC	30S ribosomal protein S9 (Small protein)	rpsI A5805_001257 A5810_000988 AWT83_11315 B1P95_10050 B4W81_10795 BU183_15395 CQR37_08245 CUM68_14750 CUM68_14930 CUN04_07010 CUS10_08370 CUS15_11970 D3063_00490 DTX73_00355 EB12_00724 EB44_00715 EFM1CSP_02410 EfmJHP36_19250 EQI29_06120 F6338_000307 FHK66_04170 FIU59_09810 GBM44_08135 GBM73_01460 HMPREF3199_02047 HV425_05865 HV446_07175 IQN16_07885 J8Y33_000876 KT858_001515 KYX88_12090 M3X98_02915	Enterococcus faecium (Streptococcus faecium)	42	ribosome [GO:0005840]
A0A132ZDF9	A0A132ZDF9		A0A132ZDF9_ENTFC	deleted				
A0A132P546	A0A132P546	unreviewed	A0A132P546_ENTFC	mRNA interferase (EC 3.1.-.-)	pemK A5805_000363 A5810_001491 AWT83_02615 B1P95_05145 B4W81_03410 BU183_06060 CQR37_05080 CUM68_00285 CUN04_02540 CUS10_11270 CUS15_06510 D3063_04295 DPX30_00990 DQ181_00755 DTX73_11825 EB12_01550 EB44_01506 EFM1CSP_08155 EfmJHP36_01890 EGW29_01295 EQI29_01035 F6338_001702 FHK66_09270 FIU59_02255 GBM44_01085 GBM73_08795 HMPREF3199_01747 HV425_01095 HV446_02940 HV547_10755 IQN16_00900 J8Y33_001760 KT858_000564 KYX88_10705 M3X98_00165	Enterococcus faecium (Streptococcus faecium)	120	DNA binding [GO:0003677]; endonuclease activity [GO:0004519]
A0A4U3RTI2	A0A4U3RTI2		A0A4U3RTI2_ENTFC	deleted				
A0A132Z335	A0A132Z335		A0A132Z335_ENTFC	deleted				
E3UT14	E3UT14	unreviewed	E3UT14_ENTFC	Uncharacterized protein	A5805_002547 AWT83_16150 B1P95_15690 B4W81_15585 B4W81_16015 CQR37_12895 CUM68_14415 CUS15_13460 DPX30_15440 EB12_02957 EB44_02604 EFM1CSP_13655 EfmJHP36_32680 EQI29_14120 FHK66_13905 FIU59_12560 GBM44_14715 GBM73_15450 HMPREF3199_00072 IQN16_14435 J8Y33_002895 KYX88_07655 pLG1-0237	Enterococcus faecium (Streptococcus faecium)	182	
A0A2D0BI20	A0A2D0BI20	unreviewed	A0A2D0BI20_ENTFC	Uncharacterized protein	CQR37_12990 DPX30_02930 EfmJHP36_08660	Enterococcus faecium (Streptococcus faecium)	76	
A0A1M2WN05	A0A1M2WN05	unreviewed	A0A1M2WN05_ENTFC	Uncharacterized protein	B1P95_02765 B4W81_08050 BU183_04220 CUN04_12605 CUS10_10735 DPX30_11925 FIU59_07520 GBM44_11190 GBM73_12775	Enterococcus faecium (Streptococcus faecium)	62	
A0A132P6L3	A0A132P6L3	unreviewed	A0A132P6L3_ENTFC	DUF1211 domain-containing protein (Ferrochelatase) (TMEM175 family protein)	hemH AWT83_03540 B1P95_11200 B4W81_04415 CUM68_08085 CUN04_06365 CUS10_01330 DPX30_00100 EB12_01369 EB44_01350 EfmJHP36_00210 FIU59_13040 GBM44_00100 GBM73_09760 IQN16_00100 J8Y33_000227 KT858_000709 KYX88_06970 M3X98_06995	Enterococcus faecium (Streptococcus faecium)	192	membrane [GO:0016020]; potassium channel activity [GO:0005267]; proton channel activity [GO:0015252]
A0A132Z1W5	A0A132Z1W5	unreviewed	A0A132Z1W5_ENTFC	PTS fructose transporter subunit IID (PTS system mannose/fructose/sorbose family transporter subunit IID) (PTS system mannose/fructose/sorbose-specific IID component)	A5810_002081 B4W81_09790 CUS15_13665 D3063_09435 DPX30_10235 DQ181_07215 DTX73_08345 EGW29_09710 F6338_001549	Enterococcus faecium (Streptococcus faecium)	269	plasma membrane [GO:0005886]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
A0A133CKQ7	A0A133CKQ7	unreviewed	A0A133CKQ7_ENTFC	Extracellular solute-binding protein (Sugar ABC transporter substrate-binding protein)	malX AWT83_12370 B4W81_11600 CUN04_10405 CUS10_03970 DPX30_07480 EB12_00881 EB44_00871 EfmJHP36_17630 FIU59_09490 GBM44_07315 GBM73_02515 IQN16_06875 J8Y33_000738 KT858_001735 KYX88_07560	Enterococcus faecium (Streptococcus faecium)	419	
A0A5P3FWJ4	A0A5P3FWJ4		A0A5P3FWJ4_ENTFC	deleted				
A0A133CSL4	A0A133CSL4	unreviewed	A0A133CSL4_ENTFC	Spermidine/putrescine import ATP-binding protein PotA (EC 7.6.2.11)	potA B4W81_00860 CQR37_09390 CUN04_10150 CUS15_10695 DPX30_03750 EB12_00230 EB44_00215 EFM1CSP_07590 EfmJHP36_09950 EQI29_03620 FHK66_06770 FIU59_06865 GBM44_03275 GBM73_06510 IQN16_03115 J8Y33_002630 KT858_001616 M3X98_01720	Enterococcus faecium (Streptococcus faecium)	361	ATP-binding cassette (ABC) transporter complex [GO:0043190]; ABC-type putrescine transporter activity [GO:0015594]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A0A133CU36	A0A133CU36	unreviewed	A0A133CU36_ENTFC	Membrane protein (Threonine/serine exporter) (Threonine/serine exporter family protein)	B1P95_04190 B4W81_08700 BU183_12290 CUN04_10035 CUS10_05680 DPX30_11350 EB12_00252 EB44_00236 EFM1CSP_00980 EfmJHP36_24660 GBM44_10620 GBM73_13625 IQN16_10205 J8Y33_001629 KT858_001821 M3X98_01790	Enterococcus faecium (Streptococcus faecium)	159	membrane [GO:0016020]
A0A133MWL9	A0A133MWL9	unreviewed	A0A133MWL9_ENTFC	Beta-ketoacyl-[acyl-carrier-protein] synthase III (Beta-ketoacyl-ACP synthase III) (KAS III) (EC 2.3.1.180) (3-oxoacyl-[acyl-carrier-protein] synthase 3) (3-oxoacyl-[acyl-carrier-protein] synthase III)	fabH A5805_001902 AWT83_14770 B1P95_04340 B4W81_14015 CQR37_08150 CUS10_11935 CUS15_00725 DPX30_05120 EB12_02810 EB44_01958 EFM1CSP_02070 EfmJHP36_12890 EQI29_09235 FHK66_00935 GBM44_04900 GBM73_04845 HMPREF3199_01599 HV425_08615 HV446_10320 IQN16_04490 J8Y33_000996 KT858_001485	Enterococcus faecium (Streptococcus faecium)	320	cytoplasm [GO:0005737]; 3-oxoacyl-[acyl-carrier-protein] synthase activity [GO:0004315]; beta-ketoacyl-acyl-carrier-protein synthase III activity [GO:0033818]; fatty acid biosynthetic process [GO:0006633]
A0A133CHH4	A0A133CHH4	unreviewed	A0A133CHH4_ENTFC	2-hydroxy-3-oxopropionate reductase (NAD(P)-dependent oxidoreductase) (Oxidoreductase) (Phosphogluconate dehydrogenase, NAD binding domain protein)	glxR A5805_001906 AWT83_14790 B4W81_14035 CQR37_08170 CUN04_05035 CUS10_11915 CUS15_00745 DPX30_05100 EB12_02814 EB44_01954 EfmJHP36_12830 EQI29_09255 FHK66_00900 FIU59_04475 GBM44_04870 GBM73_04865 HMPREF3199_01595 IQN16_04470 J8Y33_001000 KT858_001489 KYX88_08525 M3X98_08165	Enterococcus faecium (Streptococcus faecium)	295	2-hydroxy-3-oxopropionate reductase activity [GO:0008679]; NAD binding [GO:0051287]; NADP binding [GO:0050661]; organic acid catabolic process [GO:0016054]
A0A132ZE39	A0A132ZE39	unreviewed	A0A132ZE39_ENTFC	DUF664 domain-containing protein (DinB family protein)	B1P95_06845 B4W81_04765 BU183_04535 CQR37_03140 CUM68_13105 DPX30_14225 EfmJHP36_04620 FHK66_10470 GBM44_13620 GBM73_10075 IQN16_13710 J8Y33_002417 KT858_001018 KYX88_02885 M3X98_04135	Enterococcus faecium (Streptococcus faecium)	174	
A0A1M2WLU5	A0A1M2WLU5	unreviewed	A0A1M2WLU5_ENTFC	Uncharacterized protein	B1P95_07405 CQR37_14570 CUM68_15335 CUN04_06390 DPX30_00125 FIU59_13370 GBM44_00125 GBM73_09735	Enterococcus faecium (Streptococcus faecium)	74	membrane [GO:0016020]
A0A1B5FT41	A0A1B5FT41	unreviewed	A0A1B5FT41_ENTFC	IS30 family transposase	B4W81_16930	Enterococcus faecium (Streptococcus faecium)	317	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]
A0A132Z0Q8	A0A132Z0Q8	unreviewed	A0A132Z0Q8_ENTFC	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	nrdE CUM68_01205 CUN04_07080 CUS10_04835 DPX30_12495 EFM1CSP_01695 FHK66_12230 GBM44_11745 GBM73_12185 IQN16_11290 J8Y33_000132 KYX88_02230	Enterococcus faecium (Streptococcus faecium)	719	ATP binding [GO:0005524]; ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor [GO:0004748]; deoxyribonucleotide biosynthetic process [GO:0009263]; DNA replication [GO:0006260]
A0A1M2WLY3	A0A1M2WLY3	unreviewed	A0A1M2WLY3_ENTFC	TetR family transcriptional regulator (TetR/AcrR family transcriptional regulator)	EFM1CSP_15765 IQN16_13450	Enterococcus faecium (Streptococcus faecium)	194	DNA binding [GO:0003677]
A0A132Z992	A0A132Z992		A0A132Z992_ENTFC	deleted				
A0A132Z0Y0	A0A132Z0Y0	unreviewed	A0A132Z0Y0_ENTFC	Global transcriptional regulator CodY	codY A5805_001712 A5810_001455 AWT83_13775 B1P95_11700 B4W81_13105 BU183_13895 CQR37_02255 CUM68_01585 CUN04_03800 CUS10_09680 CUS15_04520 D3063_06415 DPX30_06005 DTX73_10235 EB12_01161 EB44_01146 EFM1CSP_00310 EfmJHP36_14730 EGW29_09090 EQI29_08340 F6338_001101 FHK66_01895 FIU59_00790 GBM44_05845 GBM73_03975 HMPREF3199_02260 HV425_07640 HV446_09355 HV547_02710 IQN16_05430 J8Y33_002347 KT858_000586 KYX88_05635	Enterococcus faecium (Streptococcus faecium)	263	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]; GTP binding [GO:0005525]; negative regulation of DNA-templated transcription [GO:0045892]
A0A133CQI9	A0A133CQI9	unreviewed	A0A133CQI9_ENTFC	Holliday junction branch migration complex subunit RuvA	ruvA A5810_001592 AWT83_02815 B1P95_00575 CQR37_11095 CUM68_05350 CUN04_02345 CUS10_02150 CUS15_12600 D3063_06175 DPX30_00790 DTX73_07970 EB12_01514 EB44_01469 EFM1CSP_08435 EfmJHP36_01490 EGW29_01490 F6338_000166 GBM44_00885 GBM73_08995 HV446_02740 HV547_10560 IQN16_00705 J8Y33_001818 KT858_001927 KYX88_02745 M3X98_11770	Enterococcus faecium (Streptococcus faecium)	200	cytoplasm [GO:0005737]; Holliday junction helicase complex [GO:0009379]; Holliday junction resolvase complex [GO:0048476]; ATP binding [GO:0005524]; four-way junction DNA binding [GO:0000400]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]
A0A133CZG9	A0A133CZG9	unreviewed	A0A133CZG9_ENTFC	ATP-dependent DNA helicase RecG (EC 3.6.4.12)	recG B1P95_09045 EFM1CSP_12190	Enterococcus faecium (Streptococcus faecium)	678	ATP binding [GO:0005524]; DNA helicase activity [GO:0003678]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]
A0A133CVC9	A0A133CVC9		A0A133CVC9_ENTFC	deleted				
A0A5S4Y4H6	A0A5S4Y4H6		A0A5S4Y4H6_ENTFC	deleted				
A0A0M1PFJ8	A0A0M1PFJ8	unreviewed	A0A0M1PFJ8_ENTFC	Phosphocarrier protein HPr	ptsH A5805_001910 A5810_000198 AWT83_14810 B1P95_04300 B4W81_14060 BU183_02185 CQR37_08190 CUM68_08115 CUN04_05015 CUS10_11895 CUS15_00765 D3063_11320 DPX30_05080 DQ181_12760 DTX73_04220 EB12_02818 EB44_01950 EFM1CSP_02110 EfmJHP36_12790 EGW29_03195 EQI29_09275 F6338_002286 FHK66_00880 FIU59_04455 GBM44_04850 GBM73_04885 HMPREF3199_01591 HV446_10360 HV547_01710 IQN16_04450 J8Y33_001004 KT858_001493 KYX88_08545 M3X98_08185	Enterococcus faecium (Streptococcus faecium)	88	cytoplasm [GO:0005737]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]
A0A133CLM4	A0A133CLM4		A0A133CLM4_ENTFC	deleted				
E3UT01	E3UT01	unreviewed	E3UT01_ENTFC	ABC transporter permease (Peptide ABC transporter permease)	AWT83_16460 B4W81_15640 DPX30_15005 IQN16_14685 J8Y33_002832 pLG1-0224	Enterococcus faecium (Streptococcus faecium)	458	plasma membrane [GO:0005886]
A0A5P3FX70	A0A5P3FX70	unreviewed	A0A5P3FX70_ENTFC	Terminase	B4W81_14760	Enterococcus faecium (Streptococcus faecium)	547	endonuclease activity [GO:0004519]
A0A133CMD8	A0A133CMD8	unreviewed	A0A133CMD8_ENTFC	Cysteine desulfurase (EC 2.8.1.7)	B1P95_02115 B4W81_01435 BU183_09350 DPX30_02800 GBM44_02745 GBM73_07045 IQN16_02575 J8Y33_001418 KT858_002520	Enterococcus faecium (Streptococcus faecium)	411	cysteine desulfurase activity [GO:0031071]; pyridoxal phosphate binding [GO:0030170]; cysteine metabolic process [GO:0006534]
A0A133CM06	A0A133CM06	unreviewed	A0A133CM06_ENTFC	Phosphate ABC transporter permease (Phosphonate ABC transporter, permease protein PhnE)	phnE AWT83_07535 DPX30_02945 EfmJHP36_08690 KT858_002626	Enterococcus faecium (Streptococcus faecium)	260	plasma membrane [GO:0005886]; ABC-type phosphonate transporter activity [GO:0015416]
A0A2G0JS91	A0A2G0JS91	unreviewed	A0A2G0JS91_ENTFC	ABC transporter ATP-binding protein (Ferrichrome transport ATP-binding protein FhuC) (Iron-dicitrate ABC transporter ATP-binding protein)	feuC B4W81_10255 CUM68_04150 CUN04_05735 DPX30_08960 EB12_00622 EB44_00614 EfmJHP36_20410 GBM44_08675 GBM73_00875 IQN16_08425 J8Y33_001962 KT858_002435 KYX88_06030 M3X98_10030	Enterococcus faecium (Streptococcus faecium)	268	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
A0A4Q8VXM7	A0A4Q8VXM7		A0A4Q8VXM7_ENTFC	deleted				
A0A4U3W273	A0A4U3W273	unreviewed	A0A4U3W273_ENTFC	N-acetyltransferase	B4W81_15935	Enterococcus faecium (Streptococcus faecium)	130	acyltransferase activity, transferring groups other than amino-acyl groups [GO:0016747]
A0A133CFX7	A0A133CFX7	unreviewed	A0A133CFX7_ENTFC	Small ribosomal subunit protein uS14	rpsN B1P95_02485 B4W81_04965 EFM1CSP_16315 GBM73_10270 IQN16_13420 J8Y33_001906 KT858_000982	Enterococcus faecium (Streptococcus faecium)	89	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A132Z3B5	A0A132Z3B5	unreviewed	A0A132Z3B5_ENTFC	Lipoprotein	AWT83_10270 B1P95_12465 DPX30_09575 GBM44_08950 IQN16_08670 KT858_002107	Enterococcus faecium (Streptococcus faecium)	64	
A0A133CMR0	A0A133CMR0	unreviewed	A0A133CMR0_ENTFC	Exodeoxyribonuclease III (EC 3.1.11.2)	xth xthA B4W81_00940 DPX30_03660 EfmJHP36_09750 GBM44_03200 GBM73_06585 IQN16_03035 J8Y33_002597 KT858_002918	Enterococcus faecium (Streptococcus faecium)	250	DNA binding [GO:0003677]; double-stranded DNA 3'-5' DNA exonuclease activity [GO:0008311]; endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; DNA repair [GO:0006281]
A0A132YZI1	A0A132YZI1	unreviewed	A0A132YZI1_ENTFC	Protein RecA (Recombinase A)	recA B4W81_05540 CUM68_01035 CUN04_03505 CUS10_01050 DPX30_13750 EfmJHP36_03870 FHK66_11030 GBM44_13020 GBM73_10920 IQN16_12780 J8Y33_000048 KYX88_11375	Enterococcus faecium (Streptococcus faecium)	349	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATP-dependent DNA damage sensor activity [GO:0140664]; damaged DNA binding [GO:0003684]; single-stranded DNA binding [GO:0003697]; DNA recombination [GO:0006310]; DNA repair [GO:0006281]; SOS response [GO:0009432]
E9KIK4	E9KIK4	unreviewed	E9KIK4_ENTFC	Uncharacterized protein	AWT83_00440 B4W81_08290 CQR37_06280 CUM68_00380 CUN04_11905 CUS10_10325 DPX30_11710 EB12_01839 EB44_02242 EfmJHP36_25410 FHK66_13060 FIU59_06990 GBM44_10970 GBM73_13000 IQN16_10550 J8Y33_002137 KT858_002617 KYX88_10100 M3X98_12025	Enterococcus faecium (Streptococcus faecium)	111	
A0A132Z6E9	A0A132Z6E9	unreviewed	A0A132Z6E9_ENTFC	4-hydroxy-tetrahydrodipicolinate synthase (HTPA synthase) (EC 4.3.3.7)	dapA B4W81_01865 CUM68_03150 CUN04_09250 DPX30_02300 GBM44_02265 GBM73_07530 IQN16_02105 J8Y33_002336 KT858_002556 KYX88_11470	Enterococcus faecium (Streptococcus faecium)	293	cytoplasm [GO:0005737]; 4-hydroxy-tetrahydrodipicolinate synthase activity [GO:0008840]; diaminopimelate biosynthetic process [GO:0019877]; lysine biosynthetic process via diaminopimelate [GO:0009089]
A0A132Z9A6	A0A132Z9A6	unreviewed	A0A132Z9A6_ENTFC	Release factor glutamine methyltransferase (RF MTase) (EC 2.1.1.297) (N5-glutamine methyltransferase PrmC) (Protein-(glutamine-N5) MTase PrmC) (Protein-glutamine N-methyltransferase PrmC)	prmC hemK B1P95_02940 B4W81_07900 DPX30_12080 EfmJHP36_26560 GBM44_11345 GBM73_12610 IQN16_10895 J8Y33_001782 KT858_002259	Enterococcus faecium (Streptococcus faecium)	279	nucleic acid binding [GO:0003676]; protein-(glutamine-N5) methyltransferase activity [GO:0102559]; protein-glutamine N-methyltransferase activity [GO:0036009]; macromolecule modification [GO:0043412]; methylation [GO:0032259]; protein metabolic process [GO:0019538]
A0A132Z7Q2	A0A132Z7Q2	unreviewed	A0A132Z7Q2_ENTFC	Fur family transcriptional regulator (Transcriptional repressor)	fur AWT83_14010 CQR37_08555 CUM68_03825 CUN04_00315 CUS10_06870 DPX30_05765 EFM1CSP_00135 EfmJHP36_14260 FHK66_01655 FIU59_01030 GBM44_05600 IQN16_05180 J8Y33_002996 KT858_000633 KYX88_05400 M3X98_04445	Enterococcus faecium (Streptococcus faecium)	157	DNA-binding transcription factor activity [GO:0003700]; metal ion binding [GO:0046872]
A0A133CJ11	A0A133CJ11	unreviewed	A0A133CJ11_ENTFC	Cell division protein FtsA	ftsA AWT83_15240 B4W81_00310 CQR37_04690 CUM68_06475 CUN04_11355 CUS10_08895 DPX30_04330 EB12_02226 EB44_01869 EFM1CSP_00550 EfmJHP36_11040 FHK66_00105 FIU59_03170 GBM44_04085 GBM73_05700 IQN16_03615 J8Y33_000398 KT858_000215 KYX88_00285 M3X98_07630	Enterococcus faecium (Streptococcus faecium)	441	cell division site [GO:0032153]; cytoplasmic side of plasma membrane [GO:0009898]; FtsZ-dependent cytokinesis [GO:0043093]
A0A5P3FUP2	A0A5P3FUP2		A0A5P3FUP2_ENTFC	deleted				
A0A5P3FQW8	A0A5P3FQW8		A0A5P3FQW8_ENTFC	deleted				
A0A132Z118	A0A132Z118	unreviewed	A0A132Z118_ENTFC	ABC transporter substrate-binding protein (LacI family transcriptional regulator)	AWT83_13410 B1P95_07230 B4W81_12725 CUN04_02710 DPX30_06405 GBM44_06245 GBM73_03585 IQN16_05800 J8Y33_000604 KT858_001108 KYX88_04920	Enterococcus faecium (Streptococcus faecium)	338	
A0A132ZI29	A0A132ZI29	unreviewed	A0A132ZI29_ENTFC	Uncharacterized protein	B1P95_06640 B4W81_00145 B4W81_07360 B4W81_14875 DPX30_04505 EfmJHP36_11450 GBM44_04260 GBM73_05525 J8Y33_002968 KT858_000251	Enterococcus faecium (Streptococcus faecium)	113	
A0A132Z1P2	A0A132Z1P2	unreviewed	A0A132Z1P2_ENTFC	Heat-inducible transcription repressor HrcA	hrcA AWT83_11065 B1P95_08765 B4W81_10545 CUM68_08275 CUS10_02615 DPX30_08680 EB12_00677 EB44_00668 EfmJHP36_19800 GBM44_08380 IQN16_08140 KT858_001232	Enterococcus faecium (Streptococcus faecium)	347	DNA binding [GO:0003677]; negative regulation of DNA-templated transcription [GO:0045892]
A0A133CZK1	A0A133CZK1	unreviewed	A0A133CZK1_ENTFC	ABC transporter ATP-binding protein (Macrolide ABC transporter ATP-binding protein)	AWT83_06860 B4W81_02025 CQR37_00950 CUM68_03945 CUN04_04150 CUS10_07225 DPX30_02145 EB44_01713 EfmJHP36_07260 FHK66_08135 FIU59_05245 GBM44_02125 GBM73_07685 IQN16_01980 J8Y33_001209 KT858_000300 KYX88_03020 M3X98_01220	Enterococcus faecium (Streptococcus faecium)	233	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; transmembrane transporter activity [GO:0022857]
A0A132ZJ13	A0A132ZJ13	unreviewed	A0A132ZJ13_ENTFC	Arabinogalactan endo-beta-1,4-galactanase (EC 3.2.1.89)	B1P95_07455 B4W81_04340 CUM68_15385 DPX30_00175 EB12_01385 FIU59_13005 GBM44_00175 GBM73_09685 IQN16_00170 J8Y33_000240 KT858_000723 KYX88_06900 M3X98_07095	Enterococcus faecium (Streptococcus faecium)	543	arabinogalactan endo-1,4-beta-galactosidase activity [GO:0031218]; glucosidase activity [GO:0015926]; metabolic process [GO:0008152]
A0A132Z0Z1	A0A132Z0Z1	unreviewed	A0A132Z0Z1_ENTFC	Cell division protein FtsW (FtsW/RodA/SpoVE family cell cycle protein)	ftsW2 B1P95_07320 B4W81_12640 CUM68_04375 CUN04_02795 CUS10_10120 DPX30_06490 EB12_01074 EB44_01061 EfmJHP36_15660 FHK66_02370 GBM73_03505 IQN16_05875 J8Y33_000619 KT858_001433 KYX88_04995 M3X98_11070	Enterococcus faecium (Streptococcus faecium)	387	membrane [GO:0016020]; cell division [GO:0051301]; regulation of cell shape [GO:0008360]
A0A1Y3IM83	A0A1Y3IM83	unreviewed	A0A1Y3IM83_ENTFC	Uncharacterized protein	GBM44_16150	Enterococcus faecium (Streptococcus faecium)	67	
A0A132P7Y6	A0A132P7Y6	unreviewed	A0A132P7Y6_ENTFC	DNA translocase FtsK	AWT83_08110 B1P95_03115 B4W81_00840 DPX30_03770 GBM44_03295 GBM73_06490 IQN16_03135 KT858_001612	Enterococcus faecium (Streptococcus faecium)	898	membrane [GO:0016020]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]; transferase activity [GO:0016740]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; regulation of DNA-templated transcription [GO:0006355]
A0A0W7UEK9	A0A0W7UEK9	unreviewed	A0A0W7UEK9_ENTFC	Large ribosomal subunit protein uL29	rpmC A5805_000238 A5810_001683 AWT83_03220 B1P95_07610 B4W81_04030 BU183_01000 CQR37_05495 CUN04_06600 CUS10_01545 CUS15_03740 D3063_05770 DPX30_00335 DQ181_02515 DTX73_07530 EB12_01431 EB44_01390 EFM1CSP_01285 EfmJHP36_00690 EGW29_01880 EQI29_00390 F6338_000089 FHK66_09915 FIU59_03745 GBM44_00500 GBM73_09380 HMPREF3199_00194 HV425_01720 HV446_02365 HV547_10185 IQN16_00325 J8Y33_000303 KT858_000754 KYX88_06745 M3X98_07250	Enterococcus faecium (Streptococcus faecium)	62	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
A0A133CRL5	A0A133CRL5	unreviewed	A0A133CRL5_ENTFC	Dihydroorotate dehydrogenase (DHOD) (DHODase) (DHOdehase) (EC 1.3.-.-)	pyrD2 pyrD AWT83_12400 B1P95_04755 B4W81_11630 CQR37_03325 CUM68_06855 CUN04_10435 CUS10_04000 DPX30_07510 EB12_00887 EB44_00877 EFM1CSP_15745 EfmJHP36_17570 FHK66_03355 GBM44_07285 GBM73_02550 HV425_13110 IQN16_06845 J8Y33_000744 KT858_001741 KYX88_07530	Enterococcus faecium (Streptococcus faecium)	314	cytoplasm [GO:0005737]; dihydroorotate dehydrogenase (fumarate) activity [GO:1990663]; 'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]
A0A133CDW4	A0A133CDW4	unreviewed	A0A133CDW4_ENTFC	Tellurite resistance protein (Tellurite resistance protein TelA) (Toxic anion resistance protein)	telA AWT83_07255 B1P95_02300 B4W81_01625 CQR37_13050 CUM68_09710 CUN04_11720 CUS10_06260 DPX30_02615 EB12_00061 EB44_00068 EFM1CSP_05745 EfmJHP36_08050 FHK66_07700 FIU59_12090 GBM44_02570 GBM73_07220 IQN16_02405 J8Y33_001452 KT858_001272 KYX88_02125 M3X98_05900	Enterococcus faecium (Streptococcus faecium)	398	
A0A132ZID7	A0A132ZID7		A0A132ZID7_ENTFC	deleted				
A0A132P9L9	A0A132P9L9	unreviewed	A0A132P9L9_ENTFC	IS30 family transposase (Integrase)	AWT83_11180 B4W81_10170 EB12_00046 FHK66_00695 FHK66_02535 FHK66_03440 FHK66_06735 FHK66_12065 FHK66_12970 FHK66_13250	Enterococcus faecium (Streptococcus faecium)	317	nucleic acid binding [GO:0003676]; DNA integration [GO:0015074]
A0A132YZ11	A0A132YZ11		A0A132YZ11_ENTFC	deleted				
A0A133CGB0	A0A133CGB0	unreviewed	A0A133CGB0_ENTFC	Integral membrane protein	AWT83_11945 B1P95_09215 B4W81_11335 CUM68_14175 CUN04_01280 CUS10_03725 DPX30_07175 EFM1CSP_12330 GBM44_07620 GBM73_02205 HV425_11120 IQN16_07175 J8Y33_002938 KT858_001585 KYX88_11850 M3X98_09170	Enterococcus faecium (Streptococcus faecium)	107	membrane [GO:0016020]
A0A133CUA1	A0A133CUA1	unreviewed	A0A133CUA1_ENTFC	Uncharacterized protein	B4W81_03450 CUN04_02500 DPX30_00950 EfmJHP36_01800 GBM44_01045 GBM73_08835 IQN16_00860 J8Y33_001768 KT858_000572	Enterococcus faecium (Streptococcus faecium)	457	membrane [GO:0016020]
A0A132Z013	A0A132Z013	unreviewed	A0A132Z013_ENTFC	Antitoxin	B4W81_03365 CUN04_07435 DPX30_01035 EfmJHP36_01950 GBM44_01125 GBM73_08755 IQN16_00930 J8Y33_001753 KT858_000558	Enterococcus faecium (Streptococcus faecium)	87	
A0A132Z6I9	A0A132Z6I9	unreviewed	A0A132Z6I9_ENTFC	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	rfbB B1P95_09685 CUM68_04950 CUN04_11175 CUS10_09075 DPX30_04825 EB12_02260 EB44_01903 FHK66_00560 FIU59_02990 GBM73_05225 IQN16_04150 KT858_001301 KYX88_00465 M3X98_08645	Enterococcus faecium (Streptococcus faecium)	342	dTDP-glucose 4,6-dehydratase activity [GO:0008460]; nucleotide-sugar metabolic process [GO:0009225]
A0A133CL55	A0A133CL55	unreviewed	A0A133CL55_ENTFC	FUSC family protein	B4W81_04405 CUM68_08095 DPX30_00110 EFM1CSP_05080 GBM44_00110 GBM73_09750 IQN16_00115 J8Y33_000229 KT858_000712 KYX88_06955	Enterococcus faecium (Streptococcus faecium)	341	membrane [GO:0016020]
