From	Entry	Reviewed	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)
Q0P868	Q0P868	unreviewed	Q0P868_CAMJE	Permease	Cj1560	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	274	plasma membrane [GO:0005886]
Q0P902	Q0P902	unreviewed	Q0P902_CAMJE	Uracil-DNA glycosylase-like domain-containing protein	Cj1254	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	160	
Q0P904	Q0P904	unreviewed	Q0P904_CAMJE	Periplasmic protein	Cj1252	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	682	cell outer membrane [GO:0009279]; Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; lipopolysaccharide transport [GO:0015920]; response to organic substance [GO:0010033]
Q9PIK6	Q9PIK6	reviewed	SURE_CAMJE	5'-nucleotidase SurE (EC 3.1.3.5) (Nucleoside 5'-monophosphate phosphohydrolase)	surE Cj0293	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	258	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; XMP 5'-nucleosidase activity [GO:0106411]
Q0P9C0	Q0P9C0	unreviewed	Q0P9C0_CAMJE	Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.-)	htrB Cj1134	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	295	plasma membrane [GO:0005886]; acyltransferase activity [GO:0016746]; glycolipid biosynthetic process [GO:0009247]
Q9PNB4	Q9PNB4	reviewed	EFTS_CAMJE	Elongation factor Ts (EF-Ts)	tsf Cj1181c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	357	cytoplasm [GO:0005737]; translation elongation factor activity [GO:0003746]
Q0P8U3	Q0P8U3	reviewed	HIS62_CAMJE	Putative imidazole glycerol phosphate synthase subunit hisF2 (EC 4.3.2.10) (IGP synthase cyclase subunit) (IGP synthase subunit hisF2) (ImGP synthase subunit hisF2) (IGPS subunit hisF2)	hisF2 Cj1314c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	248	cytoplasm [GO:0005737]; imidazoleglycerol-phosphate synthase activity [GO:0000107]; lyase activity [GO:0016829]; histidine biosynthetic process [GO:0000105]
Q0PB23	Q0PB23	unreviewed	Q0PB23_CAMJE	Aldehyde dehydrogenase C-terminus (EC 1.2.1.22)	ald' Cj0490	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	393	lactaldehyde dehydrogenase activity [GO:0008911]
Q9PJB0	Q9PJB0	reviewed	DNAA_CAMJE	Chromosomal replication initiator protein DnaA	dnaA Cj0001	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	440	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA replication origin binding [GO:0003688]; DNA replication initiation [GO:0006270]; regulation of DNA replication [GO:0006275]
Q0PA49	Q0PA49	unreviewed	Q0PA49_CAMJE	Molybdopterin-guanine dinucleotide biosynthesis protein	mobB Cj0841c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	163	GTP binding [GO:0005525]; Mo-molybdopterin cofactor biosynthetic process [GO:0006777]
Q9PP35	Q9PP35	reviewed	SYFB_CAMJE	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	pheT Cj0896	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	773	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; magnesium ion binding [GO:0000287]; phenylalanine-tRNA ligase activity [GO:0004826]; tRNA binding [GO:0000049]; phenylalanyl-tRNA aminoacylation [GO:0006432]
Q0P812	Q0P812	unreviewed	Q0P812_CAMJE	Haemin uptake system ATP-binding protein	chuC Cj1616	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	258	ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]
Q9PMC8	Q9PMC8	reviewed	PXPA_CAMJE	5-oxoprolinase subunit A (5-OPase subunit A) (EC 3.5.2.9) (5-oxoprolinase (ATP-hydrolyzing) subunit A)	pxpA Cj1541	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	255	5-oxoprolinase (ATP-hydrolyzing) activity [GO:0017168]; ATP binding [GO:0005524]; carbohydrate metabolic process [GO:0005975]
Q0P7R0	Q0P7R0	unreviewed	Q0P7R0_CAMJE	Outer membrane protein	Cj1721c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	214	
Q0PBQ9	Q0PBQ9	unreviewed	Q0PBQ9_CAMJE	MCP-domain signal transduction protein	Cj0246c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	375	membrane [GO:0016020]; transmembrane signaling receptor activity [GO:0004888]; chemotaxis [GO:0006935]; signal transduction [GO:0007165]
Q0P9N4	Q0P9N4	unreviewed	Q0P9N4_CAMJE	Branched-chain amino-acid ABC transport system,periplasmic binding protein	livK Cj1018c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	369	
Q0P962	Q0P962	unreviewed	Q0P962_CAMJE	Phosphate transporter	Cj1194	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	508	membrane [GO:0016020]; inorganic phosphate transmembrane transporter activity [GO:0005315]; phosphate ion transport [GO:0006817]
Q0PAJ8	Q0PAJ8	unreviewed	Q0PAJ8_CAMJE	ABC transporter	Cj0681	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	76	
Q0PAH9	Q0PAH9	unreviewed	Q0PAH9_CAMJE	Chemotaxis protein	Cj0700	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	231	
Q9PHM1	Q9PHM1	reviewed	RLPA_CAMJE	Endolytic peptidoglycan transglycosylase RlpA (EC 4.2.2.-)	rlpA Cj0646	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	275	plasma membrane [GO:0005886]; lytic endotransglycosylase activity [GO:0008932]; peptidoglycan binding [GO:0042834]; cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]
Q0P964	Q0P964	unreviewed	Q0P964_CAMJE	C4-dicarboxylate transport protein	dctA Cj1192	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	458	membrane [GO:0016020]; symporter activity [GO:0015293]
Q0PA75	Q0PA75	unreviewed	Q0PA75_CAMJE	Uncharacterized protein	Cj0815	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	114	
Q9PLX2	Q9PLX2	reviewed	RL4_CAMJE	Large ribosomal subunit protein uL4 (50S ribosomal protein L4)	rplD Cj1706c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	204	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]
Q0P8U0	Q0P8U0	reviewed	PSEI_CAMJE	Pseudaminic acid synthase (EC 2.5.1.97) (Pseudaminic acid biosynthesis protein I)	pseI neuB3 Cj1317	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	343	metal ion binding [GO:0046872]; transferase activity [GO:0016740]; carbohydrate biosynthetic process [GO:0016051]
P41257	P41257	reviewed	SYI_CAMJE	Isoleucine--tRNA ligase (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IleRS)	ileS Cj1061c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	917	cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; isoleucine-tRNA ligase activity [GO:0004822]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]; isoleucyl-tRNA aminoacylation [GO:0006428]
Q0PBS2	Q0PBS2	unreviewed	Q0PBS2_CAMJE	Integral membrane protein	Cj0232c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	136	membrane [GO:0016020]
Q0P841	Q0P841	unreviewed	Q0P841_CAMJE	ABC transporter	Cj1587c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	543	membrane [GO:0016020]; ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptide transmembrane transporter activity [GO:1904680]; peptide transport [GO:0015833]
O69289	O69289	reviewed	CH60_CAMJE	Chaperonin GroEL (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin-60) (Cpn60)	groEL groL mopA Cj1221	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	545	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP-dependent protein folding chaperone [GO:0140662]; isomerase activity [GO:0016853]; unfolded protein binding [GO:0051082]; protein refolding [GO:0042026]
Q0PCB9	Q0PCB9	unreviewed	Q0PCB9_CAMJE	Na+/H+ antiporter family protein	Cj0006	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	435	plasma membrane [GO:0005886]
Q9PM39	Q9PM39	reviewed	RNH_CAMJE	Ribonuclease HI (RNase HI) (EC 3.1.26.4)	rnhA Cj1636c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	146	cytoplasm [GO:0005737]; magnesium ion binding [GO:0000287]; nucleic acid binding [GO:0003676]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; RNA catabolic process [GO:0006401]
Q0P9J5	Q0P9J5	unreviewed	Q0P9J5_CAMJE	Coiled-coil protein	Cj1057c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	57	exodeoxyribonuclease VII complex [GO:0009318]; exodeoxyribonuclease VII activity [GO:0008855]; DNA catabolic process [GO:0006308]
Q0PB90	Q0PB90	unreviewed	Q0PB90_CAMJE	Periplasmic protein	Cj0420	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	190	
Q9PI04	Q9PI04	reviewed	NTPP_CAMJE	Nucleoside triphosphate pyrophosphatase (EC 3.6.1.9) (Nucleotide pyrophosphatase) (Nucleotide PPase)	Cj0507	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	183	cytoplasm [GO:0005737]; nucleoside triphosphate diphosphatase activity [GO:0047429]; nucleotide metabolic process [GO:0009117]
Q0PAF7	Q0PAF7	unreviewed	Q0PAF7_CAMJE	DNA methylase	Cj0722c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	271	nucleic acid binding [GO:0003676]; protein methyltransferase activity [GO:0008276]; S-adenosylmethionine-dependent methyltransferase activity [GO:0008757]; macromolecule modification [GO:0043412]; methylation [GO:0032259]; protein metabolic process [GO:0019538]
Q0P9B3	Q0P9B3	unreviewed	Q0P9B3_CAMJE	Sialic acid synthase (N-acetylneuraminic acid synthetase) (EC 4.1.3.-)	neuB1 Cj1141	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	343	lyase activity [GO:0016829]; carbohydrate biosynthetic process [GO:0016051]
Q0P9A1	Q0P9A1	unreviewed	Q0P9A1_CAMJE	Cation-transporting ATPase	Cj1155c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	785	plasma membrane [GO:0005886]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; ATPase-coupled monoatomic cation transmembrane transporter activity [GO:0019829]; metal ion binding [GO:0046872]
Q0P9N6	Q0P9N6	unreviewed	Q0P9N6_CAMJE	Branched-chain amino-acid ABC transport system permease protein	livM Cj1016c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	350	plasma membrane [GO:0005886]; branched-chain amino acid transmembrane transporter activity [GO:0015658]
Q0PAA4	Q0PAA4	unreviewed	Q0PAA4_CAMJE	Small hydrophobic protein	Cj0786	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	57	
Q0PAP2	Q0PAP2	unreviewed	Q0PAP2_CAMJE	Hydrogenase isoenzymes formation protein	hypD Cj0625	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	363	metal ion binding [GO:0046872]
Q9PMV3	Q9PMV3	reviewed	DXR_CAMJE	1-deoxy-D-xylulose 5-phosphate reductoisomerase (DXP reductoisomerase) (EC 1.1.1.267) (1-deoxyxylulose-5-phosphate reductoisomerase) (2-C-methyl-D-erythritol 4-phosphate synthase)	dxr Cj1346c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	356	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity [GO:0030604]; metal ion binding [GO:0046872]; NADPH binding [GO:0070402]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]; terpenoid biosynthetic process [GO:0016114]
Q0PCC1	Q0PCC1	unreviewed	Q0PCC1_CAMJE	Monohaem cytochrome C	Cj0004c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	113	electron transfer activity [GO:0009055]; heme binding [GO:0020037]
Q0P874	Q0P874	unreviewed	Q0P874_CAMJE	Type I restriction enzyme S protein	hsdS Cj1551c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	380	DNA binding [GO:0003677]; DNA restriction-modification system [GO:0009307]
Q9PM80	Q9PM80	reviewed	RPOA_CAMJE	DNA-directed RNA polymerase subunit alpha (RNAP subunit alpha) (EC 2.7.7.6) (RNA polymerase subunit alpha) (Transcriptase subunit alpha)	rpoA Cj1595	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	337	cytoplasm [GO:0005737]; DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; DNA-directed 5'-3' RNA polymerase activity [GO:0003899]; protein dimerization activity [GO:0046983]; DNA-templated transcription [GO:0006351]
Q0PC41	Q0PC41	reviewed	OBG_CAMJE	GTPase Obg (EC 3.6.5.-) (GTP-binding protein Obg)	obg Cj0096	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	350	cytoplasm [GO:0005737]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; magnesium ion binding [GO:0000287]; ribosome biogenesis [GO:0042254]
Q0PA68	Q0PA68	unreviewed	Q0PA68_CAMJE	Coenzyme A biosynthesis bifunctional protein CoaBC (DNA/pantothenate metabolism flavoprotein) (Phosphopantothenoylcysteine synthetase/decarboxylase) (PPCS-PPCDC) [Includes: Phosphopantothenoylcysteine decarboxylase (PPC decarboxylase) (PPC-DC) (EC 4.1.1.36) (CoaC); Phosphopantothenate--cysteine ligase (EC 6.3.2.5) (CoaB) (Phosphopantothenoylcysteine synthetase) (PPC synthetase) (PPC-S)]	dfp coaBC Cj0822	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	384	FMN binding [GO:0010181]; metal ion binding [GO:0046872]; phosphopantothenate--cysteine ligase activity [GO:0004632]; phosphopantothenoylcysteine decarboxylase activity [GO:0004633]; coenzyme A biosynthetic process [GO:0015937]; pantothenate catabolic process [GO:0015941]
P56954	P56954	reviewed	MQO_CAMJE	Probable malate:quinone oxidoreductase (EC 1.1.5.4) (MQO) (Malate dehydrogenase [quinone])	mqo Cj0393c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	448	malate dehydrogenase (menaquinone) activity [GO:0052589]; malate dehydrogenase (quinone) activity [GO:0008924]; tricarboxylic acid cycle [GO:0006099]
Q9PHL0	Q9PHL0	reviewed	HSLU_CAMJE	ATP-dependent protease ATPase subunit HslU (Unfoldase HslU)	hslU Cj0662c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	439	HslUV protease complex [GO:0009376]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; peptidase activity [GO:0008233]; proteasome-activating activity [GO:0036402]; protein unfolding [GO:0043335]
Q0PC02	Q0PC02	unreviewed	Q0PC02_CAMJE	YlxR domain-containing protein	Cj0135	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	85	
Q9PMK7	Q9PMK7	reviewed	TILS_CAMJE	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)	tilS Cj1453c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	321	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ligase activity, forming carbon-nitrogen bonds [GO:0016879]; tRNA modification [GO:0006400]
Q0PAL6	Q0PAL6	unreviewed	Q0PAL6_CAMJE	Penicillin-binding protein	pbpC Cj0652	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	601	membrane [GO:0016020]; penicillin binding [GO:0008658]; serine-type D-Ala-D-Ala carboxypeptidase activity [GO:0009002]; peptidoglycan biosynthetic process [GO:0009252]
Q0PC61	Q0PC61	unreviewed	Q0PC61_CAMJE	Iron-sulfur protein	Cj0074c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	479	4 iron, 4 sulfur cluster binding [GO:0051539]; metal ion binding [GO:0046872]; lactate oxidation [GO:0019516]
Q0PAA2	Q0PAA2	reviewed	CIAD_CAMJE	Campylobacter invasion antigen D (CiaD effector protein) (Virulence protein CiaD)	ciaD Cj0788	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	163	
Q0PBZ7	Q0PBZ7	unreviewed	Q0PBZ7_CAMJE	Restriction endonuclease	Cj0140	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	443	
Q0P8M6	Q0P8M6	unreviewed	Q0P8M6_CAMJE	Uncharacterized protein	Cj1383c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	231	
Q0P7Q4	Q0P7Q4	unreviewed	Q0P7Q4_CAMJE	O-acetylhomoserine (Thiol)-lyase (EC 2.5.1.49)	metB Cj1727c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	423	O-acetylhomoserine aminocarboxypropyltransferase activity [GO:0003961]; pyridoxal phosphate binding [GO:0030170]; transsulfuration [GO:0019346]
Q0PA22	Q0PA22	unreviewed	Q0PA22_CAMJE	Cytochrome C	Cj0874c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	186	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]
Q9PMA7	Q9PMA7	reviewed	NUOL_CAMJE	NADH-quinone oxidoreductase subunit L (EC 7.1.1.-) (NADH dehydrogenase I subunit L) (NDH-1 subunit L)	nuoL Cj1568c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	596	plasma membrane [GO:0005886]; NADH dehydrogenase (ubiquinone) activity [GO:0008137]; quinone binding [GO:0048038]; ATP synthesis coupled electron transport [GO:0042773]
Q0P905	Q0P905	unreviewed	Q0P905_CAMJE	RDD domain-containing protein	Cj1251	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	150	membrane [GO:0016020]
Q9PHX1	Q9PHX1	reviewed	SYP_CAMJE	Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)	proS Cj0543	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	569	cytoplasm [GO:0005737]; aminoacyl-tRNA editing activity [GO:0002161]; ATP binding [GO:0005524]; proline-tRNA ligase activity [GO:0004827]; prolyl-tRNA aminoacylation [GO:0006433]
Q0P8T0	Q0P8T0	reviewed	NEUCH_CAMJE	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolyzing) (EC 3.2.1.184)	legG neuC2 Cj1328	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	384	GDP-2,4-diacetamido-2,4,6-trideoxy-alpha-D-glucopyranose hydrolase/2-epimerase activity [GO:0102224]; hydrolase activity, hydrolyzing O-glycosyl compounds [GO:0004553]; UDP-N,N'-diacetylbacillosamine 2-epimerase activity [GO:0102388]; UDP-N-acetylglucosamine 2-epimerase activity [GO:0008761]; bacterial-type flagellum organization [GO:0044781]; carbohydrate biosynthetic process [GO:0016051]; UDP-N-acetylglucosamine metabolic process [GO:0006047]
Q0P8L4	Q0P8L4	unreviewed	Q0P8L4_CAMJE	Enoyl-[acyl-carrier-protein] reductase [NADH] (EC 1.3.1.9)	fabI Cj1400c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	274	enoyl-[acyl-carrier-protein] reductase (NADH) activity [GO:0004318]; fatty acid biosynthetic process [GO:0006633]
Q0P875	Q0P875	unreviewed	Q0P875_CAMJE	ATP/GTP-binding protein	rloH Cj1550c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	588	ATP binding [GO:0005524]
Q9PN86	Q9PN86	reviewed	RNY_CAMJE	Ribonuclease Y (RNase Y) (EC 3.1.-.-)	rny Cj1209	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	517	plasma membrane [GO:0005886]; RNA binding [GO:0003723]; RNA endonuclease activity [GO:0004521]; mRNA catabolic process [GO:0006402]
Q0P9B7	Q0P9B7	unreviewed	Q0P9B7_CAMJE	Glycosyltransferase	Cj1137c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	331	glycosyltransferase activity [GO:0016757]
Q0PAX2	Q0PAX2	unreviewed	Q0PAX2_CAMJE	Integral memnbrane protein	Cj0544	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	129	membrane [GO:0016020]
Q0PAK3	Q0PAK3	unreviewed	Q0PAK3_CAMJE	Anaerobic C4-dicarboxylate transporter	dcuB Cj0671	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	474	plasma membrane [GO:0005886]; C4-dicarboxylate transmembrane transporter activity [GO:0015556]
Q0PBF7	Q0PBF7	unreviewed	Q0PBF7_CAMJE	Transmembrane protein	Cj0352	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	265	membrane [GO:0016020]
Q9PI18	Q9PI18	reviewed	RS12_CAMJE	Small ribosomal subunit protein uS12 (30S ribosomal protein S12)	rpsL Cj0491	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	128	small ribosomal subunit [GO:0015935]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; translation [GO:0006412]
Q0PBZ0	Q0PBZ0	unreviewed	Q0PBZ0_CAMJE	Thioredoxin	trxA Cj0147c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	104	protein-disulfide reductase activity [GO:0015035]
Q9PPF4	Q9PPF4	reviewed	SYH_CAMJE	Histidine--tRNA ligase (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)	hisS Cj0765c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	408	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; histidine-tRNA ligase activity [GO:0004821]; histidyl-tRNA aminoacylation [GO:0006427]
Q0P8C4	Q0P8C4	unreviewed	Q0P8C4_CAMJE	Integral membrane protein	Cj1493c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	219	membrane [GO:0016020]
Q0PB10	Q0PB10	unreviewed	Q0PB10_CAMJE	Aminotransferase (DegT family). Functional classification-Misc	Cj0505c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	357	transaminase activity [GO:0008483]
Q0P950	Q0P950	unreviewed	Q0P950_CAMJE	Signal recognition particle receptor FtsY (SRP receptor) (EC 3.6.5.4)	ftsY Cj1206c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	288	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]; ATP hydrolysis activity [GO:0016887]; GTP binding [GO:0005525]; GTPase activity [GO:0003924]; SRP-dependent cotranslational protein targeting to membrane [GO:0006614]
Q0PAF6	Q0PAF6	unreviewed	Q0PAF6_CAMJE	Integral membrane zinc-metalloprotease	Cj0723c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	395	membrane [GO:0016020]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]; CAAX-box protein processing [GO:0071586]
Q0PCB7	Q0PCB7	unreviewed	Q0PCB7_CAMJE	DUF262 domain-containing protein	Cj0008	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	583	
Q0P988	Q0P988	unreviewed	Q0P988_CAMJE	Integral membrane protein (DedA homolog)	Cj1168c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	200	membrane [GO:0016020]
Q0P9H5	Q0P9H5	unreviewed	Q0P9H5_CAMJE	Periplasmic protein	Cj1079	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	150	membrane [GO:0016020]
Q9PM40	Q9PM40	reviewed	RNC_CAMJE	Ribonuclease 3 (EC 3.1.26.3) (Ribonuclease III) (RNase III)	rnc Cj1635c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	224	cytoplasm [GO:0005737]; metal ion binding [GO:0046872]; ribonuclease III activity [GO:0004525]; rRNA binding [GO:0019843]; mRNA processing [GO:0006397]; rRNA processing [GO:0006364]; tRNA processing [GO:0008033]
Q0PB88	Q0PB88	unreviewed	Q0PB88_CAMJE	H-T-H containing protein	Cj0422c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	69	
Q0P9E2	Q0P9E2	unreviewed	Q0P9E2_CAMJE	peptide-methionine (R)-S-oxide reductase (EC 1.8.4.12)	Cj1112c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	119	peptide-methionine (R)-S-oxide reductase activity [GO:0033743]; protein repair [GO:0030091]; response to oxidative stress [GO:0006979]
Q0PA62	Q0PA62	unreviewed	Q0PA62_CAMJE	threonine ammonia-lyase (EC 4.3.1.19)	ilvA Cj0828c	Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168)	403	L-serine ammonia-lyase activity [GO:0003941]; L-threonine ammonia-lyase activity [GO:0004794]; pyridoxal phosphate binding [GO:0030170]; threonine catabolic process [GO:0006567]
